puzzle_id	solution_length	solution	beam_effective	final_orientation	touch_radius	model_class	author_name	submitted_at	competition	puzzle_type	beam_requested	beam_alignment_delta	solution_mode	collection_status	collection_index	solved_depth	touch_depth	max_depth	max_collected_solutions	model_id	model_filename	model_sha256	model_format	model_dtype	model_output_dim	platform	gpu_names	gpu_count	world_size	native_sm	vram_mib_per_gpu	solve_us	wall_us	profile_id	profile_power	profile_status	run_id	submission_id	idempotency_key	solver_commit	producer_url	record_path
10	10	'-B.-BL.-U.-BL.BR.FL.-DL.-R.-BL.F	65536	original	4	output_move_count	public-example-cayleypy-2xt4-megaminx-example	2026-08-01T10:18:36.533Z	cayley-py-megaminx	cayleypy-120-24-cfa02f58c6b66053	65536	0	first	first_solution	0	6	4	100	100	p900-t000-q-sym_1777988767_best.pth@e7bda332b53a	p900-t000-q-sym_1777988767_best.pth	e7bda332b53acc9363edd8ec682a211c1a8b8a315ec26ff8e8928efa5d2ca670	batchnorm-folded	fp16	24	kaggle	Tesla T4|Tesla T4	2	2			7081528	158988713	p16-output_move_count	16	measured-kaggle-2xt4	run-d694bd8c144f4d35bfe631c978a09d05	019fbcd5-34fe-7149-b083-3e9d006e06c1	51039602bf08fa03f69d4f71a05d869e679108821d193a1a3a1bbe916293abaf	039a4fb9c699bda644efbb0f8ee7a5b51efbb5d2	https://www.kaggle.com/code/trydotatwo/cayleypy-2xt4-megaminx-example	results/v1/cayley-py-megaminx/cayleypy-120-24-cfa02f58c6b66053/10/2026-08-01/019fbcd5-34fe-7149-b083-3e9d006e06c1.json
10	10	'-B.-BL.-U.-BL.BR.FL.-DL.-R.-BL.F	65536	original	4	output_move_count	public-example-cayleypy-2xt4-megaminx-example	2026-08-01T12:47:06.882Z	cayley-py-megaminx	cayleypy-120-24-cfa02f58c6b66053	65536	0	first	first_solution	0	6	4	100	100	p900-t000-q-sym_1777988767_best.pth@e7bda332b53a	p900-t000-q-sym_1777988767_best.pth	e7bda332b53acc9363edd8ec682a211c1a8b8a315ec26ff8e8928efa5d2ca670	batchnorm-folded	fp16	24	kaggle	Tesla T4|Tesla T4	2	2			7210441	168011574	p16-output_move_count	16	measured-kaggle-2xt4	run-30d44fc58af84e559f82d55a62a48f6c	019fbd5d-2bcc-719b-9a6b-f067fe3fa013	c51618048690b7f8a949e8ef0a4c59ebac6dd6ff63050ffa61719b7d555d7370	cb9e911914bdb4ac63c2b5306f554e5a76b9884e	https://www.kaggle.com/code/trydotatwo/cayleypy-2xt4-megaminx-example	results/v1/cayley-py-megaminx/cayleypy-120-24-cfa02f58c6b66053/10/2026-08-01/019fbd5d-2bcc-719b-9a6b-f067fe3fa013.json
10	10	'-B.-BL.-U.-BL.BR.FL.-DL.-R.-BL.F	65536	original	4	output_move_count	public-example-cayleypy-2xt4-megaminx-example	2026-08-01T13:22:55.983Z	cayley-py-megaminx	cayleypy-120-24-cfa02f58c6b66053	65536	0	first	first_solution	0	6	4	100	100	p900-t000-q-sym_1777988767_best.pth@e7bda332b53a	p900-t000-q-sym_1777988767_best.pth	e7bda332b53acc9363edd8ec682a211c1a8b8a315ec26ff8e8928efa5d2ca670	batchnorm-folded	fp16	24	kaggle	Tesla T4|Tesla T4	2	2			10876659	179062048	p16-output_move_count	16	measured-kaggle-2xt4	run-273ecc06823144429af3e31c73b9f5d2	019fbd7d-f682-7cb5-97c5-bcc81b54eeae	0897e39582b4be3b1e6033e351009beab894ae53f3436927b64308e28df7b95a	78565a76f06c6a7c1d98a9e871d81cb64df71ee1	https://www.kaggle.com/code/trydotatwo/cayleypy-2xt4-megaminx-example	results/v1/cayley-py-megaminx/cayleypy-120-24-cfa02f58c6b66053/10/2026-08-01/019fbd7d-f682-7cb5-97c5-bcc81b54eeae.json
10	10	'-B.-BL.-U.-BL.BR.FL.-DL.-R.-BL.F	65536	original	4	output_move_count	public-example-cayleypy-2xt4-megaminx-example	2026-08-01T15:36:29.335Z	cayley-py-megaminx	cayleypy-120-24-cfa02f58c6b66053	65536	0	first	first_solution	0	6	4	100	100	p900-t000-q-sym_1777988767_best.pth@e7bda332b53a	p900-t000-q-sym_1777988767_best.pth	e7bda332b53acc9363edd8ec682a211c1a8b8a315ec26ff8e8928efa5d2ca670	batchnorm-folded	fp16	24	kaggle	Tesla T4|Tesla T4	2	2			7384506	164911481	p16-output_move_count	16	measured-kaggle-2xt4	run-29cd2061251842ae900dd04e6edae9c8	019fbdf8-3cf0-7460-9d63-b1fbd62ac5c4	0b977f93b20a7c8b8c4244db818e04378bd9d200950435e3b350315f372597f4	cec74003f262e9d93d2fc0cc56a5e2d49a5010e0	https://www.kaggle.com/code/trydotatwo/cayleypy-2xt4-megaminx-example	results/v1/cayley-py-megaminx/cayleypy-120-24-cfa02f58c6b66053/10/2026-08-01/019fbdf8-3cf0-7460-9d63-b1fbd62ac5c4.json
10	10	'-B.-BL.-U.-BL.BR.FL.-DL.-R.-BL.F	65536	original	4	output_move_count	public-example-cayleypy-2xt4-megaminx-example	2026-08-01T18:04:25.599Z	cayley-py-megaminx	cayleypy-120-24-cfa02f58c6b66053	65536	0	first	first_solution	0	6	4	100	100	p900-t000-q-sym_1777988767_best.pth@e7bda332b53a	p900-t000-q-sym_1777988767_best.pth	e7bda332b53acc9363edd8ec682a211c1a8b8a315ec26ff8e8928efa5d2ca670	batchnorm-folded	fp16	24	kaggle	Tesla T4|Tesla T4	2	2			6900428	150777709	p16-output_move_count	16	measured-kaggle-2xt4	run-6ba02f00f0824df29674305ca173c04a	019fbe7f-aeaa-7df1-b18e-aacca5ca9a14	c6ee6302909882986efeea607656d20ba05f0288e3c716f20e00b105dd7b7ad7	f2261a81873ea162a0c36ba8874b9173db8d4083	https://www.kaggle.com/code/trydotatwo/cayleypy-2xt4-megaminx-example	results/v1/cayley-py-megaminx/cayleypy-120-24-cfa02f58c6b66053/10/2026-08-01/019fbe7f-aeaa-7df1-b18e-aacca5ca9a14.json
10	10	'-B.-BL.-U.-BL.BR.FL.-DL.-R.-BL.F	65536	original	4	output_move_count	public-example-cayleypy-2xt4-megaminx-example	2026-08-01T21:20:19.756Z	cayley-py-megaminx	cayleypy-120-24-cfa02f58c6b66053	65536	0	first	first_solution	0	6	4	100	100	p900-t000-q-sym_1777988767_best.pth@e7bda332b53a	p900-t000-q-sym_1777988767_best.pth	e7bda332b53acc9363edd8ec682a211c1a8b8a315ec26ff8e8928efa5d2ca670	batchnorm-folded	fp16	24	kaggle	Tesla T4|Tesla T4	2	2			10059546	153529204	p16-output_move_count	16	measured-kaggle-2xt4	run-421aa6db940c4dc383c2115dd2068c56	019fbf33-0863-7efc-af0c-144c7d574de3	592d721246166be8df51d9b6bdc81cf2042153baa7dc3637d3b3df6ab01cc63d	f679504baddbab3765c91af526e57ec9360cf309	https://www.kaggle.com/code/trydotatwo/cayleypy-2xt4-megaminx-example	results/v1/cayley-py-megaminx/cayleypy-120-24-cfa02f58c6b66053/10/2026-08-01/019fbf33-0863-7efc-af0c-144c7d574de3.json
10	10	'-B.-BL.-U.-BL.BR.-R.FL.-DL.-BL.F	8192	original	0	output1	TryDotAtwo public example	2026-07-30T17:18:43.952Z	cayley-py-megaminx	cayleypy-120-24-cfa02f58c6b66053	1024	7168	first	first_solution	0	10	0	40	100	weights_megaminx2048_512_8_e4000.pth@7f5071e6155c	weights_megaminx2048_512_8_e4000.pth	7f5071e6155c4eb7718539bf990a4234404f06c2979307d8e3cdcd37a539b759	batchnorm-folded	fp16	1	kaggle	Tesla T4|Tesla T4	2	2			8528351	94923516	p16-output1	16	measured-kaggle-2xt4	run-a6445ff54f8c442c9679259f7c79845d	019fb409-1fda-7934-8028-cf71acfbc503	52d7e22150e642888a8616a2cd174a998ce2f6bcf65edb313bb662de15853a58	f312265d63cfc563b90c79a2fd70d1307d28d4bb	https://www.kaggle.com/code/trydotatwo/cayleypy-2xt4-megaminx-puzzle-10-example	results/v1/cayley-py-megaminx/cayleypy-120-24-cfa02f58c6b66053/10/2026-07-30/019fb409-1fda-7934-8028-cf71acfbc503.json
10	10	'-B.-BL.-U.-BL.BR.-R.FL.-DL.-BL.F	65536	original	0	output_move_count	public-example-cayleypy-2xt4-megaminx-example	2026-07-31T13:48:45.831Z	cayley-py-megaminx	cayleypy-120-24-cfa02f58c6b66053	65536	0	first	first_solution	0	10	0	100	100	p900-t000-q-sym_1777988767_best.pth@e7bda332b53a	p900-t000-q-sym_1777988767_best.pth	e7bda332b53acc9363edd8ec682a211c1a8b8a315ec26ff8e8928efa5d2ca670	batchnorm-folded	fp16	24	kaggle	Tesla T4|Tesla T4	2	2			9236739	161206339	p16-output_move_count	16	measured-kaggle-2xt4	run-86afa108fdec41169dd284f4d200aee4	019fb86f-4057-736f-bd9d-91e32f0b743c	2c03d34341fdf6b4f55c2703ddf6babd1bee2f85d22888aa594332a54b6f7498	a1db0e6d9bb5458c8a842b37dfa99572d3025667	https://www.kaggle.com/code/trydotatwo/cayleypy-2xt4-megaminx-example	results/v1/cayley-py-megaminx/cayleypy-120-24-cfa02f58c6b66053/10/2026-07-31/019fb86f-4057-736f-bd9d-91e32f0b743c.json
10	10	'-B.-BL.-U.-BL.BR.-R.FL.-DL.-BL.F	65536	original	0	output_move_count	public-example-cayleypy-2xt4-megaminx-example	2026-07-31T13:49:57.229Z	cayley-py-megaminx	cayleypy-120-24-cfa02f58c6b66053	65536	0	first	first_solution	0	10	0	100	100	p900-t000-q-sym_1777988767_best.pth@e7bda332b53a	p900-t000-q-sym_1777988767_best.pth	e7bda332b53acc9363edd8ec682a211c1a8b8a315ec26ff8e8928efa5d2ca670	batchnorm-folded	fp16	24	kaggle	Tesla T4|Tesla T4	2	2			7039376	149714535	p16-output_move_count	16	measured-kaggle-2xt4	run-4524e6d483064667b948013fbbe32aa1	019fb870-575c-70b3-87c7-4c7b5a9f7b82	6629d68f69b0905aec0a27cee24ade7845c5ee87f861a7d1c25ed2e34d40d6f0	a1db0e6d9bb5458c8a842b37dfa99572d3025667	https://www.kaggle.com/code/trydotatwo/cayleypy-2xt4-megaminx-example	results/v1/cayley-py-megaminx/cayleypy-120-24-cfa02f58c6b66053/10/2026-07-31/019fb870-575c-70b3-87c7-4c7b5a9f7b82.json
10	10	'-B.-BL.-U.-BL.BR.-R.FL.F.-DL.-BL	65536	original	0	output_move_count	public-example-cayleypy-2xt4-megaminx-example	2026-07-31T14:00:41.638Z	cayley-py-megaminx	cayleypy-120-24-cfa02f58c6b66053	65536	0	collect	capacity_reached	3	10	0	100	100	p900-t000-q-sym_1777988767_best.pth@e7bda332b53a	p900-t000-q-sym_1777988767_best.pth	e7bda332b53acc9363edd8ec682a211c1a8b8a315ec26ff8e8928efa5d2ca670	batchnorm-folded	fp16	24	kaggle	Tesla T4|Tesla T4	2	2			7771694	174359566	p16-output_move_count	16	measured-kaggle-2xt4	run-06d40567a3204697b63ea65c669bfcaf	019fb87a-5409-792e-bb87-0269a936e99b	9f7e3dfb785a732c9aa505bb6b5bbd7ba56ad614b223bb5fc1d1f69d34695319	a1db0e6d9bb5458c8a842b37dfa99572d3025667	https://www.kaggle.com/code/trydotatwo/cayleypy-2xt4-megaminx-example	results/v1/cayley-py-megaminx/cayleypy-120-24-cfa02f58c6b66053/10/2026-07-31/019fb87a-5409-792e-bb87-0269a936e99b.json
10	10	'-B.-BL.-U.-BL.BR.-R.FL.-DL.-BL.F	65536	original	0	output_move_count	public-example-cayleypy-2xt4-megaminx-example	2026-07-31T14:00:41.474Z	cayley-py-megaminx	cayleypy-120-24-cfa02f58c6b66053	65536	0	collect	capacity_reached	0	10	0	100	100	p900-t000-q-sym_1777988767_best.pth@e7bda332b53a	p900-t000-q-sym_1777988767_best.pth	e7bda332b53acc9363edd8ec682a211c1a8b8a315ec26ff8e8928efa5d2ca670	batchnorm-folded	fp16	24	kaggle	Tesla T4|Tesla T4	2	2			7771694	174359566	p16-output_move_count	16	measured-kaggle-2xt4	run-06d40567a3204697b63ea65c669bfcaf	019fb87a-54f4-719a-9307-656722ddfc85	58ed2faeed691f4e0cad93e89c8dda2f14ef27f458894dac630a45f1f465ad6b	a1db0e6d9bb5458c8a842b37dfa99572d3025667	https://www.kaggle.com/code/trydotatwo/cayleypy-2xt4-megaminx-example	results/v1/cayley-py-megaminx/cayleypy-120-24-cfa02f58c6b66053/10/2026-07-31/019fb87a-54f4-719a-9307-656722ddfc85.json
10	10	'-B.-BL.-U.FL.-BL.-DL.BR.-BL.-R.F	65536	original	0	output_move_count	public-example-cayleypy-2xt4-megaminx-example	2026-07-31T14:00:41.566Z	cayley-py-megaminx	cayleypy-120-24-cfa02f58c6b66053	65536	0	collect	capacity_reached	1	10	0	100	100	p900-t000-q-sym_1777988767_best.pth@e7bda332b53a	p900-t000-q-sym_1777988767_best.pth	e7bda332b53acc9363edd8ec682a211c1a8b8a315ec26ff8e8928efa5d2ca670	batchnorm-folded	fp16	24	kaggle	Tesla T4|Tesla T4	2	2			7771694	174359566	p16-output_move_count	16	measured-kaggle-2xt4	run-06d40567a3204697b63ea65c669bfcaf	019fb87a-54f4-7387-ad62-9e74e553c553	5a1d7c86d2bf954030b0bcdd871c157cb9f1dfb80dd97b20203e34bcdef12a65	a1db0e6d9bb5458c8a842b37dfa99572d3025667	https://www.kaggle.com/code/trydotatwo/cayleypy-2xt4-megaminx-example	results/v1/cayley-py-megaminx/cayleypy-120-24-cfa02f58c6b66053/10/2026-07-31/019fb87a-54f4-7387-ad62-9e74e553c553.json
10	10	'-B.-BL.-U.-BL.BR.-R.FL.-DL.F.-BL	65536	original	0	output_move_count	public-example-cayleypy-2xt4-megaminx-example	2026-07-31T14:00:41.600Z	cayley-py-megaminx	cayleypy-120-24-cfa02f58c6b66053	65536	0	collect	capacity_reached	2	10	0	100	100	p900-t000-q-sym_1777988767_best.pth@e7bda332b53a	p900-t000-q-sym_1777988767_best.pth	e7bda332b53acc9363edd8ec682a211c1a8b8a315ec26ff8e8928efa5d2ca670	batchnorm-folded	fp16	24	kaggle	Tesla T4|Tesla T4	2	2			7771694	174359566	p16-output_move_count	16	measured-kaggle-2xt4	run-06d40567a3204697b63ea65c669bfcaf	019fb87a-54f4-7fe5-b33f-3d2fb4c4407b	bfd9140dc9e07aa3895b1c1854340c55348420962ea3bca725581906ccfd5848	a1db0e6d9bb5458c8a842b37dfa99572d3025667	https://www.kaggle.com/code/trydotatwo/cayleypy-2xt4-megaminx-example	results/v1/cayley-py-megaminx/cayleypy-120-24-cfa02f58c6b66053/10/2026-07-31/019fb87a-54f4-7fe5-b33f-3d2fb4c4407b.json
10	10	'-B.-BL.-U.-BL.BR.-R.FL.-DL.-BL.F	65536	original	0	output_move_count	public-example-cayleypy-2xt4-megaminx-example	2026-07-31T14:24:58.996Z	cayley-py-megaminx	cayleypy-120-24-cfa02f58c6b66053	65536	0	collect	capacity_reached	0	10	0	100	100	p900-t000-q-sym_1777988767_best.pth@e7bda332b53a	p900-t000-q-sym_1777988767_best.pth	e7bda332b53acc9363edd8ec682a211c1a8b8a315ec26ff8e8928efa5d2ca670	batchnorm-folded	fp16	24	kaggle	Tesla T4|Tesla T4	2	2			7284279	165530010	p16-output_move_count	16	measured-kaggle-2xt4	run-e42cd8abd9254634a51174a54de4c716	019fb890-8d94-74fe-b94e-d37ebd27eb87	c61085e8f51512289a827014f1d3635404a632be9b75e23540519d6266361618	a1db0e6d9bb5458c8a842b37dfa99572d3025667	https://www.kaggle.com/code/trydotatwo/cayleypy-2xt4-megaminx-example	results/v1/cayley-py-megaminx/cayleypy-120-24-cfa02f58c6b66053/10/2026-07-31/019fb890-8d94-74fe-b94e-d37ebd27eb87.json
10	10	'-B.-BL.-U.FL.-BL.-DL.BR.-BL.-R.F	65536	original	0	output_move_count	public-example-cayleypy-2xt4-megaminx-example	2026-07-31T14:24:59.073Z	cayley-py-megaminx	cayleypy-120-24-cfa02f58c6b66053	65536	0	collect	capacity_reached	1	10	0	100	100	p900-t000-q-sym_1777988767_best.pth@e7bda332b53a	p900-t000-q-sym_1777988767_best.pth	e7bda332b53acc9363edd8ec682a211c1a8b8a315ec26ff8e8928efa5d2ca670	batchnorm-folded	fp16	24	kaggle	Tesla T4|Tesla T4	2	2			7284279	165530010	p16-output_move_count	16	measured-kaggle-2xt4	run-e42cd8abd9254634a51174a54de4c716	019fb890-8d94-7680-83bc-a956872b1b93	9d493674095aa08893e395ac4724a26df0584c38204cc5913f2375a557950814	a1db0e6d9bb5458c8a842b37dfa99572d3025667	https://www.kaggle.com/code/trydotatwo/cayleypy-2xt4-megaminx-example	results/v1/cayley-py-megaminx/cayleypy-120-24-cfa02f58c6b66053/10/2026-07-31/019fb890-8d94-7680-83bc-a956872b1b93.json
10	10	'-B.-BL.-U.-BL.BR.-R.FL.-DL.F.-BL	65536	original	0	output_move_count	public-example-cayleypy-2xt4-megaminx-example	2026-07-31T14:24:59.103Z	cayley-py-megaminx	cayleypy-120-24-cfa02f58c6b66053	65536	0	collect	capacity_reached	2	10	0	100	100	p900-t000-q-sym_1777988767_best.pth@e7bda332b53a	p900-t000-q-sym_1777988767_best.pth	e7bda332b53acc9363edd8ec682a211c1a8b8a315ec26ff8e8928efa5d2ca670	batchnorm-folded	fp16	24	kaggle	Tesla T4|Tesla T4	2	2			7284279	165530010	p16-output_move_count	16	measured-kaggle-2xt4	run-e42cd8abd9254634a51174a54de4c716	019fb890-8d94-7c5d-b98b-f1c9c625f633	bef99b042bc31a18db63cfbd3703977dadd94b1a3647a6fcf864c83956818adf	a1db0e6d9bb5458c8a842b37dfa99572d3025667	https://www.kaggle.com/code/trydotatwo/cayleypy-2xt4-megaminx-example	results/v1/cayley-py-megaminx/cayleypy-120-24-cfa02f58c6b66053/10/2026-07-31/019fb890-8d94-7c5d-b98b-f1c9c625f633.json
10	10	'-B.-BL.-U.-BL.BR.-R.FL.F.-DL.-BL	65536	original	0	output_move_count	public-example-cayleypy-2xt4-megaminx-example	2026-07-31T14:24:59.132Z	cayley-py-megaminx	cayleypy-120-24-cfa02f58c6b66053	65536	0	collect	capacity_reached	3	10	0	100	100	p900-t000-q-sym_1777988767_best.pth@e7bda332b53a	p900-t000-q-sym_1777988767_best.pth	e7bda332b53acc9363edd8ec682a211c1a8b8a315ec26ff8e8928efa5d2ca670	batchnorm-folded	fp16	24	kaggle	Tesla T4|Tesla T4	2	2			7284279	165530010	p16-output_move_count	16	measured-kaggle-2xt4	run-e42cd8abd9254634a51174a54de4c716	019fb890-8f49-71c8-b892-3af37cf4d08c	9d8009281c219fa3b977602f2ceb5fd7f8581b28a48ab6962849e56f448bca94	a1db0e6d9bb5458c8a842b37dfa99572d3025667	https://www.kaggle.com/code/trydotatwo/cayleypy-2xt4-megaminx-example	results/v1/cayley-py-megaminx/cayleypy-120-24-cfa02f58c6b66053/10/2026-07-31/019fb890-8f49-71c8-b892-3af37cf4d08c.json
