delta	depth_index	found_depth	found_length	known_length	owner_rank	puzzle_id	run_puzzle_id	solution_path	source_file	source_index	source_solution	variant
1	72	73	76	75	7	763	763	D.DR.FR.-FL.-D.-FR.F.-FR.L.-FL.-BL.-DL.-L.R.-FL.F.-FR.-DR.-R.-U.FR.F.FR.BR.U.-L.-L.-U.-BR.-B.-BR.-B.L.BR.-BL.U.F.L.-U.R.DR.BR.U.BR.DR.DL.-B.-BR.DR.FR.BR.-BL.U.BR.-U.-F.-R.F.F.-R.BR.-DR.BR.-B.DR.-BR.-DR.BR.B.BR.-B.BR.DR.R.DR.-F	solve_bucket_fresh_len75_all_k1_5_bw30m_prebuilt.tsv	0		original
1	70	71	76	75	3	763	763	D.DR.FR.-FL.-D.-FR.F.-FR.L.-FL.-BL.-DL.-L.R.-FL.F.-FR.-DR.-R.-U.FR.F.FR.BR.U.-L.-L.-U.-BR.-B.-BR.-B.L.BR.-BL.U.F.L.-U.R.DR.BR.U.BR.DR.DL.-B.-BR.DR.FR.BR.-BL.U.BR.-U.-F.-R.F.F.-R.BR.-DR.BR.-DR.-D.B.D.-B.DR.BR.-B.BR.DR.R.DR.-F	solve_bucket_fresh_len75_all_k1_5_bw30m_prebuilt.tsv	0		original
2	72	73	77	75	0	763	763	D.DR.FR.-FL.-D.-FR.F.-FR.L.-FL.-BL.-DL.-L.R.-FL.F.-FR.-DR.-R.-U.FR.F.FR.U.-L.F.-U.R.U.U.-BL.DR.-BL.B.U.U.L.BL.B.B.DL.BR.B.BL.DR.DR.FR.R.R.-BR.-R.-U.-BR.BL.-U.BL.-BR.BL.-L.U.L.U.-R.-BL.BR.-U.-BR.-BL.U.-BL.-BL.-BR.-BL.-BL.-U.BR.DR	solve_bucket_fresh_len75_all_k1_5_bw30m_prebuilt.tsv	0		original
2	72	73	77	75	4	763	763	D.DR.FR.-FL.-D.-FR.F.-FR.L.-FL.-BL.-DL.-L.R.-FL.F.-FR.-DR.-R.-U.FR.F.FR.U.-L.F.L.-U.R.FR.-DR.-R.DR.DR.B.DR.R.-U.-BR.-U.BL.-BR.B.U.BR.-BL.BR.R.DL.BL.U.BL.-B.-R.D.-BR.DR.-B.-BL.-U.BL.BL.-B.-BR.-B.-DR.-D.-B.-BR.-DR.B.DR.-B.BR.DR.-BR.DR	solve_bucket_fresh_len75_all_k1_5_bw30m_prebuilt.tsv	0		original
2	72	73	77	75	3	763	763	D.DR.FR.-FL.-D.-FR.F.-FR.L.-FL.-BL.-DL.-L.R.-FL.F.-FR.-DR.-R.-U.FR.F.FR.U.-L.F.-U.R.U.U.-BL.DR.-BL.B.U.U.L.BL.B.B.DL.BR.B.BL.DR.DR.FR.R.R.-BR.-R.-U.-BR.BL.-U.-BL.-BR.-BL.-R.BR.U.-BL.-R.-BR.R.BR.-U.-BL.-U.-BL.-U.BL.U.BL.-BR.-BL.DR	solve_bucket_fresh_len75_all_k1_5_bw30m_prebuilt.tsv	0		original
2	72	73	77	75	1	763	763	D.DR.FR.-FL.-D.-FR.F.-FR.L.-FL.-BL.-DL.-L.R.-FL.F.-FR.-DR.-R.-U.FR.F.FR.U.-L.F.L.-U.R.FR.-DR.-R.DR.DR.B.DR.R.-U.-BR.-U.BL.-BR.B.U.BR.-BL.BR.R.DL.BL.U.BL.-B.-R.D.-BR.DR.-B.-BL.-U.BL.BL.-B.-BR.-B.-DR.-D.-B.-B.BR.-BL.-BR.BL.B.DR.-BR.DR	solve_bucket_fresh_len75_all_k1_5_bw30m_prebuilt.tsv	0		original
2	72	73	77	75	0	763	763	D.DR.FR.-FL.-D.-FR.F.-FR.L.-FL.-BL.-DL.-L.R.-FL.F.-FR.-DR.-R.-U.FR.F.FR.U.-L.F.L.-U.R.FR.-DR.-R.DR.DR.B.DR.R.-U.-BR.-U.BL.-BR.B.U.BR.-BL.BR.R.DL.BL.U.-R.BL.-BR.-B.-U.D.-BR.BL.D.DR.-B.-BR.B.-DR.-D.DR.-BL.-BR.BL.B.-DR.-B.-D.B.DR.DR	solve_bucket_fresh_len75_all_k1_5_bw30m_prebuilt.tsv	0		original
2	72	73	77	75	4	763	763	D.DR.FR.-FL.-D.-FR.F.-FR.L.-FL.-BL.-DL.-L.R.-FL.F.-FR.-DR.-R.-U.FR.F.FR.BR.U.-L.-L.-U.-BR.-B.-BR.-B.L.BR.-BL.U.F.L.-U.R.DR.BR.U.BR.DR.DL.-B.-BR.DR.FR.BR.-BL.U.BR.-U.-F.-R.-F.-F.-F.-R.BR.-DR.BR.-B.DR.-BR.-DR.BR.B.BR.-B.BR.DR.R.DR.-F	solve_bucket_fresh_len75_all_k1_5_bw30m_prebuilt.tsv	0		original
2	72	73	77	75	4	763	763	D.DR.FR.-FL.-D.-FR.F.-FR.L.-FL.-BL.-DL.-L.R.-FL.F.-FR.-DR.-R.-U.FR.F.FR.BR.U.-L.-L.-U.-BR.-B.-BR.-B.L.BR.-BL.U.F.L.-U.R.DR.BR.U.-B.BL.B.DL.-B.-BL.DR.-B.BR.DR.U.BR.-U.BR.-BL.-R.-DR.R.DR.FR.-F.R.-BR.F.FR.-R.-F.-R.F.R.-BR.-FR.DR.R	solve_bucket_fresh_len75_all_k1_5_bw30m_prebuilt.tsv	0		original
2	72	73	77	75	6	763	763	D.DR.FR.-FL.-D.-FR.F.-FR.L.-FL.-BL.-DL.-L.R.-FL.F.-FR.-DR.-R.-U.FR.F.FR.BR.U.-L.-L.-U.-BR.-B.-BR.-B.L.BR.-BL.U.F.L.-U.R.DR.BR.U.-B.BL.B.DL.-B.-BL.DR.-B.BR.DR.U.BR.-U.BR.-BL.-R.-DR.R.DR.FR.-F.R.-BR.F.FR.-R.-BR.-F.-R.F.R.-FR.DR.R	solve_bucket_fresh_len75_all_k1_5_bw30m_prebuilt.tsv	0		original
