delta	depth_index	found_depth	found_length	known_length	owner_rank	puzzle_id	run_puzzle_id	solution_path	source_file	source_index	source_solution	variant
0	71	72	75	75	3	429	429	-R.-FR.-FR.-FL.-BR.R.-BL.-U.L.B.F.U.-DL.-R.B.DR.B.-DR.-DL.FR.L.-D.-DL.-DL.L.-DL.FL.-R.FR.-DR.-DR.R.-DR.-B.-DR.B.FR.DR.-D.-DR.-FR.FL.DR.DL.-D.FL.DL.L.F.-DL.-D.-DL.-FL.-DL.-B.-BL.BR.-DL.-B.-D.-D.-DL.U.D.DL.B.-DL.-D.DL.D.D.DL.L.D.-FL	solve_bucket_fresh_len75_all_k1_5_bw30m_prebuilt.tsv	0		original
1	71	72	76	75	6	429	429	-R.-FR.-FR.-FL.-BR.R.-BL.-U.L.B.F.U.-DL.-R.B.DR.B.-DR.-DL.FR.L.-D.-DL.-DL.L.-DL.FL.-R.FR.-DR.-DR.R.-DR.-B.-DR.B.FR.DR.-D.-DR.-FR.FL.DR.DL.-D.FL.DL.L.F.-DL.-D.-DL.-FL.-DL.-B.-BL.BR.-DL.-B.-D.-D.-DL.U.D.DL.B.-DL.-D.DL.-D.-D.-D.DL.L.D.-FL	solve_bucket_fresh_len75_all_k1_5_bw30m_prebuilt.tsv	0		original
2	71	72	77	75	0	429	429	-R.-FR.-FR.-FL.-BR.R.-BL.-U.L.B.F.U.-DL.-R.B.DR.B.-DR.-DL.FR.L.-D.-DL.-DL.L.-DL.FL.-R.FR.-DR.-DR.R.-DR.-B.-DR.B.FR.DR.-D.-DR.-FR.FL.DR.DL.-D.FL.DL.L.F.-DL.-D.-DL.-FL.-DL.-B.-BL.BR.-DL.-B.-D.-D.-DL.U.D.DL.B.-DL.-D.DL.D.BL.D.-BL.DL.L.D.-FL	solve_bucket_fresh_len75_all_k1_5_bw30m_prebuilt.tsv	0		original
2	71	72	77	75	0	429	429	-R.-FR.-FR.-FL.-BR.R.-BL.-U.L.B.F.U.-DL.-R.B.DR.B.-DR.-DL.FR.L.-D.-DL.-DL.L.-DL.FL.-R.FR.-DR.-DR.R.-DR.-B.-DR.B.FR.DR.-D.-DR.-FR.FL.DR.DL.-D.FL.DL.L.F.-DL.-D.-DL.-FL.-DL.-B.-BL.BR.-DL.-B.-D.-D.-DL.U.D.DL.B.-DL.-D.DL.D.BL.-BL.D.DL.L.D.-FL	solve_bucket_fresh_len75_all_k1_5_bw30m_prebuilt.tsv	0		original
2	71	72	77	75	0	429	429	-R.-FR.-FR.-FL.-BR.R.-BL.-U.L.B.F.U.-DL.-R.B.DR.B.-DR.-DL.FR.L.-D.-DL.-DL.L.-DL.FL.-R.FR.-DR.-DR.R.-DR.-B.-DR.B.FR.DR.-D.-DR.-FR.FL.DR.DL.-D.FL.DL.L.F.-DL.-D.-DL.-FL.-DL.-B.-BL.BR.-DL.-B.-D.-D.-DL.U.D.DL.B.-DL.-D.DL.D.DR.-DR.D.DL.L.D.-FL	solve_bucket_fresh_len75_all_k1_5_bw30m_prebuilt.tsv	0		original
2	71	72	77	75	0	429	429	-R.-FR.-FR.-FL.-BR.R.-BL.-U.L.B.F.U.-DL.-R.B.DR.B.-DR.-DL.FR.L.-D.-DL.-DL.L.-DL.FL.-R.FR.-DR.-DR.R.-DR.-B.-DR.B.FR.DR.-D.-DR.-FR.FL.DR.DL.-D.FL.DL.L.F.-DL.-D.-DL.-FL.-DL.-B.-BL.BR.-DL.-B.-D.-D.-DL.U.D.DL.B.-DL.-D.DL.BL.D.D.-BL.DL.L.D.-FL	solve_bucket_fresh_len75_all_k1_5_bw30m_prebuilt.tsv	0		original
2	71	72	77	75	0	429	429	-R.-FR.-FR.-FL.-BR.R.-BL.-U.L.B.F.U.-DL.-R.B.DR.B.-DR.-DL.FR.L.-D.-DL.-DL.L.-DL.FL.-R.FR.-DR.-DR.R.-DR.-B.-DR.B.FR.DR.-D.-DR.-FR.FL.DR.DL.-D.FL.DL.L.F.-DL.-D.-DL.-FL.-DL.-B.-BL.BR.-DL.-B.-D.-D.-DL.U.D.DL.B.-DL.-D.DL.BL.D.-BL.D.DL.L.D.-FL	solve_bucket_fresh_len75_all_k1_5_bw30m_prebuilt.tsv	0		original
2	71	72	77	75	0	429	429	-R.-FR.-FR.-FL.-BR.R.-BL.-U.L.B.F.U.-DL.-R.B.DR.B.-DR.-DL.FR.L.-D.-DL.-DL.L.-DL.FL.-R.FR.-DR.-DR.R.-DR.-B.-DR.B.FR.DR.-D.-DR.-FR.FL.DR.DL.-D.FL.DL.L.F.-DL.-D.-DL.-FL.-DL.-B.-BL.BR.-DL.-B.-D.-D.-DL.U.D.DL.B.-DL.-D.DL.D.-BL.D.BL.DL.L.D.-FL	solve_bucket_fresh_len75_all_k1_5_bw30m_prebuilt.tsv	0		original
2	71	72	77	75	0	429	429	-R.-FR.-FR.-FL.-BR.R.-BL.-U.L.B.F.U.-DL.-R.B.DR.B.-DR.-DL.FR.L.-D.-DL.-DL.L.-DL.FL.-R.FR.-DR.-DR.R.-DR.-B.-DR.B.FR.DR.-D.-DR.-FR.FL.DR.DL.-D.FL.DL.L.F.-DL.-D.-DL.-FL.-DL.-B.-BL.BR.-DL.-B.-D.-D.-DL.U.D.DL.B.-DL.-D.DL.D.-BL.BL.D.DL.L.D.-FL	solve_bucket_fresh_len75_all_k1_5_bw30m_prebuilt.tsv	0		original
2	71	72	77	75	0	429	429	-R.-FR.-FR.-FL.-BR.R.-BL.-U.L.B.F.U.-DL.-R.B.DR.B.-DR.-DL.FR.L.-D.-DL.-DL.L.-DL.FL.-R.FR.-DR.-DR.R.-DR.-B.-DR.B.FR.DR.-D.-DR.-FR.FL.DR.DL.-D.FL.DL.L.F.-DL.-D.-DL.-FL.-DL.-B.-BL.BR.-DL.-B.-D.-D.-DL.U.D.DL.B.-DL.-D.DL.BR.D.D.DL.L.D.-FL.-BR	solve_bucket_fresh_len75_all_k1_5_bw30m_prebuilt.tsv	0		original
