puzzle_id	variant	source_index	known_length	found_length	delta	run_puzzle_id	depth_index	found_depth	owner_rank	solution_path	source_solution	source_file
170	reflected	1	75	73	-2	9670001	69	70	3	BR.BL.-BR.-DR.BR.B.B.-DR.-B.DR.R.DR.-B.BR.BR.R.B.U.BR.-B.R.BR.-DR.D.-BR.R.DL.-BR.-R.-U.-D.DR.DR.-FR.-FR.F.R.-U.-F.-BL.FR.R.-DR.-BR.R.BR.-FL.DL.-FL.-DL.F.F.-FL.DL.B.L.DL.-L.-B.DL.D.D.B.-DR.L.DL.L.BR.BL.R.B.BL.DR	-R.-DR.-FR.FL.F.-U.-R.U.BR.FL.B.-DR.BR.-L.U.BL.-L.BL.FR.-L.R.U.-DL.-FR.-DL.F.BL.FR.L.-D.-FR.-FL.-D.-D.F.-FR.-FR.D.D.L.L.DL.D.-L.-F.-FR.B.-BL.FL.L.F.-FL.-F.-L.-FL.D.F.L.-FL.-FL.BL.-L.FL.U.-L.-DL.-D.DR.-DL.-FL.DL.L.FL.-U.L	solve_bucket_fresh_len75_remaining_k1_5_bw100m_prebuilt.tsv
170	reflected	1	75	73	-2	9670001	69	70	5	R.-FR.-BR.DR.BR.-R.-DR.BR.DR.BL.DR.R.BR.BR.B.BR.FR.-DR.R.-B.BR.-DR.U.BR.BR.R.-DR.-BR.D.-U.DL.-D.-DR.-FR.-FR.F.R.-U.-F.-BL.FR.R.-DR.-BR.R.BR.-FL.DL.-FL.-DL.F.F.-FL.DL.B.L.DL.-L.-B.DL.D.D.B.-DR.L.DL.L.BR.BL.R.B.BL.DR	-R.-DR.-FR.FL.F.-U.-R.U.BR.FL.B.-DR.BR.-L.U.BL.-L.BL.FR.-L.R.U.-DL.-FR.-DL.F.BL.FR.L.-D.-FR.-FL.-D.-D.F.-FR.-FR.D.D.L.L.DL.D.-L.-F.-FR.B.-BL.FL.L.F.-FL.-F.-L.-FL.D.F.L.-FL.-FL.BL.-L.FL.U.-L.-DL.-D.DR.-DL.-FL.DL.L.FL.-U.L	solve_bucket_fresh_len75_remaining_k1_5_bw100m_prebuilt.tsv
170	reflected	1	75	74	-1	9670001	69	70	4	BR.BL.-BR.-DR.BR.-B.-B.-B.-DR.-B.DR.R.DR.-B.BR.BR.R.B.U.BR.-B.R.BR.-DR.D.-BR.R.DL.-BR.-R.-U.-D.DR.DR.-FR.-FR.F.R.-U.-F.-BL.FR.R.-DR.-BR.R.BR.-FL.DL.-FL.-DL.F.F.-FL.DL.B.L.DL.-L.-B.DL.D.D.B.-DR.L.DL.L.BR.BL.R.B.BL.DR	-R.-DR.-FR.FL.F.-U.-R.U.BR.FL.B.-DR.BR.-L.U.BL.-L.BL.FR.-L.R.U.-DL.-FR.-DL.F.BL.FR.L.-D.-FR.-FL.-D.-D.F.-FR.-FR.D.D.L.L.DL.D.-L.-F.-FR.B.-BL.FL.L.F.-FL.-F.-L.-FL.D.F.L.-FL.-FL.BL.-L.FL.U.-L.-DL.-D.DR.-DL.-FL.DL.L.FL.-U.L	solve_bucket_fresh_len75_remaining_k1_5_bw100m_prebuilt.tsv
170	reflected	1	75	74	-1	9670001	69	70	4	BR.BL.-BR.-DR.BR.B.B.-DR.-B.DR.R.DR.-B.-BR.-BR.-BR.R.B.U.BR.-B.R.BR.-DR.D.-BR.R.DL.-BR.-R.-U.-D.DR.DR.-FR.-FR.F.R.-U.-F.-BL.FR.R.-DR.-BR.R.BR.-FL.DL.-FL.-DL.F.F.-FL.DL.B.L.DL.-L.-B.DL.D.D.B.-DR.L.DL.L.BR.BL.R.B.BL.DR	-R.-DR.-FR.FL.F.-U.-R.U.BR.FL.B.-DR.BR.-L.U.BL.-L.BL.FR.-L.R.U.-DL.-FR.-DL.F.BL.FR.L.-D.-FR.-FL.-D.-D.F.-FR.-FR.D.D.L.L.DL.D.-L.-F.-FR.B.-BL.FL.L.F.-FL.-F.-L.-FL.D.F.L.-FL.-FL.BL.-L.FL.U.-L.-DL.-D.DR.-DL.-FL.DL.L.FL.-U.L	solve_bucket_fresh_len75_remaining_k1_5_bw100m_prebuilt.tsv
170	reflected	1	75	74	-1	9670001	69	70	0	DR.-R.FR.R.-FR.BR.-DR.-DR.R.BR.-DR.-DR.BL.B.BR.BR.R.U.-B.BR.R.BR.DR.DR.BR.DR.DR.-BR.-U.DR.D.DL.-D.DR.-FR.-FR.F.R.-U.-F.-BL.FR.R.-DR.-BR.R.BR.-FL.DL.-FL.-DL.F.F.-FL.DL.B.L.DL.-L.-B.DL.D.D.B.-DR.L.DL.L.BR.BL.R.B.BL.DR	-R.-DR.-FR.FL.F.-U.-R.U.BR.FL.B.-DR.BR.-L.U.BL.-L.BL.FR.-L.R.U.-DL.-FR.-DL.F.BL.FR.L.-D.-FR.-FL.-D.-D.F.-FR.-FR.D.D.L.L.DL.D.-L.-F.-FR.B.-BL.FL.L.F.-FL.-F.-L.-FL.D.F.L.-FL.-FL.BL.-L.FL.U.-L.-DL.-D.DR.-DL.-FL.DL.L.FL.-U.L	solve_bucket_fresh_len75_remaining_k1_5_bw100m_prebuilt.tsv
170	reflected	1	75	74	-1	9670001	69	70	7	DR.-R.FR.R.BR.-FR.-DR.-DR.R.BR.-DR.-DR.BL.B.BR.BR.R.U.-B.BR.R.BR.DR.DR.BR.DR.DR.-BR.-U.DR.D.DL.-D.DR.-FR.-FR.F.R.-U.-F.-BL.FR.R.-DR.-BR.R.BR.-FL.DL.-FL.-DL.F.F.-FL.DL.B.L.DL.-L.-B.DL.D.D.B.-DR.L.DL.L.BR.BL.R.B.BL.DR	-R.-DR.-FR.FL.F.-U.-R.U.BR.FL.B.-DR.BR.-L.U.BL.-L.BL.FR.-L.R.U.-DL.-FR.-DL.F.BL.FR.L.-D.-FR.-FL.-D.-D.F.-FR.-FR.D.D.L.L.DL.D.-L.-F.-FR.B.-BL.FL.L.F.-FL.-F.-L.-FL.D.F.L.-FL.-FL.BL.-L.FL.U.-L.-DL.-D.DR.-DL.-FL.DL.L.FL.-U.L	solve_bucket_fresh_len75_remaining_k1_5_bw100m_prebuilt.tsv
170	reflected	1	75	74	-1	9670001	69	70	6	R.-FR.-BR.DR.BR.-R.-DR.BR.DR.DR.BL.R.-BR.-BR.-BR.B.BR.FR.-DR.R.-B.BR.-DR.U.BR.BR.R.-DR.-BR.D.-U.DL.-D.-DR.-FR.-FR.F.R.-U.-F.-BL.FR.R.-DR.-BR.R.BR.-FL.DL.-FL.-DL.F.F.-FL.DL.B.L.DL.-L.-B.DL.D.D.B.-DR.L.DL.L.BR.BL.R.B.BL.DR	-R.-DR.-FR.FL.F.-U.-R.U.BR.FL.B.-DR.BR.-L.U.BL.-L.BL.FR.-L.R.U.-DL.-FR.-DL.F.BL.FR.L.-D.-FR.-FL.-D.-D.F.-FR.-FR.D.D.L.L.DL.D.-L.-F.-FR.B.-BL.FL.L.F.-FL.-F.-L.-FL.D.F.L.-FL.-FL.BL.-L.FL.U.-L.-DL.-D.DR.-DL.-FL.DL.L.FL.-U.L	solve_bucket_fresh_len75_remaining_k1_5_bw100m_prebuilt.tsv
170	original	0	75	75	0	170	71	72	3	-R.-DR.-FR.FL.F.-U.-R.U.BR.FL.B.-DR.BR.-L.U.BL.-L.BL.FR.-L.R.U.-DL.-FR.-DL.F.BL.FR.L.-D.-FR.-FL.-D.-D.F.-FR.-FR.D.D.L.L.DL.D.-L.-F.-FR.B.-BL.FL.L.F.-FL.-F.-L.-FL.D.F.L.-FL.-FL.-L.FL.F.FL.-L.BL.-DL.-BL.L.-FL.-D.-F.L.BL.DR		solve_bucket_fresh_len75_remaining_k1_5_bw100m_prebuilt.tsv
170	original	0	75	75	0	170	71	72	3	-R.-DR.-FR.FL.F.-U.-R.U.BR.FL.B.-DR.BR.-L.U.BL.-L.BL.FR.-L.R.U.-DL.-FR.-DL.F.BL.FR.L.-D.-FR.-FL.-D.-D.F.-FR.-FR.D.D.L.L.DL.D.-L.-F.-FR.B.-BL.FL.L.F.-FL.-F.-L.-FL.D.F.L.-FL.-FL.-L.FL.F.FL.-L.BL.-DL.-BL.L.-FL.-D.DR.-F.L.BL		solve_bucket_fresh_len75_remaining_k1_5_bw100m_prebuilt.tsv
170	original	0	75	75	0	170	71	72	6	-R.-DR.-FR.FL.F.-U.-R.U.BR.FL.B.-DR.BR.-L.U.BL.-L.BL.FR.-L.R.U.-DL.-FR.-DL.F.BL.FR.L.-D.-FR.-FL.-D.-D.F.-FR.-FR.D.D.L.L.DL.D.-L.-F.-FR.B.-BL.FL.L.F.-FL.-F.-L.-FL.D.F.L.-FL.-FL.-L.FL.F.FL.-L.BL.-DL.-BL.L.-FL.-F.-D.L.BL.DR		solve_bucket_fresh_len75_remaining_k1_5_bw100m_prebuilt.tsv
