source_file	solution_job_id	repair_id	puzzle_id	start_step	target_step	old_segment_len	segment_solved	segment_len	segment_delta	segment_path	prefix_path	suffix_path
solution_repair_resident_31615_0_0.tsv	9200706	9101984	952	0	11	11	1	11	0	-d2.-f2.-r1.-f0.r2.f0.r1.-r2.d2.-d1.-r1		r0.-d1.f0.-f2.-r0.r1.-f1.-r1.-f2.-r1.-d2
solution_repair_resident_31615_0_0.tsv	9200706	9101985	952	11	22	11	1	11	0	r0.-d1.-f2.f0.r1.-r0.-f1.-r1.-f2.-r1.-d2	-d2.-f2.-r1.-f0.r2.f0.-r2.r1.-d1.d2.-r1	
solution_repair_resident_31615_0_0.tsv	9200707	9101986	952	0	11	11	1	11	0	-d2.-f2.-r1.-f0.r2.f0.r1.-r2.d2.-d1.r0		-r1.-d1.-f2.f0.r1.-r0.-f1.-r1.-f2.-r1.-d2
solution_repair_resident_31615_0_0.tsv	9200707	9101987	952	11	22	11	1	11	0	-r1.-d1.-f2.f0.r1.-r0.-f1.-r1.-f2.-r1.-d2	-d2.-f2.-r1.-f0.r2.f0.-r2.r1.-d1.d2.r0	
solution_repair_resident_31615_0_0.tsv	9200708	9101988	952	0	11	11	1	11	0	-d2.-f2.-r1.-f0.r2.f0.r1.-r2.d2.-d1.r0		-r1.-d1.f0.-f2.-r0.r1.-f1.-r1.-f2.-r1.-d2
solution_repair_resident_31615_0_0.tsv	9200708	9101989	952	11	22	11	1	11	0	-r1.-d1.-f2.f0.r1.-r0.-f1.-r1.-f2.-r1.-d2	-d2.-f2.-r1.-f0.r2.f0.-r2.r1.-d1.d2.r0	
solution_repair_resident_31615_0_0.tsv	9200709	9101990	952	0	11	11	1	11	0	-d2.-f2.-r1.-f0.r2.f0.r1.-r2.d2.-d1.r0		-r1.-d1.f0.-f2.r1.-r0.-f1.-r1.-f2.-r1.-d2
solution_repair_resident_31615_0_0.tsv	9200709	9101991	952	11	22	11	1	11	0	-r1.-d1.-f2.f0.r1.-r0.-f1.-r1.-f2.-r1.-d2	-d2.-f2.-r1.-f0.r2.f0.-r2.r1.-d1.d2.r0	
solution_repair_resident_31615_0_0.tsv	9200710	9101992	952	0	11	11	1	11	0	-d2.-f2.-r1.-f0.r2.f0.r1.-r2.d2.-d1.-r1		r0.-d1.f0.-f2.r1.-r0.-f1.-r1.-f2.-r1.-d2
solution_repair_resident_31615_0_0.tsv	9200710	9101993	952	11	22	11	1	11	0	r0.-d1.-f2.f0.r1.-r0.-f1.-r1.-f2.-r1.-d2	-d2.-f2.-r1.-f0.r2.f0.-r2.r1.d2.-d1.-r1	
solution_repair_resident_31615_0_0.tsv	9200711	9101994	952	0	11	11	1	11	0	-d2.-f2.-r1.-f0.r2.f0.r1.-r2.d2.-d1.r0		-r1.-d1.-f2.f0.r1.-r0.-f1.-r1.-f2.-r1.-d2
solution_repair_resident_31615_0_0.tsv	9200711	9101995	952	11	22	11	1	11	0	-r1.-d1.-f2.f0.r1.-r0.-f1.-r1.-f2.-r1.-d2	-d2.-f2.-r1.-f0.r2.f0.r1.-r2.d2.-d1.r0	
solution_repair_resident_31615_0_0.tsv	9200712	9101996	952	0	11	11	1	11	0	-r0.-d2.-d1.f2.-f1.-d0.f1.-d0.-f2.-r1.f2		r0.d1.-r1.-f1.f2.-r1.-d2.-f2.r1.-f2.d0
solution_repair_resident_31615_0_0.tsv	9200712	9101997	952	11	22	11	1	11	0	r0.d1.-r1.f2.-f1.-r1.-d2.-f2.r1.-f2.d0	-r0.-d1.-d2.f2.-f1.-d0.f1.-d0.-f2.-r1.f2	
solution_repair_resident_31615_0_0.tsv	9200713	9101998	952	0	11	11	1	11	0	-r0.-d2.-d1.f2.-f1.-d0.f1.-d0.-f2.-r1.f2		r0.d1.-r1.f2.-f1.-r1.-d2.-f2.r1.-f2.d0
solution_repair_resident_31615_0_0.tsv	9200713	9101999	952	11	22	11	1	11	0	r0.d1.-r1.f2.-f1.-r1.-d2.-f2.r1.-f2.d0	-r0.-d1.-d2.f2.-f1.-d0.f1.-d0.-f2.-r1.f2	
solution_repair_resident_31615_0_0.tsv	9200714	9102000	952	0	11	11	1	11	0	f1.-r0.d1.-d2.f2.-d0.d2.f0.r0.-d1.f1		-r2.-f0.r2.-d1.r0.d0.-r2.-f2.-r0.r2.-d2
solution_repair_resident_31615_0_0.tsv	9200714	9102001	952	11	22	11	1	11	0	-r2.-f0.r2.-d1.r0.d0.-r2.-f2.r2.-r0.-d2	f1.-r0.d1.-d2.f2.-d0.d2.f0.r0.-d1.f1	
solution_repair_resident_31615_0_0.tsv	9200715	9102002	952	0	11	11	1	11	0	r2.-f2.-r0.-f2.-f2.-d2.f1.-d1.-f0.r1.f1		d0.f0.-d1.f0.-f1.d0.f1.r1.d1.f1.f1
solution_repair_resident_31615_0_0.tsv	9200715	9102003	952	11	22	11	1	11	0	d0.f0.-d1.-f1.f0.d0.f1.r1.d1.f1.f1	r2.-f2.-r0.f2.f2.-d2.f1.-d1.-f0.r1.f1	
solution_repair_resident_31615_0_0.tsv	9200716	9102004	952	0	11	11	1	11	0	r2.-f2.-r0.-f2.-f2.d0.r1.f1.r1.-f1.r2		-d1.f1.-d2.-f1.f0.-d1.f0.d0.r1.-f1.d1
solution_repair_resident_31615_0_0.tsv	9200716	9102005	952	11	22	11	1	11	0	-d1.f1.-d2.-f1.f0.-d1.f0.d0.r1.-f1.d1	r2.-f2.-r0.f2.f2.d0.r1.f1.r1.-f1.r2	
