source_file	solution_job_id	repair_id	puzzle_id	start_step	target_step	old_segment_len	segment_solved	segment_len	segment_delta	segment_path	prefix_path	suffix_path
solution_repair_resident_31612_0_0.tsv	9200001	9100001	0	0	11	11	1	-1	-12			d2.-r2.r0.d2.d2
solution_repair_resident_31613_0_0.tsv	9200001	9100001	0	0	11	11	1	-1	-12			d2.-r2.r0.d2.d2
solution_repair_resident_31614_0_0.tsv	9200001	9100001	0	0	11	11	1	11	0	-f1.-r0.r2.d2.r0.-r2.f1.d2.d2.r2.-r0		d2.-r2.r0.d2.d2
solution_repair_resident_31612_0_0.tsv	9200001	9100002	0	11	16	5	1	5	0	d2.-r2.r0.d2.d2	-f1.-r0.r2.d2.-r2.r0.f1.d2.d2.r2.-r0	
solution_repair_resident_31613_0_0.tsv	9200001	9100002	0	11	16	5	1	5	0	d2.-r2.r0.d2.d2	-f1.-r0.r2.d2.-r2.r0.f1.d2.d2.r2.-r0	
solution_repair_resident_31614_0_0.tsv	9200001	9100002	0	11	16	5	1	5	0	d2.-r2.r0.d2.d2	-f1.-r0.r2.d2.-r2.r0.f1.d2.d2.r2.-r0	
solution_repair_resident_31613_0_0.tsv	9200002	9100003	0	0	11	11	1	-1	-12			f2.d2.f0.-f2.d2
solution_repair_resident_31614_0_0.tsv	9200002	9100003	0	0	11	11	1	11	0	-f1.d2.-f0.f2.d2.f0.-f2.-d2.f1.-d2.-f0		f2.d2.f0.-f2.d2
solution_repair_resident_31613_0_0.tsv	9200002	9100004	0	11	16	5	1	5	0	f2.d2.-f2.f0.d2	-f1.d2.f2.-f0.d2.f0.-f2.-d2.f1.-d2.-f0	
solution_repair_resident_31614_0_0.tsv	9200002	9100004	0	11	16	5	1	5	0	f2.d2.-f2.f0.d2	-f1.d2.f2.-f0.d2.f0.-f2.-d2.f1.-d2.-f0	
solution_repair_resident_31613_0_0.tsv	9200003	9100005	0	0	11	11	1	11	0	f1.-r2.-r2.d2.-d0.r2.d0.-d2.r2.r2.-f1		d2.-d0.r2.-d2.d0
solution_repair_resident_31614_0_0.tsv	9200003	9100005	0	0	11	11	1	11	0	f1.-r2.-r2.d2.-d0.r2.d0.-d2.r2.r2.-f1		d2.-d0.r2.-d2.d0
solution_repair_resident_31613_0_0.tsv	9200003	9100006	0	11	16	5	1	5	0	-d0.d2.r2.-d2.d0	-r2.-r2.f1.-d0.d2.r2.d0.-d2.-f1.r2.r2	
solution_repair_resident_31614_0_0.tsv	9200003	9100006	0	11	16	5	1	5	0	-d0.d2.r2.-d2.d0	-r2.-r2.f1.-d0.d2.r2.d0.-d2.-f1.r2.r2	
solution_repair_resident_31613_0_0.tsv	9200004	9100007	0	0	11	11	1	-1	-12			-d0.r2.d0.-d2.r2
solution_repair_resident_31614_0_0.tsv	9200004	9100007	0	0	11	11	1	11	0	r2.f1.-d0.d2.r2.d0.-d2.-f1.r2.r2.d2		-d0.r2.d0.-d2.r2
solution_repair_resident_31613_0_0.tsv	9200004	9100008	0	11	16	5	1	5	0	-d0.r2.-d2.d0.r2	r2.f1.-d0.d2.r2.-d2.d0.-f1.-r2.-r2.d2	
solution_repair_resident_31614_0_0.tsv	9200004	9100008	0	11	16	5	1	5	0	-d0.r2.-d2.d0.r2	r2.f1.-d0.d2.r2.-d2.d0.-f1.-r2.-r2.d2	
solution_repair_resident_31613_0_0.tsv	9200005	9100009	0	0	11	11	1	11	0	f1.-r2.-r2.d2.-d0.r2.d0.-d2.r2.r2.-f1		-d0.d2.r2.-d2.d0
solution_repair_resident_31614_0_0.tsv	9200005	9100009	0	0	11	11	1	11	0	f1.-r2.-r2.d2.-d0.r2.d0.-d2.r2.r2.-f1		-d0.d2.r2.-d2.d0
solution_repair_resident_31613_0_0.tsv	9200005	9100010	0	11	16	5	1	5	0	-d0.d2.r2.-d2.d0	r2.r2.f1.-d0.d2.r2.d0.-d2.-f1.r2.r2	
solution_repair_resident_31614_0_0.tsv	9200005	9100010	0	11	16	5	1	5	0	-d0.d2.r2.-d2.d0	r2.r2.f1.-d0.d2.r2.d0.-d2.-f1.r2.r2	
