source_file	solution_job_id	repair_id	puzzle_id	start_step	target_step	old_segment_len	segment_solved	segment_len	segment_delta	segment_path	prefix_path	suffix_path
solution_repair_resident_31615_0_0.tsv	9200761	9102131	949	0	11	11	1	11	0	-d2.-r0.-r0.-f2.-f2.-r1.d1.-r1.-d1.r2.d1		-r2.-d0.-d2.-r1.d2.-r2.-f0.-f0.-d2.-f1.-r0.f0
solution_repair_resident_31615_0_0.tsv	9200761	9102132	949	11	22	11	1	11	0	-r2.d1.-f1.-d0.-d1.-r2.f0.f0.-d2.-f1.-r0	-d2.-r0.-r0.-f2.-f2.-r1.d1.-r1.-d1.r2.d1	f0
solution_repair_resident_31615_0_0.tsv	9200761	9102133	949	22	23	1	1	1	0	f0	-d2.-r0.-r0.-f2.-f2.-r1.d1.-r1.-d1.r2.d1.-r2.-d0.-d2.-r1.d2.-r2.-f0.-f0.-d2.-f1.-r0	
solution_repair_resident_31615_0_0.tsv	9200762	9102134	949	0	11	11	1	11	0	-d2.-r0.-r0.-f0.f2.-d1.f0.f2.-r0.f1.r0		-f1.-d1.-r1.-d0.d1.-r2.-f0.-f0.-d2.-f1.-r0.f0
solution_repair_resident_31615_0_0.tsv	9200762	9102135	949	11	22	11	1	11	0	-f1.-d1.-r1.d1.-d0.-r2.f0.f0.-d2.-f1.-r0	-d2.-r0.-r0.f1.-f2.-f2.-r1.-f1.-r0.f1.r0	f0
solution_repair_resident_31615_0_0.tsv	9200762	9102136	949	22	23	1	1	1	0	f0	-d2.-r0.-r0.f1.-f2.-f2.-r1.-f1.-r0.f1.r0.-f1.-d1.-r1.-d0.d1.-r2.-f0.-f0.-d2.-f1.-r0	
solution_repair_resident_31615_0_0.tsv	9200763	9102137	949	0	11	11	1	11	0	-d2.-r0.-r0.-f2.-f2.-r1.d1.-r1.-d1.r2.d1		-r2.-d0.-d2.-r1.d2.-r2.-f0.-f0.-d2.-f1.-r0.f0
solution_repair_resident_31615_0_0.tsv	9200763	9102138	949	11	22	11	1	11	0	-r2.d1.-f1.-d0.-d1.-r2.f0.f0.-d2.-f1.-r0	-d2.-r0.-r0.f2.f2.-r1.d1.-r1.-d1.r2.d1	f0
solution_repair_resident_31615_0_0.tsv	9200763	9102139	949	22	23	1	1	1	0	f0	-d2.-r0.-r0.f2.f2.-r1.d1.-r1.-d1.r2.d1.-r2.-d0.-d2.-r1.d2.-r2.-f0.-f0.-d2.-f1.-r0	
solution_repair_resident_31615_0_0.tsv	9200764	9102140	949	0	11	11	1	11	0	-d2.-r0.-r0.-f2.-f2.-r1.d1.-r1.-d1.r2.d1		-r2.d1.-f1.-d1.-d0.-r2.-f0.-f0.-d2.-f1.-r0.f0
solution_repair_resident_31615_0_0.tsv	9200764	9102141	949	11	22	11	1	11	0	-r2.d1.-f1.-d0.-d1.-r2.f0.f0.-d2.-f1.-r0	-d2.-r0.-r0.f2.f2.-r1.d1.-r1.-d1.r2.d1	f0
solution_repair_resident_31615_0_0.tsv	9200764	9102142	949	22	23	1	1	1	0	f0	-d2.-r0.-r0.f2.f2.-r1.d1.-r1.-d1.r2.d1.-r2.d1.-f1.-d1.-d0.-r2.-f0.-f0.-d2.-f1.-r0	
solution_repair_resident_31615_0_0.tsv	9200765	9102143	949	0	11	11	1	11	0	-d2.-r0.-r0.-f2.-f2.-r1.d1.-r1.-d1.r2.d1		-r2.d1.-f1.-d1.-d0.-r2.f0.f0.-d2.-f1.-r0.f0
solution_repair_resident_31615_0_0.tsv	9200765	9102144	949	11	22	11	1	11	0	-r2.d1.-f1.-d0.-d1.-r2.f0.f0.-d2.-f1.-r0	-d2.-r0.-r0.f2.f2.-r1.d1.-r1.-d1.r2.d1	f0
solution_repair_resident_31615_0_0.tsv	9200765	9102145	949	22	23	1	1	1	0	f0	-d2.-r0.-r0.f2.f2.-r1.d1.-r1.-d1.r2.d1.-r2.d1.-f1.-d1.-d0.-r2.f0.f0.-d2.-f1.-r0	
solution_repair_resident_31615_0_0.tsv	9200766	9102146	949	0	11	11	1	11	0	-d2.-r0.-r0.-f0.f2.-d1.f0.f2.-r0.f1.r0		-f1.-d1.-r1.d1.-d0.-r2.-f0.-f0.-d2.-f1.-r0.f0
solution_repair_resident_31615_0_0.tsv	9200766	9102147	949	11	22	11	1	11	0	-f1.-d1.-r1.d1.-d0.-r2.f0.f0.-d2.-f1.-r0	-d2.-r0.-r0.f2.f2.f1.-r1.-f1.-r0.f1.r0	f0
solution_repair_resident_31615_0_0.tsv	9200766	9102148	949	22	23	1	1	1	0	f0	-d2.-r0.-r0.f2.f2.f1.-r1.-f1.-r0.f1.r0.-f1.-d1.-r1.d1.-d0.-r2.-f0.-f0.-d2.-f1.-r0	
solution_repair_resident_31615_0_0.tsv	9200767	9102149	949	0	11	11	1	11	0	-d2.r0.-f1.-f1.r0.f2.-f1.f2.r1.d1.r1		-d0.-r2.-f0.f2.-d0.-f1.d0.-r1.-r2.-f1.d2.-f2
solution_repair_resident_31615_0_0.tsv	9200767	9102150	949	11	22	11	1	11	0	-d0.-r2.f2.-f0.-d0.-f1.d0.-r2.-r1.-f1.d2	-d2.r0.f1.-f0.-f2.d0.f0.-f2.r1.d1.r1	-f2
solution_repair_resident_31615_0_0.tsv	9200767	9102151	949	22	23	1	1	1	0	-f2	-d2.r0.f1.-f0.-f2.d0.f0.-f2.r1.d1.r1.-d0.-r2.-f0.f2.-d0.-f1.d0.-r1.-r2.-f1.d2	
solution_repair_resident_31615_0_0.tsv	9200768	9102152	949	0	11	11	1	11	0	-d2.-r0.-r0.-f2.-f2.-r1.d1.-r1.-d1.r2.d1		-r2.d1.-f1.-d0.-d1.-r2.f0.f0.-d2.-f1.-r0.f0
solution_repair_resident_31615_0_0.tsv	9200768	9102153	949	11	22	11	1	11	0	-r2.d1.-f1.-d0.-d1.-r2.f0.f0.-d2.-f1.-r0	-d2.r0.r0.-f2.-f2.-r1.d1.-r1.-d1.r2.d1	f0
solution_repair_resident_31615_0_0.tsv	9200768	9102154	949	22	23	1	1	1	0	f0	-d2.r0.r0.-f2.-f2.-r1.d1.-r1.-d1.r2.d1.-r2.d1.-f1.-d0.-d1.-r2.f0.f0.-d2.-f1.-r0	
solution_repair_resident_31615_0_0.tsv	9200769	9102155	949	0	11	11	1	11	0	-d2.-r0.-r0.-f0.f2.-d1.f0.f2.-r0.f1.r0		-f1.-d1.-r1.-d0.d1.-r2.-f0.-f0.-d2.-f1.-r0.f0
solution_repair_resident_31615_0_0.tsv	9200769	9102156	949	11	22	11	1	11	0	-f1.-d1.-r1.d1.-d0.-r2.f0.f0.-d2.-f1.-r0	-d2.r0.r0.-f2.f1.-f2.-r1.-f1.-r0.f1.r0	f0
