source_file	solution_job_id	repair_id	puzzle_id	start_step	target_step	old_segment_len	segment_solved	segment_len	segment_delta	segment_path	prefix_path	suffix_path
solution_repair_resident_31613_0_0.tsv	9200685	9101624	52	0	11	11	1	-1	-12			-r1.f0.r2.-d1.-r0.-f1.r0.d2.-r0.d1.-f0
solution_repair_resident_31613_0_0.tsv	9200685	9101625	52	11	22	11	1	-1	-12		-r1.-f2.r2.-r1.d1.f1.r1.-f1.f0.-d2.f0	
solution_repair_resident_31613_0_0.tsv	9200686	9101626	52	0	11	11	1	-1	-12			r0.-f1.-d0.f1.d0.-f1.d2.-f0.-r2.-d2.-f0
solution_repair_resident_31613_0_0.tsv	9200686	9101627	52	11	22	11	1	-1	-12		-r1.-r1.f0.-d1.-r0.-d1.f1.-f0.d2.-r2.-d2	
solution_repair_resident_31613_0_0.tsv	9200687	9101628	52	0	11	11	1	-1	-12			f1.-d1.-f0.-d2.-d0.r1.f2.-f0.-r1.-f2.d2
solution_repair_resident_31613_0_0.tsv	9200687	9101629	52	11	22	11	1	-1	-12		f0.-d1.d2.r0.d0.f2.f2.-d2.f1.-r0.-d0	
solution_repair_resident_31613_0_0.tsv	9200688	9101630	52	0	11	11	1	-1	-12			f1.-d1.-f0.d1.f1.-r0.r2.-f1.r0.-d0.-d1
solution_repair_resident_31613_0_0.tsv	9200688	9101631	52	11	22	11	1	-1	-12		f0.d2.-d1.r0.d0.-f2.-f2.-d2.f1.-r0.-d0	
solution_repair_resident_31613_0_0.tsv	9200689	9101632	52	0	11	11	1	-1	-12			f1.-d1.-f0.-d2.-d0.r1.-f0.f2.-r1.-f2.d2
solution_repair_resident_31613_0_0.tsv	9200689	9101633	52	11	22	11	1	-1	-12		f0.d2.-d1.r0.d0.f2.f2.-d2.f1.-r0.-d0	
solution_repair_resident_31613_0_0.tsv	9200690	9101634	52	0	11	11	1	-1	-12			-d2.r1.-f0.d0.-r0.-f2.-d1.-f2.-d0.-r0.-f0
solution_repair_resident_31613_0_0.tsv	9200690	9101635	52	11	22	11	1	-1	-12		r1.r1.-f2.f0.-r1.r2.r2.-d2.-f2.d2.-f1	
solution_repair_resident_31613_0_0.tsv	9200691	9101636	52	0	11	11	1	-1	-12			r0.-f1.-d0.f1.d0.-f1.d2.-f0.-r2.-d2.-f0
solution_repair_resident_31613_0_0.tsv	9200691	9101637	52	11	22	11	1	-1	-12		r1.r1.f0.-d1.-r0.-d1.f1.-f0.d2.-r2.-d2	
