source_file	solution_job_id	repair_id	puzzle_id	start_step	target_step	old_segment_len	segment_solved	segment_len	segment_delta	segment_path	prefix_path	suffix_path
solution_repair_resident_31613_0_0.tsv	9200178	9100280	21	0	11	11	1	-1	-12			d1.f1.d0.r2.r0.f2
solution_repair_resident_31613_0_0.tsv	9200178	9100281	21	11	17	6	1	-1	-7		-r1.r0.d1.-f0.f2.f1.r0.-r2.-d2.-d2.-f2	
solution_repair_resident_31613_0_0.tsv	9200179	9100282	21	0	11	11	1	-1	-12			d1.f1.d0.r0.r2.f2
solution_repair_resident_31613_0_0.tsv	9200179	9100283	21	11	17	6	1	-1	-7		-r1.r0.d1.f0.f0.-d2.d0.-r0.-r0.f1.f0	
solution_repair_resident_31613_0_0.tsv	9200180	9100284	21	0	11	11	1	-1	-12			d1.f1.d0.r0.r2.f2
solution_repair_resident_31613_0_0.tsv	9200180	9100285	21	11	17	6	1	-1	-7		-r1.r0.d1.f0.f0.d0.-d2.-r0.-r0.f0.f1	
solution_repair_resident_31613_0_0.tsv	9200181	9100286	21	0	11	11	1	-1	-12			d1.f1.d0.r0.r2.f2
solution_repair_resident_31613_0_0.tsv	9200181	9100287	21	11	17	6	1	-1	-7		-r1.r0.d1.f0.f0.d0.-d2.-r0.-r0.f1.f0	
solution_repair_resident_31613_0_0.tsv	9200182	9100288	21	0	11	11	1	-1	-12			d1.f1.d0.r0.r2.f2
solution_repair_resident_31613_0_0.tsv	9200182	9100289	21	11	17	6	1	-1	-7		-r1.r0.d1.f1.-f0.f2.-r2.r0.-d2.-d2.-f2	
solution_repair_resident_31613_0_0.tsv	9200183	9100290	21	0	11	11	1	-1	-12			-f1.-r1.f0.f1.-r1.f2
solution_repair_resident_31613_0_0.tsv	9200183	9100291	21	11	17	6	1	-1	-7		r0.-r1.d1.-f0.-f0.d0.d1.d0.-f0.-f0.r0	
solution_repair_resident_31613_0_0.tsv	9200184	9100292	21	0	11	11	1	-1	-12			-f1.-r1.f1.f0.-r1.f2
solution_repair_resident_31613_0_0.tsv	9200184	9100293	21	11	17	6	1	-1	-7		r0.-r1.d1.-f0.-f0.d1.d0.d0.-f0.-f0.r0	
solution_repair_resident_31613_0_0.tsv	9200185	9100294	21	0	11	11	1	-1	-12			d1.f1.d0.r2.r0.f2
solution_repair_resident_31613_0_0.tsv	9200185	9100295	21	11	17	6	1	-1	-7		r0.-r1.d1.f0.f0.d0.-d2.-r0.-r0.f0.f1	
solution_repair_resident_31613_0_0.tsv	9200186	9100296	21	0	11	11	1	-1	-12			d1.f1.d0.r0.r2.f2
solution_repair_resident_31613_0_0.tsv	9200186	9100297	21	11	17	6	1	-1	-7		r0.-r1.d1.f0.f0.d0.-d2.-r0.-r0.f1.f0	
solution_repair_resident_31613_0_0.tsv	9200187	9100298	21	0	11	11	1	-1	-12			-f1.-r1.f0.f1.-r1.f2
solution_repair_resident_31613_0_0.tsv	9200187	9100299	21	11	17	6	1	-1	-7		r0.-r1.d1.f0.f0.d1.-d0.-d0.f0.f0.r0	
solution_repair_resident_31613_0_0.tsv	9200188	9100300	21	0	11	11	1	-1	-12			d1.-f1.d1.-f2.-r1.f2
solution_repair_resident_31613_0_0.tsv	9200188	9100301	21	11	17	6	1	-1	-7		r0.r0.r2.-f1.-d0.-d0.f0.-f2.-r0.-r0.d0	
solution_repair_resident_31613_0_0.tsv	9200189	9100302	21	0	11	11	1	-1	-12			d1.-f1.d1.-f2.-r1.f2
solution_repair_resident_31613_0_0.tsv	9200189	9100303	21	11	17	6	1	-1	-7		r0.r2.r0.-f1.-d0.-d0.f0.-f2.-r0.-r0.d0	
solution_repair_resident_31613_0_0.tsv	9200190	9100304	21	0	11	11	1	-1	-12			d1.-f1.d1.-f2.-r1.f2
solution_repair_resident_31613_0_0.tsv	9200190	9100305	21	11	17	6	1	-1	-7		r2.-r0.-r0.-f1.-d0.-d0.f0.-f2.-r0.-r0.d0	
solution_repair_resident_31613_0_0.tsv	9200191	9100306	21	0	11	11	1	-1	-12			d1.-f1.d1.-f2.-r1.f2
solution_repair_resident_31613_0_0.tsv	9200191	9100307	21	11	17	6	1	-1	-7		r2.r0.r0.-f1.-d0.-d0.f0.-f2.-r0.-r0.d0	
