source_file	solution_job_id	repair_id	puzzle_id	start_step	target_step	old_segment_len	segment_solved	segment_len	segment_delta	segment_path	prefix_path	suffix_path
solution_repair_resident_31613_0_0.tsv	9200346	9100673	31	0	11	11	1	-1	-12			r0.-r1.d0.r2.-f0.r2.-f0.r0.-d0.-f1.r2.-f1
solution_repair_resident_31613_0_0.tsv	9200346	9100674	31	11	22	11	1	-1	-12		-d0.-d2.-r1.-d2.r2.r1.-d0.-r1.f1.f2.d1	-f1
solution_repair_resident_31613_0_0.tsv	9200346	9100675	31	22	23	1	1	1	0	-f1	-d0.-d2.-r1.-d2.r2.r1.-d0.-r1.f1.f2.d1.r0.-r1.d0.r2.-f0.r2.-f0.r0.-d0.-f1.r2	
solution_repair_resident_31613_0_0.tsv	9200347	9100676	31	0	11	11	1	-1	-12			-f2.r1.-d1.f1.-f2.-r1.d1.d2.r1.-f1.r2.f2
solution_repair_resident_31613_0_0.tsv	9200347	9100677	31	11	22	11	1	-1	-12		-d0.-f1.-f0.r0.d0.r2.-f2.r1.-f2.-r0.d1	f2
solution_repair_resident_31613_0_0.tsv	9200347	9100678	31	22	23	1	1	1	0	f2	-d0.-f1.-f0.r0.d0.r2.-f2.r1.-f2.-r0.d1.-f2.r1.-d1.f1.-f2.-r1.d1.d2.r1.-f1.r2	
solution_repair_resident_31613_0_0.tsv	9200348	9100679	31	0	11	11	1	-1	-12			r0.f0.-r2.-f0.r1.-f2.-r1.d2.f1.-r0.-d0.f0
solution_repair_resident_31613_0_0.tsv	9200348	9100680	31	11	22	11	1	11	0	r0.f0.-r2.-f0.r1.-f2.-r1.d2.f1.-r0.-d0	-d0.-f2.d2.d2.f2.-r0.-d0.-d0.-f0.-r2.-d1	f0
solution_repair_resident_31613_0_0.tsv	9200348	9100681	31	22	23	1	1	1	0	f0	-d0.-f2.d2.d2.f2.-r0.-d0.-d0.-f0.-r2.-d1.r0.f0.-r2.-f0.r1.-f2.-r1.d2.f1.-r0.-d0	
solution_repair_resident_31613_0_0.tsv	9200349	9100682	31	0	11	11	1	-1	-12			-d1.f1.-r2.-d0.d1.r2.-d0.r2.-d0.f2.d2.-f0
solution_repair_resident_31613_0_0.tsv	9200349	9100683	31	11	22	11	1	-1	-12		-d1.-r2.f1.r2.f0.r0.f0.r2.-d0.r1.-r2	-f0
solution_repair_resident_31613_0_0.tsv	9200349	9100684	31	22	23	1	1	1	0	-f0	-d1.-r2.f1.r2.f0.r0.f0.r2.-d0.r1.-r2.-d1.f1.-r2.-d0.d1.r2.-d0.r2.-d0.f2.d2	
solution_repair_resident_31613_0_0.tsv	9200350	9100685	31	0	11	11	1	-1	-12			r0.d2.-r2.d2.-r0.-d0.f1.r2.-r0.f2.-r0.-d1
solution_repair_resident_31613_0_0.tsv	9200350	9100686	31	11	22	11	1	-1	-12		-d2.-f2.f1.-r0.-f1.f2.-d1.r2.-r1.-d0.-f0	-d1
solution_repair_resident_31613_0_0.tsv	9200350	9100687	31	22	23	1	1	1	0	-d1	-d2.-f2.f1.-r0.-f1.f2.-d1.r2.-r1.-d0.-f0.r0.d2.-r2.d2.-r0.-d0.f1.r2.-r0.f2.-r0	
