source_file	solution_job_id	repair_id	puzzle_id	start_step	target_step	old_segment_len	segment_solved	segment_len	segment_delta	segment_path	prefix_path	suffix_path
solution_repair_resident_31613_0_0.tsv	9200692	9101638	53	0	11	11	1	-1	-12			-r1.d0.-f1.d0.-f0.r1.r1.-d0.-f1.r2.-d1.-r1
solution_repair_resident_31613_0_0.tsv	9200692	9101639	53	11	22	11	1	-1	-12		-d0.f0.r1.-d1.-d2.-r2.d0.-r0.r2.d0.r0	-r1
solution_repair_resident_31613_0_0.tsv	9200692	9101640	53	22	23	1	1	1	0	-r1	-d0.f0.r1.-d1.-d2.-r2.d0.-r0.r2.d0.r0.-r1.d0.-f1.d0.-f0.r1.r1.-d0.-f1.r2.-d1	
solution_repair_resident_31613_0_0.tsv	9200693	9101641	53	0	11	11	1	-1	-12			-d0.-r2.f1.-r1.f2.r2.-f1.f0.d0.-f2.-d2.-f1
solution_repair_resident_31613_0_0.tsv	9200693	9101642	53	11	22	11	1	-1	-12		-d1.d2.f0.f0.-r1.-f0.f1.r0.-d0.r1.r1	-f1
solution_repair_resident_31613_0_0.tsv	9200693	9101643	53	22	23	1	1	1	0	-f1	-d1.d2.f0.f0.-r1.-f0.f1.r0.-d0.r1.r1.-d0.-r2.f1.-r1.f2.r2.-f1.f0.d0.-f2.-d2	
solution_repair_resident_31613_0_0.tsv	9200694	9101644	53	0	11	11	1	-1	-12			-f0.d1.-r2.f2.f2.-d2.f0.-r0.-f1.d1.r1.-d1
solution_repair_resident_31613_0_0.tsv	9200694	9101645	53	11	22	11	1	-1	-12		-d1.f0.r2.-d1.-r2.-d0.-d2.f0.r0.d0.-r0	-d1
solution_repair_resident_31613_0_0.tsv	9200694	9101646	53	22	23	1	1	1	0	-d1	-d1.f0.r2.-d1.-r2.-d0.-d2.f0.r0.d0.-r0.-f0.d1.-r2.f2.f2.-d2.f0.-r0.-f1.d1.r1	
solution_repair_resident_31613_0_0.tsv	9200695	9101647	53	0	11	11	1	-1	-12			-f0.d1.-r2.f2.f2.-d2.f0.-r0.-f1.d1.r1.-d1
solution_repair_resident_31613_0_0.tsv	9200695	9101648	53	11	22	11	1	-1	-12		-d1.f0.r2.-d1.-r2.-d2.-d0.f0.r0.d0.-r0	-d1
solution_repair_resident_31613_0_0.tsv	9200695	9101649	53	22	23	1	1	1	0	-d1	-d1.f0.r2.-d1.-r2.-d2.-d0.f0.r0.d0.-r0.-f0.d1.-r2.f2.f2.-d2.f0.-r0.-f1.d1.r1	
solution_repair_resident_31613_0_0.tsv	9200696	9101650	53	0	11	11	1	-1	-12			-f0.d1.-r2.-f2.-f2.-d2.f0.-r0.-f1.d1.r1.-d1
solution_repair_resident_31613_0_0.tsv	9200696	9101651	53	11	22	11	1	-1	-12		-d1.f0.r2.-d1.-r2.d1.-r2.f0.-d2.-d1.-r0	-d1
solution_repair_resident_31613_0_0.tsv	9200696	9101652	53	22	23	1	1	1	0	-d1	-d1.f0.r2.-d1.-r2.d1.-r2.f0.-d2.-d1.-r0.-f0.d1.-r2.-f2.-f2.-d2.f0.-r0.-f1.d1.r1	
solution_repair_resident_31613_0_0.tsv	9200697	9101653	53	0	11	11	1	-1	-12			-d2.-d0.-r2.-f2.-f2.-d2.f0.-r0.-f1.d1.r1.-d1
