source_file	solution_job_id	repair_id	puzzle_id	start_step	target_step	old_segment_len	segment_solved	segment_len	segment_delta	segment_path	prefix_path	suffix_path
solution_repair_resident_31615_0_0.tsv	9200510	9101437	965	0	11	11	1	11	0	d0.d0.r0.f0.-r2.-f0.r0.r0.d0.r0.f2		r1.-f1.r0.-f0.-d2.-r0.-d0.f0.r1.-d2.-f1.f0
solution_repair_resident_31615_0_0.tsv	9200510	9101438	965	11	22	11	1	11	0	r1.-f1.r0.-f0.-d2.-r0.-d0.f0.r1.-d2.-f1	-d0.-d0.r0.f0.-r2.-f0.-r0.-r0.d0.r0.f2	f0
solution_repair_resident_31615_0_0.tsv	9200510	9101439	965	22	23	1	1	1	0	f0	-d0.-d0.r0.f0.-r2.-f0.-r0.-r0.d0.r0.f2.r1.-f1.r0.-f0.-d2.-r0.-d0.f0.r1.-d2.-f1	
solution_repair_resident_31615_0_0.tsv	9200511	9101440	965	0	11	11	1	11	0	d2.-d1.-d1.-r2.-r2.-d0.-r2.f0.r0.d0.-f0		r1.d1.r0.-f1.d2.r1.f0.r2.d0.-r1.-f2.f1
solution_repair_resident_31615_0_0.tsv	9200511	9101441	965	11	22	11	1	11	0	r1.d1.r0.-f1.d2.r1.f0.r2.d0.-r1.-f2	-d0.d1.-f0.-f0.d2.d1.-r2.f0.r0.d0.-f0	f1
solution_repair_resident_31615_0_0.tsv	9200511	9101442	965	22	23	1	1	1	0	f1	-d0.d1.-f0.-f0.d2.d1.-r2.f0.r0.d0.-f0.r1.d1.r0.-f1.d2.r1.f0.r2.d0.-r1.-f2	
solution_repair_resident_31615_0_0.tsv	9200512	9101443	965	0	11	11	1	11	0	d1.-d0.r2.d2.f2.-r1.-d1.-f0.r0.f1.-f0		-d0.d2.-f1.-d1.f1.d1.-f0.-d0.-d0.f2.r2.f0
solution_repair_resident_31615_0_0.tsv	9200512	9101444	965	11	22	11	1	11	0	d2.-d0.-f1.-d1.f1.d1.-f0.d0.d0.f2.r2	-d0.d1.r2.d2.f2.-r1.-d1.-f0.r0.f1.-f0	f0
solution_repair_resident_31615_0_0.tsv	9200512	9101445	965	22	23	1	1	1	0	f0	-d0.d1.r2.d2.f2.-r1.-d1.-f0.r0.f1.-f0.-d0.d2.-f1.-d1.f1.d1.-f0.-d0.-d0.f2.r2	
solution_repair_resident_31615_0_0.tsv	9200513	9101446	965	0	11	11	1	11	0	d1.-d0.r2.d2.f2.-r1.-d1.-f0.r0.f1.-f0		-d0.d2.-f1.-d1.f1.d1.-f0.d0.d0.f2.r2.f0
