source_file	solution_job_id	repair_id	puzzle_id	start_step	target_step	old_segment_len	segment_solved	segment_len	segment_delta	segment_path	prefix_path	suffix_path
solution_repair_resident_31615_0_0.tsv	9200280	9100801	986	0	11	11	1	11	0	-d0.-f1.-r2.-f0.-d1.f0.-d1.f0.r2.-f1.r2		-f1.r1.r2.f2.-r1.d0.-r0.-f2.-d0.r2.-d1
solution_repair_resident_31615_0_0.tsv	9200280	9100802	986	11	22	11	1	11	0	-f1.-r0.-d0.-r1.f0.r1.r2.-f2.-d0.r2.-d1	-d0.-f1.-r2.-f0.-d1.f0.-d1.f0.r2.-f1.r2	
solution_repair_resident_31615_0_0.tsv	9200281	9100803	986	0	11	11	1	11	0	-d0.-f1.-r2.-f0.-d1.f0.-d1.f0.r2.-f1.r2		-f1.r2.r1.f2.-r1.d0.-r0.-f2.-d0.r2.-d1
solution_repair_resident_31615_0_0.tsv	9200281	9100804	986	11	22	11	1	11	0	-f1.-r0.-d0.-r1.f0.r1.r2.-f2.-d0.r2.-d1	-d0.-f1.-r2.-f0.-d1.f0.-d1.f0.r2.-f1.r2	
solution_repair_resident_31615_0_0.tsv	9200282	9100805	986	0	11	11	1	11	0	-d0.-f1.r0.r1.-d0.f1.d0.f1.d0.r2.-d1		r2.-d1.-r0.f2.-r1.d0.-r0.-f2.-d0.r2.-d1
solution_repair_resident_31615_0_0.tsv	9200282	9100806	986	11	22	11	1	11	0	r2.-d1.-r0.f2.-r1.d0.-r0.-f2.-d0.r2.-d1	-d0.-f1.r0.r1.-d0.f1.d0.f1.d0.r2.-d1	
solution_repair_resident_31615_0_0.tsv	9200283	9100807	986	0	11	11	1	11	0	-d0.-f1.r0.r1.-d0.f1.d0.f1.d0.r2.-d1		r2.-d1.-r0.f2.-r1.d0.-r0.-f2.-d0.r2.-d1
solution_repair_resident_31615_0_0.tsv	9200283	9100808	986	11	22	11	1	11	0	r2.-d1.-r0.f2.-r1.d0.-r0.-f2.-d0.r2.-d1	-d0.-f1.r1.r0.-d0.f1.d0.f1.d0.r2.-d1	
solution_repair_resident_31615_0_0.tsv	9200284	9100809	986	0	11	11	1	11	0	-r2.d1.-r2.-f2.-r1.f2.-d0.f2.r2.-d0.f0		d2.r0.-f0.-d1.-f0.-d2.d0.f0.r2.d1.d0
solution_repair_resident_31615_0_0.tsv	9200284	9100810	986	11	22	11	1	11	0	d2.r0.-f0.-d1.-f0.-d2.d0.f0.r2.d1.d0	-r2.d1.-r2.-f2.-r1.f2.-d0.f2.r2.-d0.f0	
solution_repair_resident_31615_0_0.tsv	9200285	9100811	986	0	11	11	1	11	0	-r2.d1.-r2.-f2.-r1.f2.-d0.f2.r2.-d0.f0		d2.r0.-f0.-d1.-f0.d0.-d2.f0.r2.d1.d0
solution_repair_resident_31615_0_0.tsv	9200285	9100812	986	11	22	11	1	11	0	d2.r0.-f0.-d1.-f0.-d2.d0.f0.r2.d1.d0	-r2.d1.-r2.-f2.-r1.f2.-d0.f2.r2.-d0.f0	
