source_file	solution_job_id	repair_id	puzzle_id	start_step	target_step	old_segment_len	segment_solved	segment_len	segment_delta	segment_path	prefix_path	suffix_path
solution_repair_resident_31613_0_0.tsv	9200044	9100060	13	0	11	11	1	11	0	-r0.f2.d0.d2.r2.r1.f0.-f1.-d1.-r2.-f1		
solution_repair_resident_31614_0_0.tsv	9200044	9100060	13	0	11	11	1	11	0	-r0.f2.d0.d2.r2.r1.f0.-f1.-d1.-r2.-f1		
solution_repair_resident_31613_0_0.tsv	9200045	9100061	13	0	11	11	1	11	0	-r0.f2.d0.d2.r2.r1.f0.-f1.-d1.-r2.-f1		
solution_repair_resident_31614_0_0.tsv	9200045	9100061	13	0	11	11	1	11	0	-r0.f2.d0.d2.r2.r1.f0.-f1.-d1.-r2.-f1		
solution_repair_resident_31613_0_0.tsv	9200046	9100062	13	0	11	11	1	11	0	-r0.f2.d0.d2.r2.r1.f0.-f1.-d1.-r2.-f1		
solution_repair_resident_31614_0_0.tsv	9200046	9100062	13	0	11	11	1	11	0	-r0.f2.d0.d2.r2.r1.f0.-f1.-d1.-r2.-f1		
solution_repair_resident_31613_0_0.tsv	9200047	9100063	13	0	11	11	1	11	0	-r0.f2.d0.d2.r2.r1.f0.-f1.-d1.-r2.-f1		
solution_repair_resident_31614_0_0.tsv	9200047	9100063	13	0	11	11	1	11	0	-r0.f2.d0.d2.r2.r1.f0.-f1.-d1.-r2.-f1		
solution_repair_resident_31613_0_0.tsv	9200048	9100064	13	0	11	11	1	11	0	-r0.f2.d0.d2.r2.r1.f0.-f1.-d1.-r2.-f1		
solution_repair_resident_31614_0_0.tsv	9200048	9100064	13	0	11	11	1	11	0	-r0.f2.d0.d2.r2.r1.f0.-f1.-d1.-r2.-f1		
solution_repair_resident_31613_0_0.tsv	9200049	9100065	13	0	11	11	1	11	0	-r0.f2.d0.d2.r2.r1.f0.-f1.-d1.-r2.-f1		
solution_repair_resident_31614_0_0.tsv	9200049	9100065	13	0	11	11	1	11	0	-r0.f2.d0.d2.r2.r1.f0.-f1.-d1.-r2.-f1		
solution_repair_resident_31613_0_0.tsv	9200050	9100066	13	0	11	11	1	11	0	-r0.f2.d0.d2.r2.r1.f0.-f1.-d1.-r2.-f1		
solution_repair_resident_31614_0_0.tsv	9200050	9100066	13	0	11	11	1	11	0	-r0.f2.d0.d2.r2.r1.f0.-f1.-d1.-r2.-f1		
solution_repair_resident_31613_0_0.tsv	9200051	9100067	13	0	11	11	1	11	0	-r0.f2.d0.d2.r2.r1.f0.-f1.-d1.-r2.-f1		
solution_repair_resident_31613_0_0.tsv	9200052	9100068	13	0	11	11	1	11	0	-r0.f2.d0.d2.r2.r1.f0.-f1.-d1.-r2.-f1		
solution_repair_resident_31613_0_0.tsv	9200053	9100069	13	0	11	11	1	11	0	-r0.f2.d0.d2.r2.r1.f0.-f1.-d1.-r2.-f1		
solution_repair_resident_31613_0_0.tsv	9200054	9100070	13	0	11	11	1	11	0	-r0.f2.d0.d2.r2.r1.f0.-f1.-d1.-r2.-f1		
solution_repair_resident_31613_0_0.tsv	9200055	9100071	13	0	11	11	1	11	0	-r0.f2.d0.d2.r2.r1.f0.-f1.-d1.-r2.-f1		
solution_repair_resident_31613_0_0.tsv	9200056	9100072	13	0	11	11	1	11	0	-r0.f2.d0.d2.r2.r1.f0.-f1.-d1.-r2.-f1		
solution_repair_resident_31613_0_0.tsv	9200057	9100073	13	0	11	11	1	11	0	-r0.f2.d0.d2.r2.r1.f0.-f1.-d1.-r2.-f1		
solution_repair_resident_31613_0_0.tsv	9200058	9100074	13	0	11	11	1	11	0	-r0.f2.d0.d2.r2.r1.f0.-f1.-d1.-r2.-f1		
solution_repair_resident_31613_0_0.tsv	9200059	9100075	13	0	11	11	1	11	0	-r0.f2.d0.d2.r2.r1.f0.-f1.-d1.-r2.-f1		
solution_repair_resident_31613_0_0.tsv	9200060	9100076	13	0	11	11	1	11	0	-r0.f2.d0.d2.r2.r1.f0.-f1.-d1.-r2.-f1		
solution_repair_resident_31613_0_0.tsv	9200061	9100077	13	0	11	11	1	11	0	-r0.f2.d0.d2.r2.r1.f0.-f1.-d1.-r2.-f1		
solution_repair_resident_31613_0_0.tsv	9200062	9100078	13	0	11	11	1	11	0	-r0.f2.d0.d2.r2.r1.f0.-f1.-d1.-r2.-f1		
solution_repair_resident_31613_0_0.tsv	9200063	9100079	13	0	11	11	1	11	0	-r0.f2.d0.d2.r2.r1.f0.-f1.-d1.-r2.-f1		
solution_repair_resident_31613_0_0.tsv	9200064	9100080	13	0	11	11	1	11	0	-r0.f2.d0.d2.r2.r1.f0.-f1.-d1.-r2.-f1		
solution_repair_resident_31613_0_0.tsv	9200065	9100081	13	0	11	11	1	11	0	-r0.f2.d0.d2.r2.r1.f0.-f1.-d1.-r2.-f1		
solution_repair_resident_31613_0_0.tsv	9200066	9100082	13	0	11	11	1	11	0	-r0.f2.d0.d2.r2.r1.f0.-f1.-d1.-r2.-f1		
