source_file	solution_job_id	repair_id	puzzle_id	start_step	target_step	old_segment_len	segment_solved	segment_len	segment_delta	segment_path	prefix_path	suffix_path
solution_repair_resident_31615_0_0.tsv	9200477	9101344	967	0	11	11	1	11	0	-d0.-f0.f2.r2.f1.d1.-r0.d1.-f0.r2.d1		f2.-r1.f1.r0.f1.r2.f2.-d0.f2.-r1.-r2.d0
solution_repair_resident_31615_0_0.tsv	9200477	9101345	967	11	22	11	1	11	0	f2.-r1.f1.r0.f1.-r0.-r1.-d0.-f0.-d0.r0	-d0.-f0.f2.r2.f1.d1.-r0.d1.-f0.r2.d1	d0
solution_repair_resident_31615_0_0.tsv	9200477	9101346	967	22	23	1	1	1	0	d0	-d0.-f0.f2.r2.f1.d1.-r0.d1.-f0.r2.d1.f2.-r1.f1.r0.f1.r2.f2.-d0.f2.-r1.-r2	
solution_repair_resident_31615_0_0.tsv	9200478	9101347	967	0	11	11	1	11	0	-d0.-f0.f2.r2.f1.d1.-r0.d1.-f0.r2.d1		f2.-r1.f1.r0.f1.r2.f2.-d0.f2.-r2.-r1.d0
solution_repair_resident_31615_0_0.tsv	9200478	9101348	967	11	22	11	1	11	0	f2.-r1.f1.r0.f1.-r0.-r1.-d0.-f0.-d0.r0	-d0.-f0.f2.r2.f1.d1.-r0.d1.-f0.r2.d1	d0
solution_repair_resident_31615_0_0.tsv	9200478	9101349	967	22	23	1	1	1	0	d0	-d0.-f0.f2.r2.f1.d1.-r0.d1.-f0.r2.d1.f2.-r1.f1.r0.f1.r2.f2.-d0.f2.-r2.-r1	
solution_repair_resident_31615_0_0.tsv	9200479	9101350	967	0	11	11	1	11	0	-d0.-f0.f2.r2.f1.d1.-r0.d1.-f0.r2.d1		f2.-r1.f1.r0.f1.r2.f2.-d0.f2.-r2.-r1.d0
solution_repair_resident_31615_0_0.tsv	9200479	9101351	967	11	22	11	1	11	0	f2.-r1.f1.r0.f1.-r0.-r1.-d0.-f0.-d0.r0	-d0.f2.-f0.r2.f1.d1.-r0.d1.-f0.r2.d1	d0
solution_repair_resident_31615_0_0.tsv	9200479	9101352	967	22	23	1	1	1	0	d0	-d0.f2.-f0.r2.f1.d1.-r0.d1.-f0.r2.d1.f2.-r1.f1.r0.f1.r2.f2.-d0.f2.-r2.-r1	
solution_repair_resident_31615_0_0.tsv	9200480	9101353	967	0	11	11	1	11	0	-d0.-f0.-f0.d0.f0.-f1.f2.-r2.-d1.r2.-f1		-r1.r0.d0.-r2.d0.-f0.d2.r0.d1.-r1.-d0.-f0
solution_repair_resident_31615_0_0.tsv	9200480	9101354	967	11	22	11	1	11	0	r0.-r1.d0.-r2.d0.-f0.d2.r0.d1.-r1.-d0	-d0.f2.f1.-f0.r0.f1.f1.-r2.-d1.r2.-f1	-f0
solution_repair_resident_31615_0_0.tsv	9200480	9101355	967	22	23	1	1	1	0	-f0	-d0.f2.f1.-f0.r0.f1.f1.-r2.-d1.r2.-f1.-r1.r0.d0.-r2.d0.-f0.d2.r0.d1.-r1.-d0	
solution_repair_resident_31615_0_0.tsv	9200481	9101356	967	0	11	11	1	11	0	d2.-f1.-d0.-d2.f2.-d1.f2.r1.-d0.-r1.-d0		f1.-d1.f1.r2.-r0.f2.d0.-f2.-d0.-r0.-f0.-r1
solution_repair_resident_31615_0_0.tsv	9200481	9101357	967	11	22	11	1	11	0	f1.-d1.f1.-r0.r2.f2.d0.-f2.-d0.-r0.-f0	-d1.-d0.-r1.d1.f2.-d1.f2.r1.-d0.-r1.-d0	-r1
solution_repair_resident_31615_0_0.tsv	9200481	9101358	967	22	23	1	1	1	0	-r1	-d1.-d0.-r1.d1.f2.-d1.f2.r1.-d0.-r1.-d0.f1.-d1.f1.r2.-r0.f2.d0.-f2.-d0.-r0.-f0	
solution_repair_resident_31615_0_0.tsv	9200482	9101359	967	0	11	11	1	11	0	-f2.-r2.-f2.-d2.f1.d0.-r0.-d1.-f0.r1.f1		-d2.-d2.-r1.-d1.r2.d2.-f2.-f2.-r2.d0.-r1.-r1
solution_repair_resident_31615_0_0.tsv	9200482	9101360	967	11	22	11	1	11	0	-d2.-d2.-r1.-d1.r2.d2.f2.f2.-r2.d0.-r1	-f2.-r2.-f2.-d2.f1.d0.-r0.-d1.-f0.r1.f1	-r1
solution_repair_resident_31615_0_0.tsv	9200482	9101361	967	22	23	1	1	1	0	-r1	-f2.-r2.-f2.-d2.f1.d0.-r0.-d1.-f0.r1.f1.-d2.-d2.-r1.-d1.r2.d2.-f2.-f2.-r2.d0.-r1	
solution_repair_resident_31615_0_0.tsv	9200483	9101362	967	0	11	11	1	11	0	-f2.-r2.-f2.-d2.f1.d0.-r0.-d1.-f0.r1.f1		d2.d2.-r1.-d1.r2.d2.f2.f2.-r2.d0.-r1.-r1
solution_repair_resident_31615_0_0.tsv	9200483	9101363	967	11	22	11	1	11	0	-d2.-d2.-r1.-d1.r2.d2.f2.f2.-r2.d0.-r1	-f2.-r2.-f2.-d2.f1.d0.-r0.-d1.-f0.r1.f1	-r1
solution_repair_resident_31615_0_0.tsv	9200483	9101364	967	22	23	1	1	1	0	-r1	-f2.-r2.-f2.-d2.f1.d0.-r0.-d1.-f0.r1.f1.d2.d2.-r1.-d1.r2.d2.f2.f2.-r2.d0.-r1	
solution_repair_resident_31615_0_0.tsv	9200484	9101365	967	0	11	11	1	11	0	-f2.-r2.-f2.-d2.f1.d0.-r0.-d1.-f0.r1.f1		d2.d2.-r1.-d1.r2.d2.f2.f2.-r2.d0.r1.r1
solution_repair_resident_31615_0_0.tsv	9200484	9101366	967	11	22	11	1	11	0	-d2.-d2.-r1.-d1.r2.d2.f2.f2.-r2.d0.r1	-f2.-r2.-f2.-d2.f1.d0.-r0.-d1.-f0.r1.f1	r1
solution_repair_resident_31615_0_0.tsv	9200484	9101367	967	22	23	1	1	1	0	r1	-f2.-r2.-f2.-d2.f1.d0.-r0.-d1.-f0.r1.f1.d2.d2.-r1.-d1.r2.d2.f2.f2.-r2.d0.r1	
solution_repair_resident_31615_0_0.tsv	9200485	9101368	967	0	11	11	1	11	0	r2.r0.f0.-d2.-d2.-d0.-r1.d0.-r1.f2.-d1		f0.-d2.-r1.f2.-r0.-d0.-f2.r2.d0.f2.r0.d0
solution_repair_resident_31615_0_0.tsv	9200485	9101369	967	11	22	11	1	11	0	f0.-d2.-r1.f2.-r0.-d0.-f2.r2.d0.f2.r0	-r1.-d2.-f0.-f2.-f2.r0.r2.d0.-r1.f2.-d1	d0
solution_repair_resident_31615_0_0.tsv	9200485	9101370	967	22	23	1	1	1	0	d0	-r1.-d2.-f0.-f2.-f2.r0.r2.d0.-r1.f2.-d1.f0.-d2.-r1.f2.-r0.-d0.-f2.r2.d0.f2.r0	
solution_repair_resident_31615_0_0.tsv	9200486	9101371	967	0	11	11	1	11	0	r2.r0.f0.-d2.-d2.-d0.-r1.d0.-r1.f2.-d1		f0.-d2.-r1.f2.-r0.-d0.-f2.r2.d0.f2.r0.d0
solution_repair_resident_31615_0_0.tsv	9200486	9101372	967	11	22	11	1	11	0	f0.-d2.-r1.f2.-r0.-d0.-f2.r2.d0.f2.r0	-r1.-d2.-f2.f1.-d2.-d0.r0.d1.-f0.-f1.-d1	d0
solution_repair_resident_31615_0_0.tsv	9200486	9101373	967	22	23	1	1	1	0	d0	-r1.-d2.-f2.f1.-d2.-d0.r0.d1.-f0.-f1.-d1.f0.-d2.-r1.f2.-r0.-d0.-f2.r2.d0.f2.r0	
solution_repair_resident_31615_0_0.tsv	9200487	9101374	967	0	11	11	1	11	0	-r1.-d2.f1.-f2.d1.f0.-d0.-d2.f2.-r1.-f1		-f2.-d2.-r1.f2.-r0.-d0.-f2.r2.d0.f2.r0.d0
solution_repair_resident_31615_0_0.tsv	9200487	9101375	967	11	22	11	1	11	0	-f2.-d2.-r1.f2.-r0.-d0.-f2.r2.d0.f2.r0	-r1.-d2.-f2.f1.d1.f0.-d0.-d2.f2.-r1.-f1	d0
solution_repair_resident_31615_0_0.tsv	9200487	9101376	967	22	23	1	1	1	0	d0	-r1.-d2.-f2.f1.d1.f0.-d0.-d2.f2.-r1.-f1.-f2.-d2.-r1.f2.-r0.-d0.-f2.r2.d0.f2.r0	
solution_repair_resident_31615_0_0.tsv	9200488	9101377	967	0	11	11	1	11	0	-r1.-d2.f1.-f2.d1.f0.d1.-r0.-f1.-r2.-f2		-d0.-d2.-f1.-f0.-r0.-d0.-f2.r2.d0.f2.r0.d0
solution_repair_resident_31615_0_0.tsv	9200488	9101378	967	11	22	11	1	11	0	d1.r1.r2.-f0.-d0.r0.f2.-d2.-d1.f2.r0	-r1.-d2.-f2.f1.d1.f0.d1.-r0.-f1.-r2.-f2	d0
solution_repair_resident_31615_0_0.tsv	9200488	9101379	967	22	23	1	1	1	0	d0	-r1.-d2.-f2.f1.d1.f0.d1.-r0.-f1.-r2.-f2.-d0.-d2.-f1.-f0.-r0.-d0.-f2.r2.d0.f2.r0	
solution_repair_resident_31615_0_0.tsv	9200489	9101380	967	0	11	11	1	11	0	-r1.-d2.f1.-f2.d1.f0.d1.-r0.-f1.-r2.-f2		-d2.-d0.-f1.-f0.-r0.-d0.-f2.r2.d0.f2.r0.d0
