puzzle_id	solution_length	solution	beam_effective	final_orientation	touch_radius	model_class	author_name	submitted_at	competition	puzzle_type	beam_requested	beam_alignment_delta	solution_mode	collection_status	collection_index	solved_depth	touch_depth	max_depth	max_collected_solutions	model_id	model_filename	model_sha256	model_format	model_dtype	model_output_dim	platform	gpu_names	gpu_count	world_size	native_sm	vram_mib_per_gpu	solve_us	wall_us	profile_id	profile_power	profile_status	run_id	submission_id	idempotency_key	solver_commit	producer_url	record_path
1	8	'-f1.-r1.f2.r1.f1.-r1.-f2.r1	65536	original	4	output1	public-example-cayleypy-2xt4-ihes-example	2026-08-01T10:22:07.507Z	cayleypy-ihes-cube	cayleypy-72-18-8d89ca84c2a630e5	65536	0	first	first_solution	0	4	4	100	100	p888-t000_1763232740_e08192.pt@50a3bd98f6b9	p888-t000_1763232740_e08192.pt	50a3bd98f6b9739da3ce6efa3664590d5ccedbe90634760f930ebbcb99cfe820	batchnorm-folded	fp16	1	kaggle	Tesla T4|Tesla T4	2	2			6146396	144605174	p16-output1	16	measured-kaggle-2xt4	run-62e68248a8fa433d9c618de85d23c94f	019fbcd8-6cd7-77bd-878c-d003319cea8e	79085eeb5cb2379d45acfb82c8842737bc331160f55ac052ee0c35054be550d2	039a4fb9c699bda644efbb0f8ee7a5b51efbb5d2	https://www.kaggle.com/code/trydotatwo/cayleypy-2xt4-ihes-example	results/v1/cayleypy-ihes-cube/cayleypy-72-18-8d89ca84c2a630e5/1/2026-08-01/019fbcd8-6cd7-77bd-878c-d003319cea8e.json
1	8	'-f1.-r1.f2.r1.f1.-r1.-f2.r1	65536	original	4	output1	public-example-cayleypy-2xt4-ihes-example	2026-08-01T12:46:51.606Z	cayleypy-ihes-cube	cayleypy-72-18-8d89ca84c2a630e5	65536	0	first	first_solution	0	4	4	100	100	p888-t000_1763232740_e08192.pt@50a3bd98f6b9	p888-t000_1763232740_e08192.pt	50a3bd98f6b9739da3ce6efa3664590d5ccedbe90634760f930ebbcb99cfe820	batchnorm-folded	fp16	1	kaggle	Tesla T4|Tesla T4	2	2			6111453	148231963	p16-output1	16	measured-kaggle-2xt4	run-2702780f180b4d888aa732a98904d4e6	019fbd5c-efd6-729d-94b9-1b06099b1be6	9b9f7c13a9358a1fa323f855ff4881bb3256114e695cd170fafa8e6c14df3e50	cb9e911914bdb4ac63c2b5306f554e5a76b9884e	https://www.kaggle.com/code/trydotatwo/cayleypy-2xt4-ihes-example	results/v1/cayleypy-ihes-cube/cayleypy-72-18-8d89ca84c2a630e5/1/2026-08-01/019fbd5c-efd6-729d-94b9-1b06099b1be6.json
1	8	'-f1.-r1.f2.r1.f1.-r1.-f2.r1	65536	original	4	output1	public-example-cayleypy-2xt4-ihes-example	2026-08-01T13:02:29.787Z	cayleypy-ihes-cube	cayleypy-72-18-8d89ca84c2a630e5	65536	0	first	first_solution	0	4	4	100	100	p888-t000_1763232740_e08192.pt@50a3bd98f6b9	p888-t000_1763232740_e08192.pt	50a3bd98f6b9739da3ce6efa3664590d5ccedbe90634760f930ebbcb99cfe820	batchnorm-folded	fp16	1	kaggle	Tesla T4|Tesla T4	2	2			6364154	143499778	p16-output1	16	measured-kaggle-2xt4	run-96f63b85ee0e46bc908925668a41b33d	019fbd6b-4048-70e8-ab12-b6cd4a373267	385439bef1f8483fd69e279b699b34d667a40b2b698c7e355b00886210100130	cb9e911914bdb4ac63c2b5306f554e5a76b9884e	https://www.kaggle.com/code/trydotatwo/cayleypy-2xt4-ihes-example	results/v1/cayleypy-ihes-cube/cayleypy-72-18-8d89ca84c2a630e5/1/2026-08-01/019fbd6b-4048-70e8-ab12-b6cd4a373267.json
1	8	'-f1.-r1.f2.r1.f1.-r1.-f2.r1	65536	original	4	output1	public-example-cayleypy-2xt4-ihes-example	2026-08-01T13:15:18.289Z	cayleypy-ihes-cube	cayleypy-72-18-8d89ca84c2a630e5	65536	0	first	first_solution	0	4	4	100	100	p888-t000_1763232740_e08192.pt@50a3bd98f6b9	p888-t000_1763232740_e08192.pt	50a3bd98f6b9739da3ce6efa3664590d5ccedbe90634760f930ebbcb99cfe820	batchnorm-folded	fp16	1	kaggle	Tesla T4|Tesla T4	2	2			6029426	141372259	p16-output1	16	measured-kaggle-2xt4	run-4ab5dfd1b8d1478c96979c9aa1eaaae0	019fbd76-f9b8-789d-936f-35ba3be1ced4	fb7cbf39ee5f90c42b25a8333ab81df35f395af4b55ebd5da62c15294ee28e5e	78565a76f06c6a7c1d98a9e871d81cb64df71ee1	https://www.kaggle.com/code/trydotatwo/cayleypy-2xt4-ihes-example	results/v1/cayleypy-ihes-cube/cayleypy-72-18-8d89ca84c2a630e5/1/2026-08-01/019fbd76-f9b8-789d-936f-35ba3be1ced4.json
1	8	'-f1.-r1.f2.r1.f1.-r1.-f2.r1	65536	original	4	output1	public-example-cayleypy-2xt4-ihes-example	2026-08-01T15:36:16.142Z	cayleypy-ihes-cube	cayleypy-72-18-8d89ca84c2a630e5	65536	0	first	first_solution	0	4	4	100	100	p888-t000_1763232740_e08192.pt@50a3bd98f6b9	p888-t000_1763232740_e08192.pt	50a3bd98f6b9739da3ce6efa3664590d5ccedbe90634760f930ebbcb99cfe820	batchnorm-folded	fp16	1	kaggle	Tesla T4|Tesla T4	2	2			6089630	153803000	p16-output1	16	measured-kaggle-2xt4	run-2f794fba9ee044dfa943a4143b5139d7	019fbdf8-095c-7596-b9bd-5d06ac448fae	110634a5ef63d22139fe1cd70dbdb4b0f4ad3191236d4172f200e39418664e13	cec74003f262e9d93d2fc0cc56a5e2d49a5010e0	https://www.kaggle.com/code/trydotatwo/cayleypy-2xt4-ihes-example	results/v1/cayleypy-ihes-cube/cayleypy-72-18-8d89ca84c2a630e5/1/2026-08-01/019fbdf8-095c-7596-b9bd-5d06ac448fae.json
1	8	'-f1.-r1.f2.r1.f1.-r1.-f2.r1	65536	original	4	output1	public-example-cayleypy-2xt4-ihes-example	2026-08-01T18:04:24.698Z	cayleypy-ihes-cube	cayleypy-72-18-8d89ca84c2a630e5	65536	0	first	first_solution	0	4	4	100	100	p888-t000_1763232740_e08192.pt@50a3bd98f6b9	p888-t000_1763232740_e08192.pt	50a3bd98f6b9739da3ce6efa3664590d5ccedbe90634760f930ebbcb99cfe820	batchnorm-folded	fp16	1	kaggle	Tesla T4|Tesla T4	2	2			6368265	147026321	p16-output1	16	measured-kaggle-2xt4	run-fe39390d027c4fa49f6992ac2c399815	019fbe7f-ab1b-7bd9-8792-5219491c4f56	54fd15bb1f7b9742be1adec74a3011821eed08876d1894d6d5fa6f6b1acfeec8	f2261a81873ea162a0c36ba8874b9173db8d4083	https://www.kaggle.com/code/trydotatwo/cayleypy-2xt4-ihes-example	results/v1/cayleypy-ihes-cube/cayleypy-72-18-8d89ca84c2a630e5/1/2026-08-01/019fbe7f-ab1b-7bd9-8792-5219491c4f56.json
1	8	'-f1.-r1.f2.r1.f1.-r1.-f2.r1	65536	original	4	output1	public-example-cayleypy-2xt4-ihes-example	2026-08-01T21:23:59.911Z	cayleypy-ihes-cube	cayleypy-72-18-8d89ca84c2a630e5	65536	0	first	first_solution	0	4	4	100	100	p888-t000_1763232740_e08192.pt@50a3bd98f6b9	p888-t000_1763232740_e08192.pt	50a3bd98f6b9739da3ce6efa3664590d5ccedbe90634760f930ebbcb99cfe820	batchnorm-folded	fp16	1	kaggle	Tesla T4|Tesla T4	2	2			6443900	143447565	p16-output1	16	measured-kaggle-2xt4	run-0a840d0f79af4f64884e0d283f4732aa	019fbf36-643b-7bea-a737-383ca38b6f0d	a094010199e7859be1028faeaa2d117de20d528865eee85d7b4d99db5e508244	f679504baddbab3765c91af526e57ec9360cf309	https://www.kaggle.com/code/trydotatwo/cayleypy-2xt4-ihes-example	results/v1/cayleypy-ihes-cube/cayleypy-72-18-8d89ca84c2a630e5/1/2026-08-01/019fbf36-643b-7bea-a737-383ca38b6f0d.json
1	8	'-f1.-r1.f2.r1.f1.-r1.-f2.r1	65536	original	4	output1	public-example-cayleypy-2xt4-ihes-recommended	2026-08-02T16:32:30.546Z	cayleypy-ihes-cube	cayleypy-72-18-8d89ca84c2a630e5	65536	0	first	first_solution	0	4	4	100	100	p888-t000_1763232740_e08192.pt@50a3bd98f6b9	p888-t000_1763232740_e08192.pt	50a3bd98f6b9739da3ce6efa3664590d5ccedbe90634760f930ebbcb99cfe820	batchnorm-folded	fp16	1	kaggle	Tesla T4|Tesla T4	2	2			6332898	159700487	p16-output1	16	measured-kaggle-2xt4	run-9c93f3aad6964081b4de02c36e08d65c	019fc351-e27d-7b88-ae26-362a07f24ef0	35113d3481d3d2cac2af7337991f17ea2fc130900aeae998d984d6ccfa58aad1	cec74003f262e9d93d2fc0cc56a5e2d49a5010e0	https://www.kaggle.com/code/trydotatwo/cayleypy-2xt4-ihes-recommended	results/v1/cayleypy-ihes-cube/cayleypy-72-18-8d89ca84c2a630e5/1/2026-08-02/019fc351-e27d-7b88-ae26-362a07f24ef0.json
1	8	r1.-d1.-r1.d2.r1.d1.-r1.-d2	65536	original	0	output1	public-example-cayleypy-2xt4-ihes-example-first	2026-07-31T12:51:09.384Z	cayleypy-ihes-cube	cayleypy-72-18-8d89ca84c2a630e5	65536	0	first	first_solution	0	8	0	100	100	p888-t000_1763232740_e08192.pt@50a3bd98f6b9	p888-t000_1763232740_e08192.pt	50a3bd98f6b9739da3ce6efa3664590d5ccedbe90634760f930ebbcb99cfe820	batchnorm-folded	fp16	1	kaggle	Tesla T4|Tesla T4	2	2			8931340	147046387	p16-output1	16	measured-kaggle-2xt4	run-664b29a62527440ab94e140ecdc3a630	019fb83a-838c-7382-9cf8-d19992fef340	11364458c12f9c892cf9516c2badc01fce545af92a383848b18be2369631a3ca	a1db0e6d9bb5458c8a842b37dfa99572d3025667	https://www.kaggle.com/code/trydotatwo/cayleypy-2xt4-ihes-example-first	results/v1/cayleypy-ihes-cube/cayleypy-72-18-8d89ca84c2a630e5/1/2026-07-31/019fb83a-838c-7382-9cf8-d19992fef340.json
1	8	'-r1.d1.r1.d2.-r1.-d1.r1.-d2	65536	original	0	output1	public-example-cayleypy-2xt4-ihes-example-collect	2026-07-31T12:51:14.304Z	cayleypy-ihes-cube	cayleypy-72-18-8d89ca84c2a630e5	65536	0	collect	capacity_reached	1	8	0	100	100	p888-t000_1763232740_e08192.pt@50a3bd98f6b9	p888-t000_1763232740_e08192.pt	50a3bd98f6b9739da3ce6efa3664590d5ccedbe90634760f930ebbcb99cfe820	batchnorm-folded	fp16	1	kaggle	Tesla T4|Tesla T4	2	2			14334846	159374565	p16-output1	16	measured-kaggle-2xt4	run-39acc073c64048f6ab0ee42991a7f3ec	019fb83a-a885-7b83-9391-ea34539d46ff	b85c03c2d7506a6e07ad85e9df5c9536bdef58d79d02f4bad3100cc75f092059	a1db0e6d9bb5458c8a842b37dfa99572d3025667	https://www.kaggle.com/code/trydotatwo/cayleypy-2xt4-ihes-example-collect	results/v1/cayleypy-ihes-cube/cayleypy-72-18-8d89ca84c2a630e5/1/2026-07-31/019fb83a-a885-7b83-9391-ea34539d46ff.json
