puzzle_id	variant	source_index	known_length	found_length	delta	run_puzzle_id	depth_index	found_depth	owner_rank	solution_path	source_solution	source_file
179	reflected	1	75	75	0	9679001	71	72	4	F.-BL.-BR.U.-L.-U.FL.-L.-L.-FL.-FR.FL.L.-FL.L.U.-F.-F.L.DL.L.L.-DL.-F.FL.-F.DL.-R.-F.R.F.F.-U.-U.R.R.-U.R.BR.R.FR.-DR.R.-DR.-FR.FL.F.FL.F.-U.L.-U.R.-BR.-BL.-BL.-L.-FR.FL.-F.-FL.FR.R.-U.-BR.-B.BR.-D.B.-D.DL.FR.BL.FR.F	-B.-BR.-DR.-DR.FL.D.B.DL.-BL.U.-BR.U.F.R.-D.DL.-L.D.D.-DR.-F.R.U.-BL.-U.-R.-R.FR.-R.FR.-FL.R.-FL.-BR.DL.L.DL.R.-U.R.F.FL.-DL.-R.BR.-D.FR.-D.DR.BR.-DR.-BR.R.F.-B.-B.-DR.D.DR.-BR.R.-F.-R.-FR.-D.-DL.-BL.FR.BR.DR.B.-BR.BL.DL.D.D.DL.-DR.-FR.-FL	solve_bucket_fresh_len75_all_k1_5_bw30m_prebuilt.tsv
179	reflected	1	75	75	0	9679001	71	72	4	F.-BL.-BR.U.-L.-U.FL.-L.-L.-FL.-FR.FL.L.-FL.L.U.-F.-F.L.DL.L.L.-DL.-F.FL.DL.-F.-R.-F.R.F.F.-U.-U.R.R.-U.R.BR.R.FR.-DR.R.-DR.-FR.FL.F.FL.F.-U.L.-U.R.-BR.-BL.-BL.-L.-FR.FL.-F.-FL.FR.R.-U.-BR.-B.BR.-D.B.-D.DL.FR.BL.FR.F	-BR.-B.-DR.-B.DL.-L.-F.-L.-L.-BL.-D.-DR.B.U.-BR.-R.U.F.-U.-F.-R.FR.F.FR.-F.BR.FL.-DL.F.-BL.-FL.U.-L.FL.-DL.-FR.FL.FR.F.FR.-BR.-D.-D.-BR.-B.-D.-B.-D.DR.B.-FR.-DR.B.-BL.-BR.-BL.-BR.BL.-DR.B.BL.DL.-B.DR.DR.B.-FL.D.DL.-D.-DL.BL.-D.FL.DR.-FR.-DR.-FR	solve_bucket_fresh_len75_remaining_k1_5_bw100m_prebuilt.tsv
179	reflected	1	75	75	0	9679001	69	70	7	F.-BL.-BR.U.-L.FL.-U.-L.-L.-FL.-FR.FL.L.-FL.L.U.-F.-F.L.DL.L.L.-DL.-F.FL.-F.DL.-R.-F.R.F.F.-U.-U.R.R.-U.R.BR.R.FR.-DR.R.-DR.-FR.FL.F.FL.F.-U.L.-U.R.-BR.-BL.-BL.-L.-FR.FL.-F.-FL.FR.R.-U.-BR.-B.BR.-D.B.-D.DL.FR.BL.FR.F	-B.-BR.-DR.-DR.FL.D.B.DL.-BL.U.-BR.U.F.R.-D.DL.-L.D.D.-DR.-F.R.U.-BL.-U.-R.-R.FR.-R.FR.-FL.R.-FL.-BR.DL.L.DL.R.-U.R.F.FL.-DL.-R.BR.-D.FR.-D.DR.BR.-DR.-BR.R.F.-B.-B.-DR.D.DR.-BR.R.-F.-R.-FR.-D.-DL.-BL.FR.BR.DR.B.-BR.BL.DL.D.D.DL.-DR.-FR.-FL	solve_bucket_fresh_len75_all_k1_5_bw30m_prebuilt.tsv
179	reflected	1	75	75	0	9679001	70	71	5	F.-BL.-BR.U.-L.FL.-U.-L.-L.-FL.-FR.FL.L.-FL.L.U.-F.-F.L.DL.L.L.-DL.-F.FL.DL.-F.-R.-F.R.F.F.-U.-U.R.R.-U.R.BR.R.FR.-DR.R.-DR.-FR.FL.F.FL.F.-U.L.-U.R.-BR.-BL.-BL.-L.-FR.FL.-F.-FL.FR.R.-U.-BR.-B.BR.-D.B.-D.DL.FR.BL.FR.F	-BR.-B.-DR.-B.DL.-L.-F.-L.-L.-BL.-D.-DR.B.U.-BR.-R.U.F.-U.-F.-R.FR.F.FR.-F.BR.FL.-DL.F.-BL.-FL.U.-L.FL.-DL.-FR.FL.FR.F.FR.-BR.-D.-D.-BR.-B.-D.-B.-D.DR.B.-FR.-DR.B.-BL.-BR.-BL.-BR.BL.-DR.B.BL.DL.-B.DR.DR.B.-FL.D.DL.-D.-DL.BL.-D.FL.DR.-FR.-DR.-FR	solve_bucket_fresh_len75_remaining_k1_5_bw100m_prebuilt.tsv
179	reflected	1	75	76	1	9679001	71	72	4	F.-BL.-BR.FL.U.-F.-L.F.-FL.F.FL.L.-F.-L.-FL.-FR.L.F.FL.-L.-FL.F.L.-U.DL.L.L.-U.-DL.FL.DL.R.R.-U.-R.BR.R.-BR.R.BR.R.FR.-DR.R.-DR.-FR.FL.F.FL.F.-U.L.-U.R.-BR.-BL.-BL.-L.-FR.FL.-F.-FL.FR.R.-U.-BR.-B.BR.-D.B.-D.DL.FR.BL.FR.F	-B.-BR.-DR.-DR.FL.D.B.DL.-BL.U.-BR.U.F.R.-D.DL.-L.D.D.-DR.-F.R.U.-BL.-U.-R.-R.FR.-R.FR.-FL.R.-FL.-BR.DL.L.DL.R.-U.R.F.FL.-DL.-R.BR.-D.FR.-D.DR.BR.-DR.-BR.R.F.-B.-B.-DR.D.DR.-BR.R.-F.-R.-FR.-D.-DL.-BL.FR.BR.DR.B.-BR.BL.DL.D.D.DL.-DR.-FR.-FL	solve_bucket_fresh_len75_all_k1_5_bw30m_prebuilt.tsv
179	reflected	1	75	76	1	9679001	71	72	4	F.-BL.-BR.FL.U.-F.-L.F.-FL.F.FL.L.-F.-L.-FL.-FR.L.F.FL.-L.-FL.F.L.-U.DL.L.L.-U.-DL.R.FL.DL.R.-U.-R.BR.R.-BR.R.BR.R.FR.-DR.R.-DR.-FR.FL.F.FL.F.-U.L.-U.R.-BR.-BL.-BL.-L.-FR.FL.-F.-FL.FR.R.-U.-BR.-B.BR.-D.B.-D.DL.FR.BL.FR.F	-BR.-B.-DR.-B.DL.-L.-F.-L.-L.-BL.-D.-DR.B.U.-BR.-R.U.F.-U.-F.-R.FR.F.FR.-F.BR.FL.-DL.F.-BL.-FL.U.-L.FL.-DL.-FR.FL.FR.F.FR.-BR.-D.-D.-BR.-B.-D.-B.-D.DR.B.-FR.-DR.B.-BL.-BR.-BL.-BR.BL.-DR.B.BL.DL.-B.DR.DR.B.-FL.D.DL.-D.-DL.BL.-D.FL.DR.-FR.-DR.-FR	solve_bucket_fresh_len75_remaining_k1_5_bw100m_prebuilt.tsv
179	reflected	1	75	76	1	9679001	71	72	5	F.-BL.-BR.U.-L.-U.FL.L.L.L.-FL.-FR.FL.L.-FL.L.U.-F.-F.L.DL.L.L.-DL.-F.FL.-F.DL.-R.-F.R.F.F.-U.-U.R.R.-U.R.BR.R.FR.-DR.R.-DR.-FR.FL.F.FL.F.-U.L.-U.R.-BR.-BL.-BL.-L.-FR.FL.-F.-FL.FR.R.-U.-BR.-B.BR.-D.B.-D.DL.FR.BL.FR.F	-B.-BR.-DR.-DR.FL.D.B.DL.-BL.U.-BR.U.F.R.-D.DL.-L.D.D.-DR.-F.R.U.-BL.-U.-R.-R.FR.-R.FR.-FL.R.-FL.-BR.DL.L.DL.R.-U.R.F.FL.-DL.-R.BR.-D.FR.-D.DR.BR.-DR.-BR.R.F.-B.-B.-DR.D.DR.-BR.R.-F.-R.-FR.-D.-DL.-BL.FR.BR.DR.B.-BR.BL.DL.D.D.DL.-DR.-FR.-FL	solve_bucket_fresh_len75_all_k1_5_bw30m_prebuilt.tsv
179	reflected	1	75	76	1	9679001	71	72	5	F.-BL.-BR.U.-L.-U.FL.L.L.L.-FL.-FR.FL.L.-FL.L.U.-F.-F.L.DL.L.L.-DL.-F.FL.DL.-F.-R.-F.R.F.F.-U.-U.R.R.-U.R.BR.R.FR.-DR.R.-DR.-FR.FL.F.FL.F.-U.L.-U.R.-BR.-BL.-BL.-L.-FR.FL.-F.-FL.FR.R.-U.-BR.-B.BR.-D.B.-D.DL.FR.BL.FR.F	-BR.-B.-DR.-B.DL.-L.-F.-L.-L.-BL.-D.-DR.B.U.-BR.-R.U.F.-U.-F.-R.FR.F.FR.-F.BR.FL.-DL.F.-BL.-FL.U.-L.FL.-DL.-FR.FL.FR.F.FR.-BR.-D.-D.-BR.-B.-D.-B.-D.DR.B.-FR.-DR.B.-BL.-BR.-BL.-BR.BL.-DR.B.BL.DL.-B.DR.DR.B.-FL.D.DL.-D.-DL.BL.-D.FL.DR.-FR.-DR.-FR	solve_bucket_fresh_len75_remaining_k1_5_bw100m_prebuilt.tsv
179	reflected	1	75	76	1	9679001	70	71	7	F.-BL.-BR.U.-L.FL.-U.L.L.L.-FL.-FR.FL.L.-FL.L.U.-F.-F.L.DL.L.L.-DL.-F.FL.-F.DL.-R.-F.R.F.F.-U.-U.R.R.-U.R.BR.R.FR.-DR.R.-DR.-FR.FL.F.FL.F.-U.L.-U.R.-BR.-BL.-BL.-L.-FR.FL.-F.-FL.FR.R.-U.-BR.-B.BR.-D.B.-D.DL.FR.BL.FR.F	-B.-BR.-DR.-DR.FL.D.B.DL.-BL.U.-BR.U.F.R.-D.DL.-L.D.D.-DR.-F.R.U.-BL.-U.-R.-R.FR.-R.FR.-FL.R.-FL.-BR.DL.L.DL.R.-U.R.F.FL.-DL.-R.BR.-D.FR.-D.DR.BR.-DR.-BR.R.F.-B.-B.-DR.D.DR.-BR.R.-F.-R.-FR.-D.-DL.-BL.FR.BR.DR.B.-BR.BL.DL.D.D.DL.-DR.-FR.-FL	solve_bucket_fresh_len75_all_k1_5_bw30m_prebuilt.tsv
179	reflected	1	75	76	1	9679001	70	71	7	F.-BL.-BR.U.-L.FL.-U.L.L.L.-FL.-FR.FL.L.-FL.L.U.-F.-F.L.DL.L.L.-DL.-F.FL.DL.-F.-R.-F.R.F.F.-U.-U.R.R.-U.R.BR.R.FR.-DR.R.-DR.-FR.FL.F.FL.F.-U.L.-U.R.-BR.-BL.-BL.-L.-FR.FL.-F.-FL.FR.R.-U.-BR.-B.BR.-D.B.-D.DL.FR.BL.FR.F	-BR.-B.-DR.-B.DL.-L.-F.-L.-L.-BL.-D.-DR.B.U.-BR.-R.U.F.-U.-F.-R.FR.F.FR.-F.BR.FL.-DL.F.-BL.-FL.U.-L.FL.-DL.-FR.FL.FR.F.FR.-BR.-D.-D.-BR.-B.-D.-B.-D.DR.B.-FR.-DR.B.-BL.-BR.-BL.-BR.BL.-DR.B.BL.DL.-B.DR.DR.B.-FL.D.DL.-D.-DL.BL.-D.FL.DR.-FR.-DR.-FR	solve_bucket_fresh_len75_remaining_k1_5_bw100m_prebuilt.tsv
