delta	depth_index	found_depth	found_length	known_length	owner_rank	puzzle_id	run_puzzle_id	solution_path	source_file	source_index	source_solution	variant
1	72	73	76	75	5	292	292	-D.FL.D.R.-FR.-BR.-FR.B.F.D.FL.F.-FL.L.L.R.-BR.-BL.DL.B.BL.DL.-BL.BR.-U.-BL.D.-U.-BR.-BR.B.-DR.-B.FL.DL.D.-R.DR.FR.R.U.BR.DL.R.L.-BR.-R.FR.F.-R.F.F.-FL.-R.DR.DR.FR.-DR.-R.-FR.-R.FR.FR.-FL.-FR.-DR.-R.-FR.FL.F.-FR.-FR.-F.-F.FL.F	solve_bucket_fresh_len75_all_k1_5_bw30m_prebuilt.tsv	0		original
1	72	73	76	75	4	292	292	-D.FL.D.R.-FR.-BR.-FR.B.F.D.FL.F.-FL.L.L.R.-BR.-BL.DL.B.BL.DL.-BL.BR.-U.-BL.D.-U.-BR.-BR.B.-DR.-B.FL.DL.D.DR.-F.R.DL.U.FR.BR.-U.F.U.-BR.-R.L.-F.FR.-FL.-BR.FR.-FL.-FR.-D.FR.D.FR.FL.-F.R.-F.FL.F.-R.-FL.F.U.-R.-U.BR.R.-F.FL	solve_bucket_fresh_len75_all_k1_5_bw30m_prebuilt.tsv	0		original
1	71	72	76	75	7	292	292	-D.FL.D.R.-FR.-BR.-FR.B.F.D.FL.F.-FL.L.L.R.-BR.-BL.DL.B.BL.DL.-BL.BR.-U.-BL.D.-U.-BR.-BR.B.-DR.-B.FL.DL.D.DR.-F.R.DL.U.FR.BR.-U.F.U.-BR.-R.L.-F.FR.-FL.-BR.FR.-FL.-FR.-D.FR.D.FR.FL.-F.R.-F.FL.F.-R.F.-FR.U.-R.-U.BR.R.FR.-F	solve_bucket_fresh_len75_all_k1_5_bw30m_prebuilt.tsv	0		original
1	72	73	76	75	4	292	292	-D.FL.D.R.-FR.-BR.-FR.B.F.D.FL.F.-FL.L.L.R.-BR.-BL.DL.B.BL.DL.-BL.BR.-U.-BL.D.-U.-BR.-BR.B.-DR.-B.FL.DL.D.DR.-F.R.DL.U.FR.BR.-U.F.U.-BR.-R.L.-F.FR.-FL.-BR.FR.-FL.-FR.-D.FR.D.FR.FL.-F.R.-F.FL.F.-FL.-R.F.U.-R.-U.BR.R.-F.FL	solve_bucket_fresh_len75_all_k1_5_bw30m_prebuilt.tsv	0		original
1	70	71	76	75	0	292	292	-D.FL.D.R.-FR.-BR.-FR.B.F.D.FL.F.-FL.L.L.R.-BR.-BL.DL.B.BL.DL.-BL.BR.-U.-BL.D.-U.-BR.-BR.B.-DR.-B.FL.DL.D.DR.-F.R.DL.U.FR.BR.-U.F.U.-BR.-R.L.-F.FR.-FL.-BR.FR.-FL.-FR.-D.FR.D.FR.FL.-F.R.-F.FL.F.-R.F.U.-FR.-R.-U.BR.R.FR.-F	solve_bucket_fresh_len75_all_k1_5_bw30m_prebuilt.tsv	0		original
1	70	71	76	75	0	292	292	-D.FL.D.R.-FR.-BR.-FR.B.F.D.FL.F.-FL.L.L.R.-BR.-BL.DL.B.BL.DL.-BL.BR.-U.-BL.D.-U.-BR.-BR.B.-DR.-B.FL.DL.D.DR.-F.R.DL.U.FR.BR.-U.F.U.-BR.-R.L.-F.FR.-FL.-BR.FR.-FL.-FR.-D.FR.D.FR.FL.U.-F.-F.BL.FL.F.-FL.F.-R.-BL.-U.BR.R.-F.FL	solve_bucket_fresh_len75_all_k1_5_bw30m_prebuilt.tsv	0		original
1	72	73	76	75	0	292	292	-D.FL.D.R.-FR.-BR.-FR.B.F.D.FL.F.-FL.L.L.R.-BR.-BL.DL.B.BL.DL.-BL.BR.-U.-BL.D.-U.-BR.-BR.B.-DR.-B.FL.DL.D.DR.-F.R.DL.U.FR.BR.-U.F.U.-BR.-R.L.-F.FR.-FL.-BR.FR.-FL.-FR.-D.FR.D.FR.FL.U.-F.-F.BL.FL.F.F.-FR.-R.-BL.-U.BR.R.FR.-F	solve_bucket_fresh_len75_all_k1_5_bw30m_prebuilt.tsv	0		original
1	72	73	76	75	1	292	292	-D.FL.D.R.-FR.-BR.-FR.B.F.D.FL.F.-FL.L.L.R.-BR.-BL.DL.B.BL.DL.-BL.BR.-U.-BL.D.-U.-BR.-BR.B.-DR.-B.FL.DL.D.DR.-F.R.DL.U.FR.BR.-U.F.U.-BR.-R.L.-F.FR.-FL.-BR.FR.-FL.-FR.-D.FR.D.FR.FL.U.-FR.-R.-U.BR.-F.R.F.FR.-F.-F.-FR.F.FR.FL	solve_bucket_fresh_len75_all_k1_5_bw30m_prebuilt.tsv	0		original
2	72	73	77	75	0	292	292	-D.FL.D.R.-FR.-BR.-FR.B.F.D.FL.F.-FL.L.L.R.-BR.-BL.DL.B.BL.DL.-BL.BR.-U.-BL.D.-U.-BR.-BR.B.-DR.-B.FL.DL.D.-R.DR.FR.R.U.BR.DL.R.L.-BR.-R.FR.F.-R.F.F.-FL.-R.DR.DR.FR.-DR.-R.-FR.-R.FR.FR.-FL.-FR.-DR.-R.-FR.FL.F.FR.FR.FR.-F.-F.FL.F	solve_bucket_fresh_len75_all_k1_5_bw30m_prebuilt.tsv	0		original
2	72	73	77	75	0	292	292	-D.FL.D.R.-FR.-BR.-FR.B.F.D.FL.F.-FL.L.L.R.-BR.-BL.DL.B.BL.DL.-BL.BR.-U.-BL.D.-U.-BR.-BR.B.-DR.-B.FL.DL.D.DR.-F.R.DL.U.FR.BR.-U.F.U.-BR.-R.L.-F.FR.-FL.-BR.FR.-FL.-FR.-D.FR.D.FR.FL.U.-FR.-R.-U.BR.-F.R.F.FR.F.F.F.-FR.F.FR.FL	solve_bucket_fresh_len75_all_k1_5_bw30m_prebuilt.tsv	0		original
