puzzle_id	variant	source_index	known_length	found_length	delta	run_puzzle_id	depth_index	found_depth	owner_rank	solution_path	source_solution	source_file
103	original	0	75	74	-1	103	69	70	3	-R.-U.BR.BR.-B.DL.FR.-D.FL.-L.FL.BR.FR.-R.DR.-BR.-BR.F.U.L.BL.-DR.-R.BL.L.-BR.-U.-L.B.-F.-D.-B.D.DL.L.F.FR.FL.DR.-FR.-DR.-D.DL.FL.FR.-FL.-R.-DL.-B.DR.FR.R.D.DR.-R.-FR.DR.D.-DR.-F.R.FR.R.-DR.FL.F.-FL.-FR.F.FR.-R.F.F.R		solve_bucket_fresh_len75_remaining_k1_5_bw100m_prebuilt.tsv
103	original	0	75	74	-1	103	70	71	7	-R.-U.BR.BR.-B.DL.FR.-D.FL.-L.FL.BR.FR.-R.DR.-BR.-BR.F.U.L.BL.-DR.-R.BL.L.-BR.-U.-L.B.-F.-D.-B.D.DL.L.F.FR.FL.DR.-FR.-DR.-D.DL.FL.FR.-FL.-R.-DL.-B.DR.FR.R.D.DR.-R.-FR.DR.D.-DR.-F.R.FR.R.F.-DR.FR.-FL.-FR.FL.F.-R.F.F.R		solve_bucket_fresh_len75_remaining_k1_5_bw100m_prebuilt.tsv
103	original	0	75	74	-1	103	70	71	7	-R.-U.BR.BR.-B.DL.FR.-D.FL.-L.FL.BR.FR.-R.DR.-BR.-BR.F.U.L.BL.-DR.-R.BL.L.-BR.-U.-L.B.-F.-D.-B.D.DL.L.F.FR.FL.DR.-FR.-DR.-D.DL.FL.FR.-FL.-R.-DL.-B.DR.FR.R.D.DR.-R.-FR.DR.D.-DR.-F.R.FR.R.F.FR.-FL.-FR.-DR.FL.F.-R.F.F.R		solve_bucket_fresh_len75_remaining_k1_5_bw100m_prebuilt.tsv
103	original	0	75	74	-1	103	68	69	7	-R.-U.BR.BR.-B.DL.FR.-D.FL.-L.FL.BR.FR.-R.DR.-BR.-BR.F.U.L.BL.-DR.-R.BL.L.-BR.-U.-L.B.-F.-D.-B.D.DL.L.F.FR.FL.DR.-FR.-DR.-D.DL.FL.FR.-FL.-R.-DL.-B.DR.FR.R.D.DR.-R.-FR.DR.D.-DR.-F.R.FR.R.F.FR.-FL.-FR.FL.-DR.F.-R.F.F.R		solve_bucket_fresh_len75_remaining_k1_5_bw100m_prebuilt.tsv
103	original	0	75	74	-1	103	69	70	6	-R.-U.BR.BR.-B.DL.FR.-D.FL.-L.FL.BR.FR.-R.DR.-BR.-BR.F.U.L.BL.-DR.-R.BL.L.-BR.-U.-L.B.-F.-D.-B.D.DL.L.F.FR.FL.DR.-FR.-DR.-D.DL.FL.FR.-FL.-R.-DL.-B.DR.FR.R.D.DR.-R.-FR.DR.D.-DR.-F.R.FR.R.F.FR.-FL.-FR.FL.F.-DR.-R.F.F.R		solve_bucket_fresh_len75_remaining_k1_5_bw100m_prebuilt.tsv
103	original	0	75	74	-1	103	69	70	6	-R.-U.BR.BR.-B.DL.FR.-D.FL.-L.FL.BR.FR.-R.DR.-BR.-BR.F.U.L.BL.-DR.-R.BL.L.-BR.-U.-L.B.-F.-D.-B.D.DL.L.F.FR.FL.DR.-FR.-DR.-D.DL.FL.FR.-FL.-R.-DL.-B.DR.FR.R.D.DR.-R.-FR.DR.D.-DR.-F.R.FR.R.FL.F.-FL.-FR.F.FR.-DR.-R.F.F.R		solve_bucket_fresh_len75_remaining_k1_5_bw100m_prebuilt.tsv
103	original	0	75	75	0	103	70	71	2	-R.-U.BR.BR.-B.DL.FR.-D.FL.-L.FL.BR.FR.-R.DR.-BR.-BR.F.U.L.BL.-DR.-R.BL.L.-BR.-U.-L.-F.DL.L.F.D.-DR.FR.FL.DR.FR.DL.FL.DR.-FR.F.-FL.-DL.-B.-DR.-D.R.F.F.R.-FR.DR.D.-FR.FL.-F.-F.-FL.F.FR.FR.DR.-FR.-FR.-F.-DR.-FR.D.F.-R.-F.FR.-F		solve_bucket_fresh_len75_remaining_k1_5_bw100m_prebuilt.tsv
103	original	0	75	75	0	103	70	71	5	-R.-U.BR.BR.-B.DL.FR.-D.FL.-L.FL.BR.FR.-R.DR.-BR.-BR.F.U.L.BL.-DR.-R.BL.L.-BR.-U.-L.-F.DL.L.F.D.-DR.FR.FL.DR.FR.DL.FL.DR.-FR.F.-FL.-DL.-B.-DR.-D.R.F.F.R.-FR.DR.D.-FR.FL.-F.-F.-FL.F.FR.FR.DR.-FR.-FR.-F.-DR.-FR.F.-R.-F.D.FR.-F		solve_bucket_fresh_len75_remaining_k1_5_bw100m_prebuilt.tsv
103	original	0	75	75	0	103	70	71	5	-R.-U.BR.BR.-B.DL.FR.-D.FL.-L.FL.BR.FR.-R.DR.-BR.-BR.F.U.L.BL.-DR.-R.BL.L.-BR.-U.-L.-F.DL.L.F.D.-DR.FR.FL.DR.FR.DL.FL.DR.-FR.F.-FL.-DL.-B.-DR.-D.R.F.F.R.-FR.DR.D.-FR.FL.-F.-F.-FL.F.FR.FR.DR.-FR.-FR.-F.-DR.-FR.F.D.-R.-F.FR.-F		solve_bucket_fresh_len75_remaining_k1_5_bw100m_prebuilt.tsv
103	original	0	75	75	0	103	70	71	6	-R.-U.BR.BR.-B.DL.FR.-D.FL.-L.FL.BR.FR.-R.DR.-BR.-BR.F.U.L.BL.-DR.-R.BL.L.-BR.-U.-L.-F.DL.L.F.D.-DR.FR.FL.DR.FR.DL.FL.DR.-FR.F.-FL.-DL.-B.-DR.R.-D.R.-FR.-FR.DR.-FR.DR.FR.FR.-DR.D.FL.F.-FL.-R.D.FR.FL.L.-FR.-F.FL.-F.-FL.FR.-L.-FL		solve_bucket_fresh_len75_remaining_k1_5_bw100m_prebuilt.tsv
