puzzle_id	variant	source_index	known_length	found_length	delta	run_puzzle_id	depth_index	found_depth	owner_rank	solution_path	source_solution	source_file
246	original	0	75	76	1	246	70	71	6	-BR.B.DL.-BR.DR.-B.-F.L.-DL.BR.DR.U.-L.-L.-FL.FR.-BL.-DL.-B.-D.-D.-BR.-U.-R.B.U.B.-BR.-BL.-DR.DL.D.FR.D.B.F.-FR.-FL.-D.-D.-FR.-R.FR.F.FR.F.FL.-F.FR.FL.BL.DL.-L.-DL.-D.-F.-FR.L.-FL.-L.FR.F.L.-FL.-DL.R.-D.-BL.-DR.-FL.-D.FR.D.FL.DR.D		solve_bucket_fresh_len75_remaining_k1_5_bw100m_prebuilt.tsv
246	original	0	75	76	1	246	72	73	7	-BR.B.DL.-BR.DR.-B.-F.L.-DL.BR.DR.U.-L.-L.-FL.FR.-BL.-DL.-B.-D.-D.-BR.-U.-R.B.U.B.-BR.-BL.-DR.DL.D.FR.D.B.F.-FR.-FL.-D.-D.-FR.-R.FR.F.FR.F.FL.-F.FR.FL.BL.DL.-L.-DL.-D.-F.-FR.L.-FL.-L.FR.F.L.-FL.-DL.R.-D.-DR.-FL.-BL.-D.FR.D.FL.DR.D		solve_bucket_fresh_len75_remaining_k1_5_bw100m_prebuilt.tsv
246	original	0	75	76	1	246	70	71	4	-BR.B.DL.-BR.DR.-B.-F.L.-DL.BR.DR.U.-L.-L.-FL.FR.-BL.-DL.-B.-D.-D.-BR.-U.-R.B.U.B.-BR.-BL.-DR.DL.D.FR.D.B.F.-FR.-FL.-D.-D.-FR.-R.FR.F.FR.F.FL.-F.FR.FL.BL.DL.-L.-DL.-D.-F.-FR.L.-FL.-L.FR.F.L.-FL.-DL.R.-D.-DR.-FL.-D.-BL.FR.D.FL.DR.D		solve_bucket_fresh_len75_remaining_k1_5_bw100m_prebuilt.tsv
246	original	0	75	76	1	246	72	73	7	-BR.B.DL.-BR.DR.-B.-F.L.-DL.BR.DR.U.-L.-L.-FL.FR.-BL.-DL.-B.-D.-D.-BR.-U.-R.B.U.B.-BR.-BL.-DR.DL.D.FR.D.B.F.-FR.-FL.-D.-D.-FR.-R.FR.F.FR.F.FL.-F.FR.FL.BL.DL.-L.-DL.-D.-F.-FR.L.-FL.-L.FR.F.L.-FL.-DL.R.-D.-DR.-FL.-D.FR.-BL.D.FL.DR.D		solve_bucket_fresh_len75_remaining_k1_5_bw100m_prebuilt.tsv
246	original	0	75	76	1	246	72	73	1	-BR.B.DL.-BR.DR.-B.-F.L.-DL.BR.DR.U.-L.-L.-FL.FR.-BL.-DL.-B.-D.-D.-BR.-U.-R.B.U.B.-BR.-BL.-DR.DL.D.FR.D.B.F.-FR.-FL.-D.-D.-FR.-R.FR.F.FR.F.FL.-F.FR.FL.BL.DL.-L.-DL.-D.-F.-FR.L.-FL.-L.FR.F.L.-FL.-DL.R.-D.-DR.-FL.-D.FR.D.-BL.FL.DR.D		solve_bucket_fresh_len75_remaining_k1_5_bw100m_prebuilt.tsv
246	original	0	75	76	1	246	72	73	1	-BR.B.DL.-BR.DR.-B.-F.L.-DL.BR.DR.U.-L.-L.-FL.FR.-BL.-DL.-B.-D.-D.-BR.-U.-R.B.U.B.-BR.-BL.-DR.DL.D.FR.D.B.F.-FR.-FL.-D.-D.-FR.-R.FR.F.FR.F.FL.-F.FR.FL.BL.DL.-L.-DL.-D.-F.-FR.L.-FL.-L.FR.F.L.-FL.-DL.R.-D.-DR.-FL.-D.FR.D.DR.FL.-BL.D		solve_bucket_fresh_len75_remaining_k1_5_bw100m_prebuilt.tsv
246	original	0	75	76	1	246	72	73	1	-BR.B.DL.-BR.DR.-B.-F.L.-DL.BR.DR.U.-L.-L.-FL.FR.-BL.-DL.-B.-D.-D.-BR.-U.-R.B.U.B.-BR.-BL.-DR.DL.D.FR.D.B.F.-FR.-FL.-D.-D.-FR.-R.FR.F.FR.F.FL.-F.FR.FL.BL.DL.-L.-DL.-D.-F.-FR.L.-FL.-L.FR.F.L.-FL.-DL.R.-D.-DR.-FL.-D.FR.D.FL.-BL.DR.D		solve_bucket_fresh_len75_remaining_k1_5_bw100m_prebuilt.tsv
246	original	0	75	76	1	246	72	73	2	-BR.B.DL.-BR.DR.-B.-F.L.-DL.BR.DR.U.-L.-L.-FL.FR.-BL.-DL.-B.-D.-D.-BR.-U.-R.B.U.B.-BR.-BL.DL.D.-DR.-FR.D.B.-D.F.-R.-D.FR.FR.R.F.-R.FL.BL.DL.F.R.-L.FR.F.FR.-F.-FL.-FR.BL.-L.-BL.L.-DL.-D.-FR.FL.L.-FL.-FL.L.FL.-F.-L.F.-FL.-DL.-FL.-BL		solve_bucket_fresh_len75_remaining_k1_5_bw100m_prebuilt.tsv
246	original	0	75	76	1	246	72	73	7	-BR.B.DL.-BR.DR.-B.-F.L.-DL.BR.DR.U.-L.-L.-FL.FR.-BL.-DL.-B.-D.-D.-BR.-U.-R.B.U.B.-BR.-BL.DL.D.-DR.-FR.D.B.-D.F.-R.-D.FR.FR.R.F.-R.FL.F.R.-FL.-FR.-D.-DR.FR.DR.-FL.BL.-FL.-L.-L.DL.L.L.-DL.-DL.FL.F.FL.-BL.FL.DL.FL.FL.-F.-L.FL.L.-DL		solve_bucket_fresh_len75_remaining_k1_5_bw100m_prebuilt.tsv
246	original	0	75	76	1	246	72	73	1	-BR.B.DL.-BR.DR.-B.-F.L.-DL.BR.DR.U.-L.-L.-FL.FR.-BL.-DL.-B.-D.-D.-BR.-U.-R.B.U.B.-BR.-BL.DL.D.-DR.-FR.D.B.-D.F.-R.-D.FR.FR.R.F.-R.FL.F.R.-FL.-FR.-D.-DR.FR.DR.-FL.BL.-FL.-L.-L.DL.L.L.-DL.-DL.FL.F.FL.-BL.FL.DL.FR.FL.-FR.-F.FL.FL.-DL		solve_bucket_fresh_len75_remaining_k1_5_bw100m_prebuilt.tsv
