puzzle_id	solution_length	solution	beam_effective	final_orientation	touch_radius	model_class	author_name	submitted_at	competition	puzzle_type	beam_requested	beam_alignment_delta	solution_mode	collection_status	collection_index	solved_depth	touch_depth	max_depth	max_collected_solutions	model_id	model_filename	model_sha256	model_format	model_dtype	model_output_dim	platform	gpu_names	gpu_count	world_size	native_sm	vram_mib_per_gpu	solve_us	wall_us	profile_id	profile_power	profile_status	run_id	submission_id	idempotency_key	solver_commit	producer_url	record_path
10	10	'-B.-BL.-U.-BL.BR.-R.FL.-DL.-BL.F	8192	original	0	output1	TryDotAtwo public example	2026-07-30T17:18:43.952Z	cayley-py-megaminx	cayleypy-120-24-cfa02f58c6b66053	1024	7168	first	first_solution	0	10	0	40	100	weights_megaminx2048_512_8_e4000.pth@7f5071e6155c	weights_megaminx2048_512_8_e4000.pth	7f5071e6155c4eb7718539bf990a4234404f06c2979307d8e3cdcd37a539b759	batchnorm-folded	fp16	1	kaggle	Tesla T4|Tesla T4	2	2			8528351	94923516	p16-output1	16	measured-kaggle-2xt4	run-a6445ff54f8c442c9679259f7c79845d	019fb409-1fda-7934-8028-cf71acfbc503	52d7e22150e642888a8616a2cd174a998ce2f6bcf65edb313bb662de15853a58	f312265d63cfc563b90c79a2fd70d1307d28d4bb	https://www.kaggle.com/code/trydotatwo/cayleypy-2xt4-megaminx-puzzle-10-example	results/v1/cayley-py-megaminx/cayleypy-120-24-cfa02f58c6b66053/10/2026-07-30/019fb409-1fda-7934-8028-cf71acfbc503.json
10000	1	clockwise	65536	original	0	output_move_count	load-author-00	2026-07-29T12:00:00.000Z	toy-cayley	cube_3/3/3	65536	0	first	first_solution	0	1	0	8	16	toy-model.pt@dddddddddddd	toy-model.pt	dddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddd	resmlp-layernorm	fp16	2	kaggle	Tesla T4|Tesla T4	2	2			95335	4720000	p16-output_move_count	16	measured-kaggle-2xt4	load-baseline-000	019fb3a6-764a-73aa-b742-f12ee2edf284	b2aece6f0930d73406c38fcb72aeae61cca7c86a472b0549c5b050e0df3a884f	eeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeee	https://www.kaggle.com/code/load-user-00/cayleypy-public	results/v1/toy-cayley/cube_3-3-3/10000/2026-07-29/019fb3a6-764a-73aa-b742-f12ee2edf284.json
10020	1	clockwise	65536	original	0	output_move_count	load-author-00	2026-07-29T12:00:20.000Z	toy-cayley	cube_3/3/3	65536	0	first	first_solution	0	1	0	8	16	toy-model.pt@dddddddddddd	toy-model.pt	dddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddd	resmlp-layernorm	fp16	2	kaggle	Tesla T4|Tesla T4	2	2			95335	4720000	p16-output_move_count	16	measured-kaggle-2xt4	load-baseline-020	019fb3a8-652a-718a-9713-f10095a4310e	e6fa83851f22833218c28cef532a3ddb8230409235cf8380e5709008d3cb8028	eeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeee	https://www.kaggle.com/code/load-user-00/cayleypy-public	results/v1/toy-cayley/cube_3-3-3/10020/2026-07-29/019fb3a8-652a-718a-9713-f10095a4310e.json
10040	1	clockwise	65536	original	0	output_move_count	load-author-00	2026-07-29T12:00:40.000Z	toy-cayley	cube_3/3/3	65536	0	first	first_solution	0	1	0	8	16	toy-model.pt@dddddddddddd	toy-model.pt	dddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddd	resmlp-layernorm	fp16	2	kaggle	Tesla T4|Tesla T4	2	2			95335	4720000	p16-output_move_count	16	measured-kaggle-2xt4	load-baseline-040	019fb3a7-7689-7a9b-abbc-dd5f89e05302	07709aeaa64a959b9a4f1f80f02fe303083711aeeb73a401a9faa01c4ad0ee1b	eeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeee	https://www.kaggle.com/code/load-user-00/cayleypy-public	results/v1/toy-cayley/cube_3-3-3/10040/2026-07-29/019fb3a7-7689-7a9b-abbc-dd5f89e05302.json
10060	1	clockwise	65536	original	0	output_move_count	load-author-00	2026-07-29T12:01:00.000Z	toy-cayley	cube_3/3/3	65536	0	first	first_solution	0	1	0	8	16	toy-model.pt@dddddddddddd	toy-model.pt	dddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddd	resmlp-layernorm	fp16	2	kaggle	Tesla T4|Tesla T4	2	2			95335	4720000	p16-output_move_count	16	measured-kaggle-2xt4	load-baseline-060	019fb3a6-7608-7482-9c88-00711cbcf018	50455abc2af08ebca744f0e1be24ce12f33ead80c91f67fb6f92d8b0e6cf40ef	eeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeee	https://www.kaggle.com/code/load-user-00/cayleypy-public	results/v1/toy-cayley/cube_3-3-3/10060/2026-07-29/019fb3a6-7608-7482-9c88-00711cbcf018.json
10001	1	clockwise	65536	original	0	output_move_count	load-author-01	2026-07-29T12:00:01.000Z	toy-cayley	cube_3/3/3	65536	0	first	first_solution	0	1	0	8	16	toy-model.pt@dddddddddddd	toy-model.pt	dddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddd	resmlp-layernorm	fp16	2	kaggle	Tesla T4|Tesla T4	2	2			95335	4720000	p16-output_move_count	16	measured-kaggle-2xt4	load-baseline-001	019fb3a6-764c-725e-9c3b-49e26591ba8f	7f2b383a527b9cafd7de89fb3b04b7d0be98352cb90a9e1b3f1e4df2b9c17553	eeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeee	https://www.kaggle.com/code/load-user-01/cayleypy-public	results/v1/toy-cayley/cube_3-3-3/10001/2026-07-29/019fb3a6-764c-725e-9c3b-49e26591ba8f.json
10041	1	clockwise	65536	original	0	output_move_count	load-author-01	2026-07-29T12:00:41.000Z	toy-cayley	cube_3/3/3	65536	0	first	first_solution	0	1	0	8	16	toy-model.pt@dddddddddddd	toy-model.pt	dddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddd	resmlp-layernorm	fp16	2	kaggle	Tesla T4|Tesla T4	2	2			95335	4720000	p16-output_move_count	16	measured-kaggle-2xt4	load-baseline-041	019fb3a6-89f4-7341-82a0-7e357299e3d5	5ba592a9823de1128e5b0aaca113d4c8276decbbddbe542c74d542742e4233f9	eeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeee	https://www.kaggle.com/code/load-user-01/cayleypy-public	results/v1/toy-cayley/cube_3-3-3/10041/2026-07-29/019fb3a6-89f4-7341-82a0-7e357299e3d5.json
10061	1	clockwise	65536	original	0	output_move_count	load-author-01	2026-07-29T12:01:01.000Z	toy-cayley	cube_3/3/3	65536	0	first	first_solution	0	1	0	8	16	toy-model.pt@dddddddddddd	toy-model.pt	dddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddd	resmlp-layernorm	fp16	2	kaggle	Tesla T4|Tesla T4	2	2			95335	4720000	p16-output_move_count	16	measured-kaggle-2xt4	load-baseline-061	019fb3a8-510d-73e1-9e77-59f1b0bec7de	031fdba90876d026fd594c0ef2a666981578a766a8e9d936086552b06903f52b	eeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeee	https://www.kaggle.com/code/load-user-01/cayleypy-public	results/v1/toy-cayley/cube_3-3-3/10061/2026-07-29/019fb3a8-510d-73e1-9e77-59f1b0bec7de.json
10021	1	clockwise	65536	original	0	output_move_count	load-author-01	2026-07-29T12:10:21.000Z	toy-cayley	cube_3/3/3	65536	0	first	first_solution	0	1	0	8	16	toy-model.pt@dddddddddddd	toy-model.pt	dddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddd	resmlp-layernorm	fp16	2	kaggle	Tesla T4|Tesla T4	2	2			95335	4720000	p16-output_move_count	16	measured-kaggle-2xt4	load-baseline-repair-21	019fb3ac-21b6-7f0f-964b-9aee96796358	3b40abd54534963db277bd393dd6380331d046eb4e7a44f7a75fdc45bc057d96	eeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeee	https://www.kaggle.com/code/load-user-01/cayleypy-public	results/v1/toy-cayley/cube_3-3-3/10021/2026-07-29/019fb3ac-21b6-7f0f-964b-9aee96796358.json
10022	1	clockwise	65536	original	0	output_move_count	load-author-02	2026-07-29T12:00:22.000Z	toy-cayley	cube_3/3/3	65536	0	first	first_solution	0	1	0	8	16	toy-model.pt@dddddddddddd	toy-model.pt	dddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddd	resmlp-layernorm	fp16	2	kaggle	Tesla T4|Tesla T4	2	2			95335	4720000	p16-output_move_count	16	measured-kaggle-2xt4	load-baseline-022	019fb3a6-7602-7362-bbbe-e02ac25fe8b5	5766f81614fb69ba0fd078a3fe8cd99e6c3e015576940e81f526acc5ad7911d0	eeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeee	https://www.kaggle.com/code/load-user-02/cayleypy-public	results/v1/toy-cayley/cube_3-3-3/10022/2026-07-29/019fb3a6-7602-7362-bbbe-e02ac25fe8b5.json
