puzzle_id	variant	source_index	known_length	found_length	delta	run_puzzle_id	depth_index	found_depth	owner_rank	solution_path	source_solution	source_file
147	original	0	75	71	-4	147	67	68	2	-R.-U.-BR.-BL.-L.-FL.-FL.-F.FR.D.-FL.-F.-R.D.-F.FR.D.D.-DR.BR.D.-DR.FR.DL.FL.-R.FR.DR.F.FL.F.-FL.-D.-B.FL.D.-FR.-R.-U.B.-BR.B.L.DL.-B.BL.B.BR.FL.BL.DL.DL.-L.U.L.-BL.-L.-DL.-L.BL.-FL.F.-B.-L.DL.L.-FL.-DL.-F.L.-U		solve_bucket_fresh_len75_remaining_k1_5_bw100m_prebuilt.tsv
147	original	0	75	71	-4	147	67	68	2	-R.-U.-BR.-BL.-L.-FL.-FL.-F.FR.D.-FL.-F.-R.D.-F.FR.D.D.-DR.BR.D.-DR.FR.DL.FL.-R.FR.DR.F.FL.F.-FL.-D.-B.FL.D.-FR.-R.-U.B.-BR.B.L.DL.-B.BL.B.BR.FL.BL.DL.DL.-L.U.L.-BL.-L.-DL.-L.BL.-FL.F.-B.-L.DL.L.-FL.-F.-DL.L.-U		solve_bucket_fresh_len75_remaining_k1_5_bw100m_prebuilt.tsv
147	original	0	75	71	-4	147	67	68	3	-R.-U.-BR.-BL.-L.-FL.-FL.-F.FR.D.-FL.-F.-R.D.-F.FR.D.D.-DR.BR.D.-DR.FR.DL.FL.-R.FR.DR.F.FL.F.-FL.-D.-B.FL.D.-FR.-R.-U.B.-BR.L.BL.B.BL.-L.-BL.BR.U.L.DL.FL.U.-DL.-L.-FL.-DL.-U.FL.-L.-FL.-FL.-DL.-DL.BL.DL.-B.FL.-L.-FL.-U		solve_bucket_fresh_len75_remaining_k1_5_bw100m_prebuilt.tsv
147	original	0	75	71	-4	147	67	68	0	-R.-U.-BR.-BL.-L.-FL.-FL.-F.FR.D.-FL.-F.-R.D.-F.FR.D.D.-DR.BR.D.-DR.FR.DL.FL.-R.FR.DR.F.FL.F.-FL.-D.-B.FL.D.-FR.-R.-U.B.-BR.L.BL.B.BL.-L.-BL.BR.U.L.DL.FL.U.-DL.-L.-FL.-DL.-U.FL.-L.-FL.-FL.-DL.-DL.BL.DL.FL.-B.-L.-FL.-U		solve_bucket_fresh_len75_remaining_k1_5_bw100m_prebuilt.tsv
147	original	0	75	71	-4	147	67	68	0	-R.-U.-BR.-BL.-L.-FL.-FL.-F.FR.D.-FL.-F.-R.D.-F.FR.D.D.-DR.BR.D.-DR.FR.DL.FL.-R.FR.DR.F.FL.F.-FL.-D.-B.FL.D.-FR.-R.-U.B.-BR.L.BL.B.BL.-L.-BL.BR.U.L.DL.FL.U.-DL.-L.-FL.-DL.-U.FL.-L.-FL.-FL.-DL.-DL.BL.DL.FL.-L.-FL.-B.-U		solve_bucket_fresh_len75_remaining_k1_5_bw100m_prebuilt.tsv
147	original	0	75	71	-4	147	67	68	0	-R.-U.-BR.-BL.-L.-FL.-FL.-F.FR.D.-FL.-F.-R.D.-F.FR.D.D.-DR.BR.D.-DR.FR.DL.FL.-R.FR.DR.F.FL.F.-FL.-D.-B.FL.D.-FR.-R.-U.B.-BR.L.BL.B.BL.-L.-BL.BR.U.L.DL.FL.U.-DL.-L.-FL.-DL.-U.FL.-L.-FL.-FL.-DL.FL.-DL.BL.DL.-B.-L.-FL.-U		solve_bucket_fresh_len75_remaining_k1_5_bw100m_prebuilt.tsv
147	original	0	75	71	-4	147	67	68	0	-R.-U.-BR.-BL.-L.-FL.-FL.-F.FR.D.-FL.-F.-R.D.-F.FR.D.D.-DR.BR.D.-DR.FR.DL.FL.-R.FR.DR.F.FL.F.-FL.-D.-B.FL.D.-FR.-R.-U.B.-BR.L.BL.B.BL.-L.-BL.BR.U.L.DL.FL.U.-DL.-L.-FL.-DL.-U.FL.-L.-FL.-FL.-DL.FL.-DL.BL.DL.-L.-FL.-B.-U		solve_bucket_fresh_len75_remaining_k1_5_bw100m_prebuilt.tsv
147	original	0	75	71	-4	147	66	67	5	-R.-U.-BR.-BL.-L.-FL.-FL.-F.FR.D.-FL.-F.-R.D.-F.FR.D.D.-DR.BR.D.-DR.FR.DL.FL.-R.FR.DR.F.FL.F.-FL.-D.-B.FL.D.-FR.B.-R.-U.L.BL.BL.-DL.FL.DL.-L.-BL.-BL.U.-BR.B.BR.-FL.DL.DL.BL.DL.BL.-B.FL.-L.-FL.F.-L.DL.L.-FL.-DL.-F.-U		solve_bucket_fresh_len75_remaining_k1_5_bw100m_prebuilt.tsv
147	original	0	75	71	-4	147	67	68	4	-R.-U.-BR.-BL.-L.-FL.-FL.-F.FR.D.-FL.-F.-R.D.-F.FR.D.D.-DR.BR.D.-DR.FR.DL.FL.-R.FR.DR.F.FL.F.-FL.-D.-B.FL.D.-FR.B.-R.-U.L.BL.BL.-DL.FL.DL.-L.-BL.-BL.U.-BR.B.BR.-FL.DL.DL.BL.DL.BL.-F.-L.FL.-B.DL.-FL.F.-L.-FL.L.-DL.-U		solve_bucket_fresh_len75_remaining_k1_5_bw100m_prebuilt.tsv
147	original	0	75	71	-4	147	67	68	7	-R.-U.-BR.-BL.-L.-FL.-FL.-F.FR.D.-FL.-F.-R.D.-F.FR.D.D.-DR.BR.D.-DR.FR.DL.FL.-R.FR.DR.F.FL.F.-FL.-D.-B.FL.D.-FR.B.-R.-U.L.BL.BL.-DL.FL.DL.-L.-BL.-BL.U.-BR.B.BR.-FL.DL.DL.BL.DL.BL.FL.-L.-FL.-B.-U.F.-L.DL.L.-FL.-DL.-F		solve_bucket_fresh_len75_remaining_k1_5_bw100m_prebuilt.tsv
