delta	depth_index	found_depth	found_length	known_length	owner_rank	puzzle_id	run_puzzle_id	solution_path	source_file	source_index	source_solution	variant
3	74	75	78	75	1	661	661	FR.FR.-U.-F.R.BR.-DR.U.-BR.-B.D.-FR.-BR.U.L.F.-B.DL.-R.L.-F.-F.D.-FR.-FR.-FL.FR.R.-BL.B.U.-F.-DL.D.-DL.R.-FL.-F.-R.-U.F.U.R.-BR.F.R.FL.FR.-BR.R.BR.-R.DR.FR.F.-FR.D.-FR.-F.FR.-D.FR.-DR.-R.-DR.-BR.-B.BR.U.BR.-U.B.-DR.R.-B.-BR.B.BR	solve_bucket_fresh_len75_all_k1_5_bw30m_prebuilt.tsv	0		original
3	74	75	78	75	1	661	661	FR.FR.-U.-F.R.BR.-DR.U.-BR.-B.D.-FR.-BR.U.L.F.-B.DL.-R.L.-F.-F.D.-FR.-FR.-FL.FR.R.-BL.B.U.-F.-DL.D.-DL.R.-FL.-F.-R.-U.F.U.R.-BR.F.R.FL.FR.-BR.R.BR.-R.DR.FR.F.-FR.D.-FR.-F.FR.-D.FR.-DR.-R.-DR.-BR.-B.BR.U.BR.B.-U.-DR.R.-B.-BR.B.BR	solve_bucket_fresh_len75_all_k1_5_bw30m_prebuilt.tsv	0		original
3	74	75	78	75	3	661	661	FR.FR.-U.-F.R.BR.-DR.U.-BR.-B.D.-FR.-BR.U.L.F.-B.DL.-R.L.-F.-F.D.-FR.-FR.-FL.FR.R.-BL.B.U.-F.-DL.D.-DL.R.-FL.-F.-R.-U.F.U.R.F.R.FL.FR.-R.-BR.-BR.DR.BR.-R.-BR.F.-FR.-DR.BR.FR.-F.R.FR.R.-FL.-FR.-FR.R.FL.FR.-R.F.-R.-R.-FR.-DR.-DR.R.-F	solve_bucket_fresh_len75_all_k1_5_bw30m_prebuilt.tsv	0		original
3	72	73	78	75	5	661	661	FR.FR.-U.-F.R.BR.-DR.U.-BR.-B.D.-FR.-BR.U.L.F.-B.DL.-R.L.-F.-F.D.-FR.-FR.-FL.FR.R.-BL.B.U.-F.-DL.D.-DL.R.-FL.-F.-R.-U.F.U.R.-BR.F.R.FL.FR.-BR.R.BR.-R.DR.FR.F.-FR.D.-FR.-F.FR.-D.FR.-DR.-R.-DR.-BR.-B.BR.U.BR.B.-DR.-U.R.-B.-BR.B.BR	solve_bucket_fresh_len75_all_k1_5_bw30m_prebuilt.tsv	0		original
3	74	75	78	75	0	661	661	FR.FR.-U.-F.R.BR.-DR.U.-BR.-B.D.-FR.-BR.U.L.F.-B.DL.-R.L.-F.-F.D.-FR.-FR.-FL.FR.R.-BL.B.U.-F.-DL.D.-DL.R.-FL.-F.-R.-U.F.U.R.-BR.F.R.FL.FR.-BR.R.BR.-R.DR.FR.F.-FR.D.-FR.-F.FR.-D.FR.-DR.-R.-DR.-BR.-B.BR.U.BR.B.-DR.-B.-U.R.-BR.B.BR	solve_bucket_fresh_len75_all_k1_5_bw30m_prebuilt.tsv	0		original
3	73	74	78	75	1	661	661	FR.FR.-U.-F.R.BR.-DR.U.-BR.-B.D.-FR.-BR.U.L.F.-B.DL.-R.L.-F.-F.D.-FR.-FR.-FL.FR.R.-BL.B.U.-F.-DL.D.-DL.R.-FL.-F.-R.-U.F.U.R.-BR.F.R.FL.FR.-BR.R.BR.-R.DR.FR.F.-FR.D.-FR.-F.FR.-D.FR.-DR.-R.-DR.-BR.-B.BR.U.BR.B.-U.-DR.-B.R.-BR.B.BR	solve_bucket_fresh_len75_all_k1_5_bw30m_prebuilt.tsv	0		original
3	74	75	78	75	0	661	661	FR.FR.-U.-F.R.BR.-DR.U.-BR.-B.D.-FR.-BR.U.L.F.-B.DL.-R.L.-F.-F.D.-FR.-FR.-FL.FR.R.-BL.B.U.-F.-DL.D.-DL.R.-FL.-F.-R.-U.F.U.R.-BR.F.R.FL.FR.-BR.R.BR.-R.DR.FR.F.-FR.D.-FR.-F.FR.-D.FR.-DR.-R.-DR.-BR.-B.BR.U.BR.-U.B.-DR.-B.R.-BR.B.BR	solve_bucket_fresh_len75_all_k1_5_bw30m_prebuilt.tsv	0		original
4	74	75	79	75	1	661	661	FR.FR.-U.-F.R.BR.-DR.U.-BR.-B.D.-FR.-BR.U.L.F.-B.DL.-R.L.F.F.F.D.-FR.-FR.-FL.FR.-BL.B.-DL.D.R.U.-F.-DL.-FL.R.-F.-R.-U.F.U.R.-BR.F.R.FL.FR.-BR.R.BR.-R.DR.FR.F.-FR.D.-FR.-F.FR.-D.FR.-DR.-R.-DR.-BR.-B.BR.U.BR.-U.B.-DR.R.-B.-BR.B.BR	solve_bucket_fresh_len75_all_k1_5_bw30m_prebuilt.tsv	0		original
4	74	75	79	75	1	661	661	FR.FR.-U.-F.R.BR.-DR.U.-BR.-B.D.-FR.-BR.U.L.F.-B.DL.-R.L.F.F.F.D.-FR.-FR.-FL.FR.-BL.B.-DL.D.R.U.-F.-DL.-FL.R.-F.-R.-U.F.U.R.-BR.F.R.FL.FR.-BR.R.BR.-R.DR.FR.F.-FR.D.-FR.-F.FR.-D.FR.-DR.-R.-DR.-BR.-B.BR.U.BR.B.-DR.-U.R.-B.-BR.B.BR	solve_bucket_fresh_len75_all_k1_5_bw30m_prebuilt.tsv	0		original
4	74	75	79	75	1	661	661	FR.FR.-U.-F.R.BR.-DR.U.-BR.-B.D.-FR.-BR.U.L.F.-B.DL.-R.L.F.F.F.D.-FR.-FR.-FL.FR.-BL.B.-DL.D.R.U.-F.-DL.-FL.R.-F.-R.-U.F.U.R.-BR.F.R.FL.FR.-BR.R.BR.-R.DR.FR.F.-FR.D.-FR.-F.FR.-D.FR.-DR.-R.-DR.-BR.-B.BR.U.BR.B.-DR.-B.-U.R.-BR.B.BR	solve_bucket_fresh_len75_all_k1_5_bw30m_prebuilt.tsv	0		original
