delta	depth_index	found_depth	found_length	known_length	owner_rank	puzzle_id	run_puzzle_id	solution_path	source_file	source_index	source_solution	variant
4	74	75	79	75	3	445	445	-F.-F.L.-BL.-BR.-B.-FR.-DL.DR.-B.BL.-BR.DR.-B.-DL.-DL.BL.L.U.-BL.BR.U.D.-F.-FR.-U.F.-L.-F.D.-F.-R.BR.DR.-R.-BR.U.BL.-DL.-U.-BR.BL.BR.B.-FL.FR.-DR.FR.-R.-FR.-F.R.BR.FR.R.-FR.-FR.-F.FL.FR.F.R.-FR.-R.L.-R.-F.L.-FL.-F.FL.-R.F.-U.FL.-L.U.R.F	solve_bucket_fresh_len75_all_k1_5_bw30m_prebuilt.tsv	0		original
4	74	75	79	75	4	445	445	-F.-F.L.-BL.-BR.-B.-FR.-DL.DR.-B.BL.-BR.DR.-B.-DL.-DL.BL.L.U.-BL.BR.U.D.-F.-FR.-U.F.-L.-F.D.-F.-R.BR.DR.-R.-BR.U.BL.-DL.-U.-BR.BL.BR.B.-FL.FR.-DR.FR.-R.-FR.-F.R.BR.FR.R.-FR.-FR.-F.FL.FR.F.R.-FR.-R.L.-R.-F.L.-FL.-F.FL.-R.F.FL.-U.-L.U.R.F	solve_bucket_fresh_len75_all_k1_5_bw30m_prebuilt.tsv	0		original
4	74	75	79	75	2	445	445	-F.-F.-FR.B.D.-B.BR.L.U.DL.L.-F.-FR.D.-DL.D.U.-L.-BL.U.-L.-DL.-BL.U.-BL.U.BR.F.-R.U.R.-BR.-B.BR.BL.B.-D.DR.D.B.-U.BL.U.BR.-R.BR.-DR.-R.-F.FR.F.-BR.-BL.-BR.-U.BR.R.R.-U.F.-U.-U.BL.-U.-F.FR.-R.DR.-R.-FR.R.F.FR.D.-F.R.F.R.DR	solve_bucket_fresh_len75_all_k1_5_bw30m_prebuilt.tsv	0		original
4	74	75	79	75	7	445	445	-F.-F.-FR.B.D.-B.BR.L.U.DL.L.-F.-FR.D.-DL.D.U.-L.-BL.U.-L.-DL.-BL.U.-BL.U.BR.F.-R.U.R.-BR.-B.BR.BL.B.-D.DR.D.B.-U.BL.U.BR.-R.BR.-DR.-R.-F.FR.F.-BR.-BL.-BR.-U.BR.R.R.-U.F.-U.-U.BL.-U.-F.FR.-R.DR.-R.-FR.R.F.FR.-F.R.F.R.D.DR	solve_bucket_fresh_len75_all_k1_5_bw30m_prebuilt.tsv	0		original
4	74	75	79	75	7	445	445	-F.-F.-FR.B.D.-B.BR.L.U.DL.L.-F.-FR.D.-DL.D.U.-L.-BL.U.-L.-DL.-BL.U.-BL.U.BR.F.-R.U.R.-BR.-B.BR.BL.B.-D.DR.D.B.-U.BL.U.BR.-R.BR.-DR.-R.-F.FR.F.-BR.-BL.-BR.-U.BR.R.R.-U.F.-U.-U.BL.-U.-F.FR.-R.DR.-R.-FR.R.F.FR.-F.D.R.F.R.DR	solve_bucket_fresh_len75_all_k1_5_bw30m_prebuilt.tsv	0		original
5	74	75	80	75	1	445	445	-F.-F.-FR.B.D.-B.BR.L.U.DL.L.-F.-FR.D.-DL.D.U.-L.-BL.U.-L.-DL.-BL.U.-BL.U.BR.F.-R.U.R.-BR.-B.BR.BL.B.-D.DR.D.B.-U.BL.U.BR.-R.BR.-DR.-R.-F.FR.F.-BR.-BL.-BR.-U.BR.R.R.-U.F.U.FR.U.F.U.BL.F.R.U.R.-U.-R.-R.DR.D.-F.-U.-F.R.DR	solve_bucket_fresh_len75_all_k1_5_bw30m_prebuilt.tsv	0		original
5	74	75	80	75	1	445	445	-F.-F.-FR.B.D.-B.BR.L.U.DL.L.-F.-FR.D.-DL.D.U.-L.-BL.U.-L.-DL.-BL.U.-BL.U.BR.F.-R.U.R.-BR.-B.BR.BL.B.-D.DR.D.B.-U.BL.U.BR.-R.BR.-DR.-R.-F.FR.F.-BR.-BL.-BR.-U.BR.R.R.-U.F.U.FR.U.F.U.BL.F.R.U.R.-U.-R.-R.DR.-F.-U.-F.R.D.DR	solve_bucket_fresh_len75_all_k1_5_bw30m_prebuilt.tsv	0		original
5	74	75	80	75	3	445	445	-F.-F.L.-BL.-BR.-B.-FR.-DL.DR.-B.BL.-BR.DR.-B.-DL.-DL.BL.L.U.-BL.BR.U.D.-F.-FR.-U.F.-L.-F.D.-F.-R.BR.DR.-R.-BR.U.BL.-DL.-U.-BR.BL.BR.B.FR.-DR.FR.-R.-FR.-F.R.BR.R.-F.-R.FR.R.F.-FR.-R.-U.FR.-F.U.L.-F.L.-FL.-F.FL.F.-FR.-FR.R.-FR.-R.FR.FL.-L.F	solve_bucket_fresh_len75_all_k1_5_bw30m_prebuilt.tsv	0		original
5	74	75	80	75	3	445	445	-F.-F.L.-BL.-BR.-B.-FR.-DL.DR.-B.BL.-BR.DR.-B.-DL.-DL.BL.L.U.-BL.BR.U.D.-F.-FR.-U.F.-L.-F.D.-F.-R.BR.DR.-R.-BR.U.BL.-DL.-U.-BR.BL.BR.B.-FL.FR.-DR.FR.-R.-FR.-F.R.BR.FR.R.-FR.-FR.-F.FL.FR.F.R.-FR.R.R.R.L.-F.L.-FL.-F.FL.-R.F.-U.FL.-L.U.R.F	solve_bucket_fresh_len75_all_k1_5_bw30m_prebuilt.tsv	0		original
5	74	75	80	75	3	445	445	-F.-F.L.-BL.-BR.-B.-FR.-DL.DR.-B.BL.-BR.DR.-B.-DL.-DL.BL.L.U.-BL.BR.U.D.-F.-FR.-U.F.-L.-F.D.-F.-R.BR.DR.-R.-BR.U.BL.-DL.-U.-BR.BL.BR.B.-FL.FR.-DR.FR.-R.-FR.-F.R.BR.FR.R.-FR.-FR.-F.FL.FR.F.R.-FR.R.R.R.L.-F.L.-FL.-F.FL.-R.F.FL.-U.-L.U.R.F	solve_bucket_fresh_len75_all_k1_5_bw30m_prebuilt.tsv	0		original
