delta	depth_index	found_depth	found_length	known_length	owner_rank	puzzle_id	run_puzzle_id	solution_path	source_file	source_index	source_solution	variant
0	71	72	75	75	5	204	204	B.DR.-R.-BR.-BL.D.D.-L.-DL.-FL.D.-BL.DR.FR.F.U.F.-L.-U.-BR.FL.BL.-L.F.U.L.DR.R.-F.BL.-BR.B.-BR.U.-BL.BR.R.U.FR.F.-FR.R.-F.U.BL.-DL.-BL.FL.-F.-DR.-U.-F.L.-B.BL.-DL.L.DL.B.-U.BL.-L.BL.U.L.-BL.-B.-BL.U.BL.-L.-BL.B.BL.-DL	solve_bucket_fresh_len75_all_k1_5_bw30m_prebuilt.tsv	0		original
1	70	71	76	75	3	204	204	-BL.-B.DR.BR.R.U.-B.U.R.DL.U.BR.B.FR.FR.-D.DR.DR.-FR.F.-FR.-D.FL.-F.R.DR.-BL.-F.DL.-BL.-DL.-U.-BL.-D.L.-U.BL.B.D.-U.DR.-B.-BR.-BR.-D.-B.FL.-D.-DR.-BL.BR.B.-BR.R.BR.-B.BL.U.U.L.-BL.-L.-B.BL.BL.-U.-BR.-BL.BR.B.D.-BL.-DL.R.BL.-B	solve_bucket_fresh_len75_all_k1_5_bw30m_prebuilt.tsv	0		original
1	71	72	76	75	4	204	204	-BL.-B.DR.BR.R.U.-B.U.R.DL.U.BR.B.FR.FR.-D.DR.DR.-FR.F.-FR.-D.FL.-F.R.DR.-BL.-F.DL.-BL.-DL.-U.-BL.-D.L.-U.BL.B.D.-U.DR.-B.-BR.-BR.-D.-B.FL.-D.-DR.-BL.BR.B.-BR.R.BR.-B.BL.U.U.L.-BL.-L.-B.BL.BL.-U.-BR.-BL.BR.B.-BL.D.-DL.R.BL.-B	solve_bucket_fresh_len75_all_k1_5_bw30m_prebuilt.tsv	0		original
1	70	71	76	75	3	204	204	-BL.-B.DR.BR.R.U.-B.U.R.DL.U.BR.B.FR.FR.-D.DR.DR.-FR.F.-FR.-D.FL.-F.R.DR.-BL.-F.DL.-BL.-DL.-U.-BL.-D.L.-U.BL.B.D.-U.DR.-B.-BR.-BR.-D.-B.FL.-D.-DR.-BL.BR.B.-BR.R.BR.-B.BL.U.U.L.-BL.-L.-B.BL.BL.-U.-BR.-BL.BR.B.R.-BL.D.-DL.BL.-B	solve_bucket_fresh_len75_all_k1_5_bw30m_prebuilt.tsv	0		original
1	71	72	76	75	0	204	204	-BL.-B.DR.BR.R.U.-B.U.R.DL.U.BR.B.FR.FR.-D.DR.DR.-FR.F.-FR.-D.FL.-F.R.DR.-BL.-F.DL.-BL.-DL.-U.-BL.-D.L.-U.BL.B.D.-U.DR.-B.-BR.-BR.-D.FL.-B.-D.-DR.D.-BR.B.BR.DR.-BR.-DR.BR.R.BR.U.BR.BL.U.-BL.-U.-BR.-B.BL.-BR.BL.BL.-DL.BL.BR.R.-B	solve_bucket_fresh_len75_all_k1_5_bw30m_prebuilt.tsv	0		original
1	71	72	76	75	2	204	204	-BL.-B.DR.BR.R.U.-B.U.R.DL.U.BR.B.FR.FR.-D.DR.DR.-FR.F.-FR.-D.FL.-F.R.DR.-BL.-F.DL.-BL.-DL.-U.-BL.-D.L.-U.BL.B.D.-U.DR.-B.-BR.-BR.-D.-B.FL.-D.-DR.-BL.BR.B.-BR.R.BR.-B.BL.U.U.L.-BL.-L.D.-B.BL.BL.-U.-BR.-BL.B.-BL.-DL.BL.-B.BR.R	solve_bucket_fresh_len75_all_k1_5_bw30m_prebuilt.tsv	0		original
1	71	72	76	75	1	204	204	-BL.-B.DR.BR.R.U.-B.U.R.DL.U.BR.B.FR.FR.-D.DR.DR.-FR.F.-FR.-D.FL.-F.R.DR.-BL.-F.DL.-BL.-DL.-U.-BL.-D.L.-U.BL.B.D.-U.DR.-B.-BR.-BR.-D.-B.FL.-D.-DR.-BL.BR.B.-BR.R.BR.-B.BL.U.U.L.-BL.-L.D.-B.BL.BL.-U.-BR.-BL.BR.B.-BL.-DL.R.BL.-B	solve_bucket_fresh_len75_all_k1_5_bw30m_prebuilt.tsv	0		original
1	71	72	76	75	1	204	204	-BL.-B.DR.BR.R.U.-B.U.R.DL.U.BR.B.FR.FR.-D.DR.DR.-FR.F.-FR.-D.FL.-F.R.DR.-BL.-F.DL.-BL.-DL.-U.-BL.-D.L.-U.BL.B.D.-U.DR.-B.-BR.-BR.-D.-B.FL.-D.-DR.-BL.BR.B.-BR.R.BR.-B.BL.U.U.L.-BL.-L.D.-B.BL.BL.-U.-BR.-BL.BR.R.B.-BL.-DL.BL.-B	solve_bucket_fresh_len75_all_k1_5_bw30m_prebuilt.tsv	0		original
1	71	72	76	75	6	204	204	-BL.-B.DR.BR.R.U.-B.U.R.DL.U.BR.B.FR.FR.-D.DR.DR.-FR.F.-FR.-D.FL.-F.R.DR.-BL.-F.DL.-BL.-DL.-U.-BL.-D.L.-U.BL.B.D.-U.DR.-B.-BR.-BR.-D.-B.FL.-D.-DR.-BL.BR.B.-BR.R.BR.-B.BL.U.U.L.-BL.-L.-B.BL.BL.-U.-BR.-BL.BR.R.B.-BL.D.-DL.BL.-B	solve_bucket_fresh_len75_all_k1_5_bw30m_prebuilt.tsv	0		original
1	71	72	76	75	0	204	204	-BL.-B.DR.BR.R.U.-B.U.R.DL.U.BR.B.FR.FR.-D.DR.DR.-FR.F.-FR.-D.FL.-F.R.DR.-BL.-F.DL.-BL.-DL.-U.-BL.-D.L.-U.BL.B.D.-U.DR.-B.-BR.-BR.-D.FL.-B.-D.-DR.D.-BL.BR.B.-BR.R.BR.BL.U.BL.-L.BL.-B.-DL.-B.DL.B.-BR.-BL.L.-BL.BR.-BL.-B.-DL.R.BL	solve_bucket_fresh_len75_all_k1_5_bw30m_prebuilt.tsv	0		original
