puzzle_id	variant	source_index	known_length	found_length	delta	run_puzzle_id	depth_index	found_depth	owner_rank	solution_path	source_solution	source_file
161	original	0	75	73	-2	161	69	70	5	-B.-B.-DR.BR.R.BR.BR.D.R.DR.DR.-D.-DR.BL.-B.-BL.U.R.U.-R.DR.L.FL.-D.-BL.-B.-FR.-B.-F.U.-R.-R.BR.-DR.-DR.DL.D.FL.-D.-R.-DL.FR.-R.-F.FL.FR.L.F.-L.-L.-FL.-L.-FL.L.-R.-F.-F.-FR.-R.F.-R.-R.-DR.R.R.DR.-R.L.-F.FL.F.FR.-L		solve_bucket_fresh_len75_remaining_k1_5_bw100m_prebuilt.tsv
161	original	0	75	73	-2	161	67	68	0	-B.-B.-DR.BR.R.BR.BR.D.R.DR.DR.-D.-DR.BL.-B.-BL.U.R.U.-R.DR.L.FL.-D.-BL.-B.-FR.-B.-F.U.-R.-R.BR.-DR.-DR.DL.D.FL.-D.-R.-DL.FR.-R.-F.FL.FR.L.F.-L.-L.-FL.-L.-FL.L.-R.-F.-F.-FR.-R.F.-R.-R.-DR.R.R.DR.L.-R.-F.FL.F.FR.-L		solve_bucket_fresh_len75_remaining_k1_5_bw100m_prebuilt.tsv
161	original	0	75	74	-1	161	69	70	6	-B.-B.-DR.BR.R.BR.BR.D.R.DR.DR.-D.-DR.BL.-B.-BL.U.R.U.-R.DR.L.FL.-D.-BL.-B.-FR.-B.-F.U.-R.-R.BR.-DR.-DR.DL.D.FL.-D.-R.-DL.FR.-R.-F.FL.FR.L.F.-L.-L.-FL.-L.-FL.L.-R.-F.-F.-FR.-R.F.-R.-R.-DR.-R.-R.-R.DR.-R.L.-F.FL.F.FR.-L		solve_bucket_fresh_len75_remaining_k1_5_bw100m_prebuilt.tsv
161	original	0	75	74	-1	161	68	69	0	-B.-B.-DR.BR.R.BR.BR.D.R.DR.DR.-D.-DR.BL.-B.-BL.U.R.U.-R.DR.L.FL.-D.-BL.-B.-FR.-B.-F.U.-R.-R.BR.-DR.-DR.DL.D.FL.-D.-R.-DL.FR.-R.-F.FL.FR.L.F.-L.-L.-FL.-L.-FL.L.-R.-F.-F.-FR.-R.F.-R.-R.-DR.-R.-R.-R.DR.L.-R.-F.FL.F.FR.-L		solve_bucket_fresh_len75_remaining_k1_5_bw100m_prebuilt.tsv
161	original	0	75	74	-1	161	69	70	3	-B.-B.-DR.BR.R.BR.BR.D.R.DR.DR.-D.-DR.BL.-B.-BL.U.R.U.-R.DR.L.FL.-D.-BL.-B.-FR.-B.-F.U.-R.-R.BR.-DR.-DR.R.R.-FR.-FR.R.F.-R.-F.-L.R.-FR.-D.-DL.-DL.D.DL.-FR.-D.F.R.DL.FL.FR.L.-R.-FR.U.R.F.-R.-U.R.F.-L.-F.-F.R.-FR.D		solve_bucket_fresh_len75_remaining_k1_5_bw100m_prebuilt.tsv
161	original	0	75	74	-1	161	69	70	1	-B.-B.-DR.BR.R.BR.BR.D.R.DR.DR.-D.-DR.BL.-B.-BL.U.R.U.-R.DR.L.FL.-D.-BL.-B.-FR.-B.-F.U.-R.-R.BR.-DR.-L.-DR.-D.-DL.-DL.D.DL.-R.-D.-FR.F.-DR.DL.F.-R.-U.-FR.DR.FR.FR.-F.U.-R.FR.-U.-F.U.F.R.F.-R.F.-FR.FL.-F.R.-FR.R.R.D		solve_bucket_fresh_len75_remaining_k1_5_bw100m_prebuilt.tsv
161	original	0	75	74	-1	161	69	70	2	-B.-B.-DR.BR.R.BR.BR.D.R.DR.DR.-D.-DR.BL.-B.-BL.U.R.U.-R.DR.L.FL.-D.-FR.-F.-BL.U.-R.-B.-L.-R.-B.BR.-DR.-R.-R.-DR.R.-D.F.-DL.-DL.D.DL.-D.DL.FL.F.R.-FR.D.FR.-DR.U.BR.F.-R.DR.-BR.-R.L.-U.R.F.-FR.U.-L.F.R.-F.-R.-F.-U		solve_bucket_fresh_len75_remaining_k1_5_bw100m_prebuilt.tsv
161	original	0	75	74	-1	161	69	70	5	-B.-B.-DR.BR.R.BR.BR.D.R.DR.DR.-D.-DR.BL.-B.-BL.U.R.U.-R.DR.L.FL.-D.-FR.-F.-BL.U.-R.-B.-L.-R.-B.BR.-DR.-R.-R.-DR.R.-D.F.-DL.-DL.D.DL.-D.DL.FL.F.R.-FR.D.FR.-DR.U.BR.F.-R.DR.-BR.-R.L.-U.R.F.-FR.U.F.R.-F.-R.-L.-F.-U		solve_bucket_fresh_len75_remaining_k1_5_bw100m_prebuilt.tsv
161	original	0	75	75	0	161	69	70	0	-B.-B.-DR.BR.R.BR.BR.D.R.DR.DR.-D.-DR.BL.-B.-BL.U.R.U.-R.DR.L.FL.-D.-BL.-B.-FR.-B.-F.U.-R.-R.BR.-DR.-DR.-D.-R.FL.-FR.-DR.FR.FL.FR.FL.-L.F.-FR.-FL.-FL.-R.-U.-F.-L.FL.FL.-F.FL.-FR.L.U.R.R.-BR.R.U.R.-U.BR.-R.-U.DR.F.U.-R.D		solve_bucket_fresh_len75_remaining_k1_5_bw100m_prebuilt.tsv
161	original	0	75	75	0	161	69	70	0	-B.-B.-DR.BR.R.BR.BR.D.R.DR.DR.-D.-DR.BL.-B.-BL.U.R.U.-R.DR.L.FL.-D.-BL.-B.-FR.-B.-F.U.-R.-R.BR.-DR.-DR.-D.-R.FL.-FR.-DR.FR.FL.FR.FL.-L.F.-FR.-FL.-FL.-R.-U.-F.-L.FL.FL.-F.FL.-FR.L.U.R.R.-BR.R.U.R.-U.BR.-R.DR.-U.F.U.-R.D		solve_bucket_fresh_len75_remaining_k1_5_bw100m_prebuilt.tsv
