delta	depth_index	found_depth	found_length	known_length	owner_rank	puzzle_id	run_puzzle_id	solution_path	source_file	source_index	source_solution	variant
3	74	75	78	75	3	403	403	DR.-D.B.-D.FR.-R.U.DL.-BL.DL.L.-BL.B.DR.-R.-R.F.DR.R.FR.-FL.L.-R.-FR.DL.-L.B.-DR.-D.FR.DR.-R.-R.D.DR.-BR.BL.D.DR.DR.-BR.R.BR.-R.DR.L.R.FR.FL.BR.FL.-FR.-DR.-DR.-B.-DR.FL.FR.-DR.D.-R.FL.FL.-D.-FR.-FL.R.-D.FR.DR.DR.D.-DR.-FR.FL.-DR.-BR.DR	solve_bucket_fresh_len75_all_k1_5_bw30m_prebuilt.tsv	0		original
4	74	75	79	75	4	403	403	DR.-D.B.-D.FR.-R.U.DL.-BL.DL.L.-BL.B.DR.-R.-R.F.DR.R.FR.-FL.L.-R.-FR.DL.-L.B.-DR.-D.FR.DR.-R.-R.D.DR.-BR.BL.D.DR.DR.-BR.R.BR.-R.DR.L.R.BR.FL.FL.-FR.DR.D.DR.DL.-FL.FR.-DL.FL.DR.FR.D.-FR.D.DR.-D.-DL.-D.DL.FL.-D.-DR.FR.-B.-DR.-DR.-BR.DR.-FR	solve_bucket_fresh_len75_all_k1_5_bw30m_prebuilt.tsv	0		original
4	74	75	79	75	3	403	403	DR.-D.B.-D.FR.-R.U.DL.-BL.DL.L.-BL.B.DR.-R.-R.F.DR.R.FR.-FL.L.-R.-FR.DL.-L.B.-DR.-D.FR.DR.-R.-R.D.DR.-BR.BL.D.DR.DR.-BR.R.BR.-R.DR.L.R.FR.FL.BR.FL.-FR.-DR.-DR.-B.-DR.FL.FR.-DR.D.-FL.-FL.-R.-FL.-D.-FR.-FL.R.-D.FR.DR.DR.D.-DR.-FR.FL.-DR.-BR.DR	solve_bucket_fresh_len75_all_k1_5_bw30m_prebuilt.tsv	0		original
4	74	75	79	75	4	403	403	DR.-D.B.-D.FR.-R.U.DL.-BL.DL.L.-BL.B.DR.-R.-R.F.DR.R.FR.-FL.L.-R.-FR.DL.-L.B.-DR.-D.FR.DR.-R.-R.D.DR.-BR.BL.D.DR.DR.-BR.R.BR.-R.DR.L.R.BR.FL.FL.-FR.DR.D.DR.DL.-FL.FR.-DL.FL.DR.FR.D.-FR.D.DR.-D.-DL.-D.DL.FL.-D.-DR.-B.FR.-DR.-DR.-BR.DR.-FR	solve_bucket_fresh_len75_all_k1_5_bw30m_prebuilt.tsv	0		original
3	74	75	78	75	3	403	403	DR.-D.B.-D.FR.-R.U.DL.-BL.DL.L.-BL.B.DR.-R.-R.F.DR.R.FR.-FL.L.-R.-FR.DL.-L.B.-DR.-D.FR.DR.-R.-R.D.DR.-BR.BL.D.DR.DR.-BR.R.BR.-R.DR.L.R.FR.FL.BR.FL.-FR.-DR.-DR.-B.-DR.FL.FR.-DR.D.-R.FL.FL.-D.-FR.-FL.R.-D.FR.DR.DR.D.-DR.-FR.-DR.FL.-BR.DR	solve_bucket_fresh_len75_all_k1_5_bw30m_prebuilt.tsv	0		original
5	74	75	80	75	0	403	403	DR.-D.B.-D.FR.-R.U.DL.-BL.DL.L.-BL.B.DR.-R.-R.F.DR.R.FR.-FL.L.-R.-FR.DL.-L.B.-DR.-D.FR.DR.-R.-R.D.DR.-BR.BL.D.DR.DR.-BR.R.BR.-R.DR.L.R.BR.FL.FL.-FR.DR.D.DR.DL.-FL.FR.-DL.FL.DR.FR.D.-FR.D.DR.D.D.FL.FR.-D.-FR.D.-DR.FR.-B.-DR.-DR.-BR.DR.-FR	solve_bucket_fresh_len75_all_k1_5_bw30m_prebuilt.tsv	0		original
5	74	75	80	75	0	403	403	DR.-D.B.-D.FR.-R.U.DL.-BL.DL.L.-BL.B.DR.-R.-R.F.DR.R.FR.-FL.L.-R.-FR.DL.-L.B.-DR.-D.FR.DR.-R.-R.D.DR.-BR.BL.D.DR.DR.-BR.R.BR.-R.DR.L.R.FR.FL.BR.FL.-FR.-DR.-DR.-B.-DR.FL.FR.-DR.D.-R.FL.FL.-D.-FR.-FL.R.-D.FR.DR.DR.D.-DR.-FL.FL.-FR.FL.-DR.-BR.DR	solve_bucket_fresh_len75_all_k1_5_bw30m_prebuilt.tsv	0		original
5	74	75	80	75	0	403	403	DR.-D.B.-D.FR.-R.U.DL.-BL.DL.L.-BL.B.DR.-R.-R.F.DR.R.FR.-FL.L.-R.-FR.DL.-L.B.-DR.-D.FR.DR.-R.-R.D.DR.-BR.BL.D.DR.DR.-BR.R.BR.-R.DR.L.R.FR.FL.BR.FL.-FR.-DR.-DR.-B.-DR.FL.FR.-DR.D.-R.FL.FL.-D.-FR.-FL.R.-D.FR.DR.DR.D.-FL.-DR.FL.-FR.FL.-DR.-BR.DR	solve_bucket_fresh_len75_all_k1_5_bw30m_prebuilt.tsv	0		original
5	74	75	80	75	0	403	403	DR.-D.B.-D.FR.-R.U.DL.-BL.DL.L.-BL.B.DR.-R.-R.F.DR.R.FR.-FL.L.-R.-FR.DL.-L.B.-DR.-D.FR.DR.-R.-R.D.DR.-BR.BL.D.DR.DR.-BR.R.BR.-R.DR.L.R.FR.FL.BR.FL.-FR.-DR.-DR.-B.-DR.FL.FR.-DR.D.-R.FL.FL.-D.-FR.-FL.R.-D.FR.DR.DR.D.-DR.FR.-FR.-FR.FL.-DR.-BR.DR	solve_bucket_fresh_len75_all_k1_5_bw30m_prebuilt.tsv	0		original
5	74	75	80	75	0	403	403	DR.-D.B.-D.FR.-R.U.DL.-BL.DL.L.-BL.B.DR.-R.-R.F.DR.R.FR.-FL.L.-R.-FR.DL.-L.B.-DR.-D.FR.DR.-R.-R.D.DR.-BR.BL.D.DR.DR.-BR.R.BR.-R.DR.L.R.FR.FL.BR.FL.-FR.-DR.-DR.-B.-DR.FL.FR.-DR.D.-R.FL.FL.-D.-FR.DL.R.-FL.-D.FR.DR.DR.D.-DR.-FR.FL.-DL.-DR.-BR.DR	solve_bucket_fresh_len75_all_k1_5_bw30m_prebuilt.tsv	0		original
5	74	75	80	75	1	403	403	DR.-D.B.-D.FR.-R.U.DL.-BL.DL.L.-BL.B.DR.-R.-R.F.DR.R.FR.-FL.L.-R.-FR.DL.-L.B.-DR.-D.FR.DR.-R.-R.D.DR.-BR.BL.D.DR.DR.-BR.R.BR.-R.DR.L.R.FR.FL.BR.FL.-FR.-DR.-DR.-B.-DR.FL.FR.-DR.D.-R.FL.FL.-FR.R.FR.FL.-FR.-FL.-D.-FR.F.-FR.DR.FR.FR.-DR.-BR.DR.-F	solve_bucket_fresh_len75_all_k1_5_bw30m_prebuilt.tsv	0		original
5	74	75	80	75	1	403	403	DR.-D.B.-D.FR.-R.U.DL.-BL.DL.L.-BL.B.DR.-R.-R.F.DR.R.FR.-FL.L.-R.-FR.DL.-L.B.-DR.-D.FR.DR.-R.-R.D.DR.-BR.BL.D.DR.DR.-BR.R.BR.-R.DR.L.R.FR.FL.BR.FL.-FR.-DR.-DR.-B.-DR.FL.FR.-DR.D.-R.FL.FL.-D.-FR.-FL.R.-D.FR.DR.DR.D.DL.-DL.-DR.-FR.FL.-DR.-BR.DR	solve_bucket_fresh_len75_all_k1_5_bw30m_prebuilt.tsv	0		original
